^SAMPLE = GSM170980
!Sample_title = Melanoma cell line SKMEL13
!Sample_geo_accession = GSM170980
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line SKMEL13
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = SKMCC
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170980/suppl/GSM170980.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170980/suppl/GSM170980.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
216298_at	0.95986	A	0.888428
216299_s_at	71.7893	P	0.000244141
216300_x_at	65.3917	A	0.0805664
216301_at	36.3526	A	0.129639
216302_at	31.2144	A	0.0805664
216303_s_at	16.9246	A	0.303711
216304_x_at	1702.64	P	0.00585938
216305_s_at	139.409	P	0.000244141
216306_x_at	2689.11	P	0.000244141
216307_at	7.28562	A	0.266357
216308_x_at	868.025	P	0.000732422
216309_x_at	106.377	P	0.0107422
216310_at	32.613	A	0.111572
216311_at	1.40242	A	0.904785
216312_at	1.11639	A	0.773926
216313_at	31.4379	A	0.0952148
216314_at	1.21524	A	0.398926
216315_x_at	77.1662	P	0.00415039
216316_x_at	109.869	P	0.00292969
216317_x_at	23.6163	A	0.171387
216318_at	9.28504	A	0.398926
216319_at	18.1763	M	0.0561523
216320_x_at	17.6866	A	0.533936
216321_s_at	543.121	P	0.000732422
216322_at	14.5719	A	0.067627
216323_x_at	165.31	P	0.0239258
216324_at	1.81384	A	0.904785
216325_x_at	42.3268	A	0.19458
216326_s_at	332.511	P	0.000244141
216327_s_at	17.4772	A	0.0952148
216328_at	12.0227	A	0.219482
216329_at	18.8747	A	0.696289
216330_s_at	1.16226	A	0.870361
216331_at	150.996	P	0.0239258
216332_at	2.4589	A	0.932373
216333_x_at	6.49375	A	0.904785
216334_s_at	1.1969	A	0.976074
216336_x_at	213.801	P	0.000244141
216337_at	2.04545	A	0.953857
216338_s_at	255.456	P	0.000244141
216339_s_at	2.16625	A	0.953857
216340_s_at	4.49662	A	0.5
216341_s_at	0.919302	A	0.870361
216342_x_at	5267.11	P	0.000244141
216343_at	4.32461	A	0.828613
216344_at	21.6229	A	0.27417
216345_at	1.49096	A	0.976074
216346_at	1.01491	A	0.72583
216347_s_at	62.8816	P	0.0461426
216348_at	803.307	P	0.000732422
216349_at	56.1378	A	0.129639
216350_s_at	24.4521	A	0.19458
216351_x_at	10.8193	A	0.398926
216352_x_at	115.652	P	0.0107422
216353_s_at	2.1965	A	0.80542
216354_at	52.7452	A	0.111572
216355_at	2.89818	A	0.665527
216356_x_at	4.29576	A	0.665527
216357_at	0.669775	A	0.991943
216358_at	8.56711	A	0.601074
216359_at	9.4385	A	0.27417
216360_x_at	137.495	P	0.00585938
216361_s_at	15.7321	A	0.067627
216362_at	11.5567	A	0.533936
216363_at	29.6837	P	0.0461426
216364_s_at	5.96427	A	0.533936
216365_x_at	4.56893	A	0.665527
216366_x_at	49.7795	A	0.0952148
216367_at	1.87837	A	0.780518
216368_s_at	13.1093	A	0.219482
216369_at	15.1689	P	0.0461426
216370_s_at	36.0894	A	0.129639
216371_at	25.063	A	0.27417
216372_at	7.46903	A	0.5
216373_at	1.17893	A	0.888428
216374_at	27.9784	A	0.171387
216375_s_at	185.614	P	0.00415039
216376_x_at	47.0043	A	0.219482
216377_x_at	45.6726	A	0.0952148
216378_at	19.2452	A	0.601074
216379_x_at	25.0349	P	0.0375977
216380_x_at	622.767	P	0.0107422
216381_x_at	198.868	P	0.00195313
216382_s_at	2.71101	A	0.870361
216383_at	236.559	P	0.0141602
216384_x_at	1478.42	P	0.000244141
216385_at	30.0023	A	0.398926
216386_at	0.984022	A	0.976074
216387_x_at	255.04	P	0.0302734
216388_s_at	37.5019	A	0.149658
216389_s_at	162.471	P	0.0141602
216390_at	10.331	A	0.633789
216391_s_at	13.5395	A	0.398926
216392_s_at	469.957	P	0.000732422
216393_at	20.3557	P	0.0441895
216394_x_at	4.10862	A	0.80542
216395_at	12.9383	A	0.432373
216396_s_at	489.29	P	0.000244141
216397_s_at	323.145	P	0.00195313
216398_at	19.5484	A	0.111572
216399_s_at	60.2314	P	0.000732422
216400_at	13.4168	A	0.334473
216401_x_at	2.98827	A	0.828613
216402_at	25.0163	A	0.129639
216403_at	6.74507	A	0.870361
216404_at	2.7758	A	0.72583
216405_at	23.5136	A	0.111572
216406_at	9.41438	A	0.533936
216407_at	81.2489	P	0.0141602
216408_at	0.759075	A	0.246094
216409_at	9.76941	A	0.171387
216410_at	3.05965	A	0.633789
216411_s_at	37.8	P	0.00585938
216412_x_at	15.6726	A	0.466064
216413_at	0.818762	A	0.828613
216414_at	1.63641	A	0.888428
216415_at	0.462953	A	0.941406
216416_at	25.1197	A	0.27417
216417_x_at	74.5155	P	0.00585938
216418_at	7.41569	A	0.366211
216419_at	5.68501	A	0.633789
216420_at	2.30242	A	0.633789
216421_at	60.4723	P	0.00415039
216422_at	41.2787	P	0.0239258
216423_at	1.34621	A	0.665527
216424_at	1.52145	A	0.780518
216425_at	13.4511	A	0.432373
216426_at	8.60176	A	0.334473
216427_at	0.992886	A	0.850342
216428_x_at	11.7318	A	0.129639
216429_at	18.6236	A	0.27417
216430_x_at	1.3033	A	0.99585
216431_at	1.0598	A	0.753906
216432_at	2.5664	A	0.753906
216433_s_at	7.2039	A	0.398926
216434_at	8.12777	A	0.601074
216435_at	0.524956	A	0.943848
216436_at	9.4538	A	0.533936
216437_at	32.3942	P	0.0107422
216438_s_at	11794.2	P	0.000244141
216439_at	17.0324	A	0.334473
216440_at	17.6247	P	0.0107422
216441_at	3.80681	A	0.398926
216442_x_at	9368.06	P	0.000244141
216443_at	4.99454	A	0.366211
216444_at	5.21137	A	0.129639
216445_at	0.90403	A	0.976074
216446_at	3.94714	A	0.780518
216447_at	1.40448	A	0.828613
216448_at	33.7031	A	0.27417
216449_x_at	3197.26	P	0.00195313
216450_x_at	235.673	P	0.000732422
216451_at	2.20662	A	0.870361
216452_at	27.7018	A	0.366211
216453_at	13.0998	A	0.19458
216454_at	4.96337	A	0.432373
216455_at	5.82539	A	0.696289
216456_at	12.6943	A	0.432373
216457_s_at	1187.88	P	0.000244141
216458_at	7.65482	A	0.696289
216459_x_at	26.7717	A	0.111572
216460_at	3.03028	A	0.953857
216461_at	2.0818	A	0.80542
216462_at	4.59134	A	0.533936
216463_at	1.18307	A	0.665527
216464_x_at	3.73836	A	0.828613
216465_at	3.06009	A	0.828613
216466_at	19.7156	P	0.00195313
216467_s_at	11.5853	A	0.696289
216468_s_at	1.3196	A	0.850342
216469_at	0.9665	A	0.969727
216470_x_at	21.6039	A	0.303711
216471_x_at	40.1705	A	0.219482
216472_at	1.68415	A	0.780518
216473_x_at	39.9569	A	0.303711
216474_x_at	17.748	A	0.5
216475_at	22.3316	M	0.0561523
216476_at	4.84986	A	0.696289
216477_at	0.713221	A	0.981445
216478_at	9.32813	P	0.0356445
216479_at	30.3585	P	0.00805664
216480_x_at	37.0482	M	0.0561523
216481_at	5.60662	A	0.850342
216482_x_at	13.7212	A	0.466064
216483_s_at	1959.26	P	0.000244141
216484_x_at	617.859	P	0.000244141
216485_s_at	1.38967	A	0.888428
216486_x_at	65.3604	P	0.0302734
216487_at	2.87406	A	0.80542
216488_s_at	72.6966	P	0.0185547
216489_at	20.4417	A	0.171387
216490_x_at	56.1415	P	0.00585938
216491_x_at	3.69197	A	0.80542
216492_at	23.7608	A	0.19458
216493_s_at	475.109	P	0.000244141
216494_at	20.054	P	0.0302734
216495_x_at	4.1802	A	0.72583
216496_s_at	0.774868	A	0.98584
216497_at	44.1587	P	0.00415039
216498_at	2.9355	A	0.633789
216499_at	33.0947	P	0.0302734
216500_at	9.82867	A	0.72583
216501_at	2.61291	A	0.850342
216502_at	19.5355	A	0.171387
216503_s_at	159.386	P	0.00195313
216504_s_at	9.37519	A	0.567627
216505_x_at	1217.93	P	0.000244141
216506_x_at	123.547	P	0.0302734
216507_at	8.41799	A	0.80542
216508_x_at	1855.22	P	0.000244141
216509_x_at	28.7669	P	0.000244141
216510_x_at	6.63864	A	0.533936
216511_s_at	187.382	P	0.00195313
216512_s_at	3582.19	P	0.000244141
216513_at	428.613	P	0.00195313
216514_at	25.7775	A	0.0805664
216515_x_at	3547.4	P	0.00415039
216516_at	16.5289	P	0.0290527
216517_at	4.91911	A	0.688721
216518_at	1.49334	A	0.80542
216519_s_at	14.283	A	0.219482
216520_s_at	12275	P	0.000244141
216521_s_at	210.099	P	0.000244141
216522_at	25.553	A	0.19458
216524_x_at	47.3066	A	0.149658
216525_x_at	579.311	P	0.0012207
216526_x_at	1447.8	P	0.000732422
216527_at	13.471	A	0.111572
216528_at	14.2524	A	0.303711
216529_at	0.459329	A	0.943848
216530_at	15.7986	A	0.111572
216531_at	40.6219	P	0.00805664
216532_x_at	189.195	P	0.00195313
216533_at	12.3974	A	0.466064
216534_at	0.778281	A	0.919434
216535_at	3.7151	A	0.696289
216536_at	10.1207	A	0.601074
216537_s_at	29.7596	P	0.0461426
216538_at	21.5552	A	0.111572
216539_at	3.09323	A	0.559326
216540_at	7.13476	A	0.188721
216541_x_at	2.30423	A	0.850342
216542_x_at	11.01	A	0.665527
216543_at	1.24368	A	0.991943
216544_at	6.19718	A	0.533936
216545_at	34.1576	P	0.0461426
216546_s_at	2.77653	A	0.870361
216547_at	201.381	P	0.0302734
216548_x_at	184.49	P	0.00805664
216549_s_at	40.1516	P	0.00195313
216550_x_at	24.6786	P	0.0107422
216551_x_at	258.485	P	0.000732422
216552_x_at	2.05276	A	0.904785
216553_x_at	14.9036	P	0.0302734
216554_s_at	161.804	P	0.00415039
216555_at	19.0041	P	0.00195313
216556_x_at	53.6132	P	0.0107422
216557_x_at	5.46409	A	0.432373
216558_x_at	12.9014	A	0.466064
216559_x_at	779.51	P	0.00195313
216560_x_at	1.59591	A	0.99707
216561_x_at	27.9681	P	0.000244141
216562_at	5.99474	A	0.533936
216563_at	19.7898	P	0.000244141
216564_at	5.2525	A	0.753906
216565_x_at	238.791	P	0.0461426
216566_at	1.06694	A	0.870361
216567_at	1.28144	A	0.989258
216568_x_at	1.12254	A	0.98584
216569_at	14.9482	A	0.129639
216570_x_at	1409.66	P	0.00415039
216571_at	3.97868	A	0.80542
216572_at	0.879282	A	0.981445
216573_at	0.550383	A	0.633789
216574_s_at	319.935	P	0.000244141
216575_at	12.6238	P	0.00585938
216576_x_at	4.23757	A	0.870361
216577_at	14.1055	A	0.334473
216578_at	3.10053	A	0.888428
216579_at	3.32966	A	0.850342
216580_at	9.91928	P	0.0441895
216581_at	4.60484	A	0.80542
216582_at	20.2837	A	0.19458
216583_x_at	166.553	P	0.0302734
216584_at	2.09781	A	0.753906
216585_at	2.62995	A	0.932373
216586_at	16.0678	A	0.129639
216587_s_at	1.21781	A	0.943848
216588_at	0.740783	A	0.432373
216589_at	52.2516	P	0.0461426
216590_at	0.480129	A	0.850342
216591_s_at	1221.35	P	0.000244141
216592_at	15.4944	A	0.111572
216593_s_at	455.861	P	0.000244141
216594_x_at	2.52614	A	0.432373
216595_at	22.5978	A	0.129639
216596_at	41.3861	A	0.0952148
216597_at	5.27089	A	0.696289
216598_s_at	98.867	P	0.000732422
216599_x_at	3.45439	A	0.828613
216600_x_at	39.9477	A	0.149658
216601_at	6.75548	A	0.696289
216602_s_at	1249.53	P	0.000244141
216603_at	122.78	P	0.00195313
216604_s_at	276.395	P	0.000732422
216605_s_at	2.83416	A	0.753906
216606_x_at	213.929	P	0.0012207
216607_s_at	1478.52	P	0.000244141
216608_at	10.8467	A	0.466064
216609_at	121.622	P	0.000244141
216610_at	21.7618	A	0.567627
216611_s_at	7.36939	A	0.72583
216612_x_at	24.3434	P	0.0185547
216613_at	5.55108	A	0.5
216614_at	4.92207	A	0.696289
216615_s_at	13.9437	A	0.432373
216616_at	0.633407	A	0.72583
216617_s_at	3.11379	A	0.665527
216618_at	3.61464	A	0.665527
216619_at	1.25312	A	0.932373
216620_s_at	232.673	P	0.000244141
216621_at	1.02192	A	0.72583
216622_at	3.83484	A	0.27417
216623_x_at	26.8205	P	0.0107422
216624_s_at	38.343	A	0.366211
216625_at	13.814	A	0.19458
216626_at	1.88974	A	0.592773
216627_s_at	45.5892	P	0.00415039
216628_at	22.2204	M	0.0561523
216629_at	16.2888	A	0.19458
216630_at	10.0796	A	0.780518
216631_s_at	28.621	A	0.171387
216632_at	2.0321	A	0.870361
216633_s_at	15.8822	A	0.533936
216634_at	4.19296	A	0.633789
216635_at	22.1102	A	0.0952148
216636_at	0.528706	A	0.888428
216637_at	18.8684	A	0.601074
216638_s_at	4.65646	A	0.696289
216639_at	10.4206	P	0.0100098
216640_s_at	4227.9	P	0.000244141
216641_s_at	28.1497	A	0.27417
216642_at	4.55989	A	0.696289
216643_at	2.03409	A	0.780518
216644_at	19.3041	A	0.129639
216645_at	33.1127	A	0.633789
216646_at	2.82977	A	0.888428
216647_at	28.5639	A	0.171387
216648_s_at	16.7263	A	0.398926
216649_at	0.940323	A	0.919434
216650_at	61.3061	P	0.0185547
216651_s_at	12.9576	A	0.129639
216652_s_at	577.757	P	0.000244141
216653_at	13.591	A	0.398926
216654_at	9.29731	A	0.334473
216655_s_at	8.8351	A	0.696289
216656_at	1.81336	A	0.904785
216657_at	11.0157	P	0.0185547
216658_at	27.0403	A	0.171387
216659_at	2.08799	A	0.601074
216660_at	0.877745	A	0.969727
216661_x_at	12.727	A	0.0952148
216662_at	18.5787	A	0.219482
216663_s_at	12.207	A	0.366211
216664_at	2.50511	A	0.953857
216665_s_at	0.517678	A	0.828613
216666_at	9.50362	A	0.398926
216667_at	4.27223	A	0.780518
216668_at	22.854	A	0.5
216669_at	15.7731	A	0.111572
216670_at	4.33227	A	0.72583
216671_x_at	10.6468	A	0.665527
216672_s_at	1.97611	A	0.633789
216673_at	8.84572	A	0.303711
216674_at	2.16851	A	0.72583
216675_at	6.3194	A	0.533936
216676_x_at	2.9506	A	0.943848
216677_at	18.9462	A	0.171387
216678_at	60.7815	P	0.0141602
216679_at	28.5062	A	0.432373
216680_s_at	55.9945	P	0.0302734
216681_at	9.36846	A	0.432373
216682_s_at	37.9158	P	0.0141602
216683_at	3.0357	A	0.665527
216684_s_at	170.576	P	0.000732422
216685_s_at	8.68222	A	0.466064
216686_at	1.61125	A	0.866455
216687_x_at	1.26004	A	0.870361
216688_at	4.88261	A	0.780518
216689_x_at	166.734	P	0.0107422
216690_at	7.48699	A	0.466064
216691_at	2.2854	A	0.919434
216692_at	27.4879	A	0.246094
216693_x_at	552.501	P	0.000244141
216694_at	4.61057	A	0.962402
216695_s_at	41.5591	A	0.171387
216696_s_at	41.7919	A	0.129639
216697_at	14.289	P	0.0375977
216698_x_at	71.8257	P	0.00585938
216699_s_at	57.8275	A	0.171387
216700_at	1.66305	A	0.601074
216701_at	5.02389	A	0.601074
216702_x_at	35.7259	A	0.067627
216703_at	2.74996	A	0.633789
216704_at	8.98106	A	0.665527
216705_s_at	231.815	P	0.0107422
216706_x_at	14.6085	A	0.27417
216707_at	1.93953	A	0.962402
216708_x_at	1.31733	A	0.828613
216709_at	15.83	P	0.0461426
216710_x_at	36.971	A	0.19458
216711_s_at	64.5897	P	0.000732422
216712_at	18.7376	M	0.0561523
216713_at	365.737	P	0.0012207
216714_at	1.18995	A	0.828613
216715_at	35.2569	P	0.0375977
216716_at	30.2943	A	0.0952148
216717_at	3.45379	A	0.72583
216718_at	1.41628	A	0.888428
216719_s_at	0.325011	A	0.665527
216720_at	1.83246	A	0.633789
216721_at	27.0222	A	0.19458
216722_at	4.24484	A	0.633789
216723_at	17.5885	A	0.0805664
216724_at	2.92195	A	0.72583
216725_at	4.20134	A	0.780518
216726_at	3.47241	A	0.953857
216727_at	1.45282	A	0.998047
216728_at	7.82181	A	0.27417
216729_at	12.9486	A	0.466064
216730_at	30.687	A	0.246094
216731_s_at	3.33136	A	0.753906
216732_at	0.782318	A	0.991943
216733_s_at	27.6193	A	0.0805664
216734_s_at	9.30986	A	0.72583
216735_x_at	13.5791	A	0.366211
216736_at	6.17828	A	0.696289
216737_at	3.13135	A	0.601074
216738_at	15.2481	A	0.149658
216739_at	7.8773	A	0.432373
216740_at	13.4669	A	0.366211
216741_at	3.31577	A	0.962402
216742_at	0.833031	A	0.919434
216743_at	4.39468	A	0.633789
216744_at	0.965987	A	0.870361
216745_x_at	62.2303	A	0.129639
216746_at	21.4494	P	0.0107422
216747_at	1.00637	A	0.828613
216748_at	49.6858	P	0.000244141
216749_at	1.79138	A	0.904785
216750_at	13.7116	A	0.334473
216751_at	23.4269	A	0.0952148
216752_at	9.75081	P	0.0444336
216753_at	1.19114	A	0.919434
216754_at	1.74731	A	0.953857
216755_at	29.8448	P	0.0302734
216756_at	10.8473	A	0.246094
216757_at	1.43357	A	0.334473
216758_at	1.13709	A	0.601074
216759_at	20.065	A	0.171387
216760_at	3.85822	A	0.904785
216761_at	1.53944	A	0.98584
216762_at	9.30347	A	0.665527
216763_at	2.54573	A	0.850342
216764_at	8.54914	A	0.665527
216765_at	4.65431	A	0.567627
216766_at	16.6103	P	0.0185547
216767_at	5.28427	A	0.665527
216768_x_at	42.3065	A	0.246094
216769_x_at	8.89403	A	0.432373
216770_at	26.7423	A	0.0805664
216771_at	20.622	P	0.0185547
216772_at	0.948054	A	0.696289
216773_at	21.3199	A	0.067627
216774_at	9.24518	A	0.432373
216775_at	6.59249	A	0.19458
216776_at	8.58701	A	0.567627
216777_at	2.4378	A	0.601074
216778_s_at	4.70258	A	0.334473
216779_at	20.2997	A	0.303711
216780_at	7.12434	A	0.398926
216781_at	1.31662	A	0.976074
216782_at	1.39776	A	0.665527
216783_at	11.4163	A	0.19458
216784_at	15.3495	A	0.432373
216785_at	1.47218	A	0.780518
216786_at	19.4547	P	0.0012207
216787_at	1.34039	A	0.850342
216788_at	2.49474	A	0.850342
216789_at	2.41691	A	0.981445
216790_at	3.07597	A	0.80542
216791_at	22.1249	A	0.0805664
216792_at	18.3136	A	0.0952148
216793_x_at	1.09107	A	0.5
216794_at	1.97054	A	0.929688
216795_at	2.01665	A	0.850342
216796_s_at	12.7084	A	0.567627
216797_at	2.53079	A	0.633789
216798_at	1.70651	A	0.753906
216799_at	49.131	P	0.00415039
216800_at	21.2257	A	0.567627
216801_at	15.2439	A	0.665527
216802_at	0.881383	A	0.80542
216803_at	4.65688	A	0.466064
216804_s_at	363.255	P	0.000244141
216805_at	15.5909	A	0.0805664
216806_at	90.2178	A	0.0805664
216807_at	18.8365	A	0.366211
216808_at	3.60209	A	0.753906
216809_at	14.5994	A	0.219482
216810_at	2.29311	A	0.432373
216811_at	17.7848	A	0.0805664
216812_at	4.65055	A	0.398926
216813_at	20.9673	P	0.0239258
216814_at	13.8533	P	0.0141602
216815_at	1.5827	A	0.780518
216816_at	1.8116	A	0.780518
216817_s_at	3.2199	A	0.828613
216818_s_at	1.37489	A	0.780518
216819_at	1.15913	A	0.888428
216820_at	2.74996	A	0.688477
216821_at	12.0055	A	0.601074
216822_x_at	98.0704	P	0.0302734
216823_at	105.881	P	0.00805664
216824_at	21.7381	A	0.5
216825_s_at	0.670696	A	0.991943
216826_at	6.95511	A	0.567627
216827_at	2.0916	A	0.72583
216828_at	1.90016	A	0.5
216829_at	0.650944	A	0.991943
216830_at	13.882	P	0.00415039
216831_s_at	2.31566	A	0.943848
216832_at	15.9727	A	0.432373
216833_x_at	22.0471	M	0.0561523
216834_at	1.07605	A	0.828613
216835_s_at	48.4571	A	0.149658
216836_s_at	141.096	P	0.000732422
216837_at	1.99197	A	0.753906
216838_at	7.85868	A	0.633789
216839_at	15.4759	A	0.303711
216840_s_at	4.93068	A	0.665527
216841_s_at	227.484	P	0.000244141
216842_x_at	30.1401	P	0.0302734
216843_x_at	367.903	P	0.00415039
216844_at	8.51527	A	0.533936
216845_x_at	2.27384	A	0.888428
216846_at	3.71645	A	0.932373
216847_at	15.9949	A	0.246094
216848_at	3.1471	A	0.850342
216849_at	8.07263	A	0.567627
216850_at	0.94371	A	0.850342
216851_at	2.19679	A	0.633789
216852_x_at	6.37174	A	0.943848
216853_x_at	1.81508	A	0.72583
216854_at	4.43253	A	0.780518
216855_s_at	277.821	P	0.00195313
216856_s_at	12.6749	M	0.0561523
216857_at	17.2886	A	0.533936
216858_x_at	135.456	P	0.0141602
216859_x_at	65.8286	P	0.0239258
216860_s_at	150.459	P	0.00195313
216861_at	1.09474	A	0.991943
216862_s_at	385.529	P	0.000244141
216863_s_at	658.256	P	0.000244141
216864_at	9.01335	A	0.601074
216865_at	10.0658	A	0.129639
216866_s_at	3.65738	A	0.633789
216867_s_at	31.7922	A	0.111572
216868_s_at	8.0706	A	0.633789
216869_at	46.4426	A	0.219482
216870_x_at	261.648	P	0.000244141
216871_at	22.3424	A	0.067627
216872_at	1.27183	A	0.72583
216873_s_at	157.318	P	0.000732422
216874_at	99.191	P	0.000244141
216875_x_at	4.96782	A	0.870361
216876_s_at	11.8147	A	0.149658
216877_at	30.678	P	0.00585938
216878_x_at	19.8491	A	0.188477
216879_at	7.83855	A	0.601074
216880_at	45.8781	A	0.0952148
216881_x_at	12.1662	A	0.567627
216882_s_at	23.5908	A	0.111572
216883_x_at	366.212	P	0.00585938
216884_at	1.41744	A	0.432373
216885_s_at	54.9279	P	0.000732422
216886_at	6.28208	A	0.432373
216887_s_at	37.0704	A	0.0805664
216888_at	2.67246	A	0.870361
216889_s_at	8.60869	A	0.366211
216890_at	7.32499	A	0.80542
216891_at	3.23512	A	0.696289
216892_at	21.3606	A	0.303711
216893_s_at	9.14696	A	0.366211
216894_x_at	95.3303	P	0.00415039
216895_at	19.186	A	0.129639
216896_at	1.90935	A	0.633789
216897_s_at	22.7104	A	0.334473
216898_s_at	10.7696	A	0.432373
216899_s_at	345.57	P	0.000244141
216900_s_at	0.833638	A	0.943848
216901_s_at	1.35434	A	0.828613
216902_s_at	567.18	P	0.000244141
216903_s_at	182.756	P	0.00415039
216904_at	11.1569	A	0.398926
216905_s_at	1.81989	A	0.865479
216906_at	4.45837	A	0.753906
216907_x_at	2.90671	A	0.303711
216908_x_at	479.336	P	0.000244141
216909_at	3.22691	A	0.696289
216910_at	2.47484	A	0.780518
216911_s_at	1.93655	A	0.696289
216912_at	2.14879	A	0.962402
216913_s_at	173.349	P	0.00292969
216914_at	11.7147	A	0.533936
216915_s_at	344.362	P	0.00292969
216916_s_at	0.827675	A	0.991943
216917_s_at	0.481179	A	0.953857
216918_s_at	5.08514	A	0.976074
216919_at	24.0944	A	0.295166
216920_s_at	15.7631	A	0.533936
216921_s_at	1.08472	A	0.989258
216922_x_at	9.69287	A	0.303711
216923_at	5.12596	A	0.398926
216924_s_at	32.1672	A	0.334473
216925_s_at	3.60564	A	0.780518
216926_s_at	35.0873	P	0.0012207
216927_at	9.47839	A	0.219482
216928_at	2.07962	A	0.98584
216929_x_at	41.9744	A	0.432373
216930_at	3.50298	A	0.567627
216931_at	14.0806	A	0.19458
216932_at	4.2532	A	0.5
216933_x_at	64.2911	P	0.000732422
216934_at	2.65361	A	0.533936
216935_at	1.33848	A	0.943848
216936_at	6.30571	A	0.601074
216937_s_at	12.9906	A	0.334473
216938_x_at	41.9673	A	0.0805664
216939_s_at	5.07926	A	0.633789
216940_x_at	27.254	A	0.0805664
216941_s_at	295.026	P	0.000244141
216942_s_at	619.103	P	0.000244141
216943_at	1.19839	A	0.870361
216944_s_at	433.485	P	0.000244141
216945_x_at	62.3153	P	0.00292969
216946_at	19.1054	M	0.0561523
216947_at	0.844976	A	0.567627
216948_at	2.06649	A	0.753906
216949_s_at	17.9595	A	0.27417
216950_s_at	1.21147	A	0.753906
216951_at	0.680556	A	0.969727
216952_s_at	374.349	P	0.000244141
216953_s_at	0.749271	A	0.953857
216954_x_at	458.5	P	0.000244141
216955_at	19.6086	A	0.111572
216956_s_at	1.08144	A	0.919434
216957_at	24.3712	P	0.0461426
