^SAMPLE = GSM170978
!Sample_title = Melanoma cell line MM548
!Sample_geo_accession = GSM170978
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM548
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170978/suppl/GSM170978.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170978/suppl/GSM170978.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
217081_at	7.77994	A	0.567627
217082_at	2.37135	A	0.753906
217083_at	0.513253	A	0.976074
217084_at	7.95384	A	0.601074
217085_at	8.93312	A	0.432373
217086_at	0.433873	A	0.80542
217087_at	2.14148	A	0.633789
217088_s_at	4.85907	A	0.665527
217090_at	16.5795	P	0.0185547
217091_at	17.337	P	0.00585938
217092_x_at	905.836	P	0.0461426
217093_at	6.68163	A	0.27417
217094_s_at	214.335	P	0.000244141
217095_x_at	4.56026	A	0.366211
217096_at	1.76766	A	0.828613
217097_s_at	132.792	P	0.000244141
217098_s_at	23.197	A	0.129639
217099_s_at	109.323	P	0.000244141
217100_s_at	93.7218	P	0.0012207
217101_at	2.77712	A	0.633789
217102_at	20.4995	A	0.171387
217103_at	0.773209	A	0.994141
217104_at	66.8275	P	0.000244141
217105_at	0.423688	A	0.94165
217106_x_at	929.28	P	0.000732422
217107_at	33.9931	P	0.0461426
217108_at	1.20979	A	0.969727
217109_at	10.6501	A	0.0952148
217110_s_at	16.6796	M	0.0561523
217111_at	23.4129	M	0.0561523
217112_at	1.44462	A	0.919434
217113_at	5.82631	A	0.466064
217114_at	20.8234	A	0.171387
217115_at	1.78474	A	0.828613
217117_x_at	36.807	P	0.0185547
217118_s_at	498.166	P	0.000244141
217119_s_at	10.4719	A	0.398926
217120_s_at	29.2859	A	0.067627
217121_at	1.43778	A	0.72583
217122_s_at	704.915	P	0.000244141
217123_x_at	1.08933	A	0.960693
217124_at	67.7827	P	0.00415039
217125_at	0.611362	A	0.969727
217126_at	5.11328	A	0.850342
217127_at	111.382	P	0.0012207
217128_s_at	18.8112	P	0.0302734
217129_at	2.6514	A	0.432373
217130_at	19.6233	A	0.149658
217131_at	11.8544	A	0.219482
217132_at	6.32204	A	0.219482
217133_x_at	9.39475	P	0.0185547
217134_at	16.3629	A	0.0805664
217135_x_at	41.7316	A	0.219482
217136_at	10.6769	A	0.149658
217137_x_at	2.37454	A	0.567627
217138_x_at	4.64957	A	0.633789
217139_at	23.3463	P	0.00585938
217140_s_at	2573.16	P	0.000244141
217141_at	8.72752	A	0.80542
217142_at	40.0591	P	0.0302734
217143_s_at	9.62221	A	0.633789
217144_at	28.4185	P	0.0185547
217145_at	10.3868	A	0.398926
217146_at	5.21728	A	0.567627
217147_s_at	16.9473	P	0.0375977
217148_x_at	31.7524	A	0.432373
217149_x_at	45.3068	A	0.111572
217150_s_at	75.8148	P	0.000244141
217151_at	2.28114	A	0.850342
217152_at	44.6163	P	0.0185547
217153_at	12.0112	A	0.334473
217154_s_at	1.46478	A	0.943848
217155_at	5.79705	A	0.665527
217156_at	43.2106	P	0.0302734
217157_x_at	12.8922	A	0.27417
217158_at	2.07663	A	0.969727
217159_x_at	2.85283	A	0.919434
217160_at	3.54478	A	0.870361
217161_x_at	114.128	P	0.00292969
217162_at	5.47477	A	0.625488
217163_at	1.13091	A	0.888428
217164_at	24.5677	P	0.00805664
217165_x_at	75.4362	P	0.0461426
217166_at	26.0108	A	0.067627
217167_x_at	194.76	P	0.000732422
217168_s_at	1068.91	P	0.000244141
217169_at	17.6637	A	0.366211
217170_at	1.87992	A	0.870361
217171_at	18.9246	A	0.149658
217172_at	1.72214	A	0.943848
217173_s_at	33.854	A	0.0805664
217174_s_at	10.0913	A	0.466064
217175_at	1.22263	A	0.696289
217176_s_at	87.5183	P	0.000244141
217177_s_at	20.0628	A	0.125
217178_at	7.20166	A	0.398926
217179_x_at	32.1645	A	0.303711
217180_at	3.03337	A	0.870361
217181_at	1.04749	A	0.998047
217182_at	35.0906	A	0.0805664
217183_at	10.3068	A	0.601074
217184_s_at	5.02068	A	0.72583
217185_s_at	144.509	P	0.000244141
217186_at	7.41726	A	0.466064
217187_at	35.0657	P	0.0461426
217188_s_at	390.093	P	0.000732422
217189_s_at	46.3376	M	0.0561523
217190_x_at	21.9323	A	0.129639
217191_x_at	54.4596	P	0.000732422
217192_s_at	4.97706	A	0.633789
217193_x_at	2.42601	A	0.870361
217194_at	1.4356	A	0.72583
217195_at	11.5602	A	0.27417
217196_s_at	526.193	P	0.000732422
217197_x_at	9.24519	A	0.5
217198_x_at	11.0129	A	0.334473
217199_s_at	126.91	P	0.000244141
217200_x_at	136.453	P	0.00585938
217201_at	1.10723	A	0.98584
217202_s_at	109.023	P	0.0141602
217203_at	3.44443	A	0.432373
217204_at	15.3947	A	0.067627
217205_at	17.4781	A	0.171387
217206_at	14.8239	A	0.129639
217207_s_at	45.215	A	0.0805664
217208_s_at	92.3929	P	0.000244141
217209_at	20.3366	P	0.0375977
217210_at	18.368	A	0.19458
217211_at	213.429	P	0.00805664
217212_s_at	16.8148	P	0.0239258
217213_at	8.9417	A	0.665527
217214_s_at	0.851914	A	0.850342
217215_s_at	0.501067	A	0.991943
217216_x_at	40.3878	P	0.00415039
217217_at	4.91186	A	0.567627
217218_at	40.2877	P	0.00585938
217219_at	16.5645	A	0.601074
217220_at	12.5772	P	0.0239258
217221_x_at	186.261	P	0.00195313
217222_at	14.7121	A	0.466064
217223_s_at	66.0642	P	0.00805664
217224_at	3.31902	A	0.633789
217225_x_at	2030.26	P	0.000244141
217226_s_at	712.107	P	0.000732422
217227_x_at	9.07206	A	0.533936
217228_s_at	40.7839	P	0.00805664
217229_at	0.681475	A	0.850342
217230_at	11.2031	A	0.303711
217231_s_at	4.91066	A	0.665527
217232_x_at	26.7727	A	0.0805664
217233_at	4.76815	A	0.657227
217234_s_at	297.038	P	0.000732422
217235_x_at	31.5132	P	0.00585938
217236_x_at	7.26817	A	0.5
217237_at	7.49219	A	0.398926
217238_s_at	10.3478	A	0.665527
217239_x_at	20.3609	P	0.0107422
217240_at	36.0295	M	0.0561523
217242_at	8.49158	A	0.246094
217244_at	1.21488	A	0.904785
217245_at	5.37048	A	0.533936
217246_s_at	18.7127	A	0.0805664
217247_at	42.9598	P	0.0461426
217248_s_at	42.5503	A	0.0805664
217249_x_at	843.083	P	0.000732422
217250_s_at	16.7843	A	0.398926
217251_x_at	2.49926	A	0.850342
217252_at	2.44064	A	0.753906
217253_at	45.9828	P	0.0302734
217254_s_at	25.0982	A	0.129639
217255_at	7.26809	A	0.80542
217256_x_at	1809.78	P	0.000732422
217257_at	6.77307	A	0.5
217258_x_at	17.7768	A	0.19458
217259_at	3.18712	A	0.696289
217260_x_at	1.82605	A	0.780518
217261_at	3.35992	A	0.72583
217262_s_at	6.28057	A	0.696289
217263_x_at	30.9941	P	0.0375977
217264_s_at	25.5255	A	0.366211
217265_at	0.793714	A	0.994141
217266_at	470.721	P	0.0012207
217267_s_at	7.02562	A	0.19458
217268_at	0.330668	A	0.870361
217269_s_at	39.7984	P	0.0107422
217270_s_at	18.8444	A	0.0952148
217271_at	9.36207	A	0.567627
217272_s_at	1.50692	A	0.696289
217273_at	17.2012	A	0.27417
217274_x_at	29.3517	P	0.0302734
217275_at	16.6694	A	0.466064
217276_x_at	3.93302	A	0.567627
217277_at	6.17428	A	0.633789
217278_x_at	7.11468	A	0.696289
217279_x_at	162.786	P	0.0239258
217280_x_at	15.0921	A	0.171387
217281_x_at	1.94306	A	0.919434
217282_at	1.08704	A	0.962402
217283_at	2.40672	A	0.72583
217284_x_at	37.593	A	0.111572
217285_at	2.37547	A	0.850342
217286_s_at	672.071	P	0.00195313
217287_s_at	9.19274	A	0.303711
217288_at	12.3762	P	0.017334
217289_s_at	74.3108	P	0.00805664
217290_at	1.8537	A	0.932373
217291_at	32.6547	A	0.366211
217292_at	13.4457	A	0.129639
217293_at	19.4258	A	0.0805664
217294_s_at	3969.6	P	0.000244141
217295_at	1.96828	A	0.80542
217296_at	7.72658	A	0.567627
217297_s_at	59.0831	P	0.00585938
217298_at	1.23966	A	0.962402
217299_s_at	190.899	P	0.000244141
217300_at	36.1202	P	0.00585938
217301_x_at	1027.01	P	0.000244141
217302_at	8.72649	A	0.5
217303_s_at	2.73368	A	0.601074
217304_at	13.3723	A	0.246094
217305_s_at	16.4351	A	0.246094
217306_at	1.70175	A	0.633789
217307_at	54.1651	A	0.171387
217308_at	1.45994	A	0.919434
217309_s_at	180.82	P	0.0012207
217310_s_at	27.0943	P	0.00805664
217311_at	1.61311	A	0.904785
217312_s_at	7.01906	A	0.746094
217313_at	81.5262	P	0.0461426
217314_at	6.97568	A	0.5
217315_s_at	15.4752	A	0.366211
217316_at	4.51521	A	0.533936
217317_s_at	651.713	P	0.000244141
217318_x_at	1.13424	A	0.870361
217319_x_at	17.4545	P	0.0302734
217320_at	5.00195	A	0.398926
217321_x_at	8.37929	A	0.219482
217322_x_at	46.7674	P	0.0185547
217323_at	18.437	A	0.19458
217324_at	37.7477	A	0.219482
217325_at	5.57738	A	0.753906
217326_x_at	1.85926	A	0.696289
217327_at	18.0853	A	0.246094
217328_at	11.9791	A	0.398926
217329_x_at	647.928	P	0.0302734
217330_at	18.0241	A	0.303711
217331_at	29.6162	A	0.0805664
217332_at	1.58682	A	0.80542
217333_at	14.1496	A	0.533936
217334_at	1.91428	A	0.919434
217335_at	1.46384	A	0.870361
217336_at	168.039	P	0.0012207
217337_at	59.6693	P	0.00292969
217338_at	8.21833	A	0.398926
217339_x_at	5.26102	A	0.601074
217340_at	8.49356	A	0.149658
217341_at	3.57892	A	0.780518
217342_x_at	17.3422	A	0.19458
217343_at	5.74317	A	0.19458
217344_at	8.46478	A	0.246094
217345_at	5.05803	A	0.601074
217346_at	57.4819	P	0.0012207
217347_at	163.416	P	0.00805664
217348_x_at	32.6955	A	0.171387
217349_s_at	29.3328	A	0.246094
217350_at	12.3289	A	0.665527
217351_at	2.04688	A	0.696289
217352_at	55.5858	P	0.0302734
217353_at	31.6738	M	0.0561523
217354_s_at	206.766	P	0.000732422
217355_at	21.7796	A	0.111572
217356_s_at	3940.5	P	0.000244141
217357_at	12.499	A	0.366211
217358_at	14.2125	A	0.432373
217359_s_at	27.6131	P	0.000244141
217360_x_at	13.433	A	0.5
217361_at	27.0533	A	0.171387
217362_x_at	133.367	P	0.00415039
217363_x_at	22.4425	A	0.067627
217364_x_at	79.131	P	0.0302734
217365_at	38.4627	P	0.0107422
217366_at	2.14608	A	0.665527
217367_s_at	55.0224	P	0.000244141
217368_at	51.0832	P	0.0141602
217369_at	17.006	A	0.111572
217370_x_at	696.381	P	0.000244141
217371_s_at	12.5761	P	0.00805664
217372_at	1.07008	A	0.962402
217373_x_at	239.919	P	0.000244141
217374_x_at	8.7601	A	0.601074
217375_at	7.84134	A	0.27417
217376_at	21.1958	A	0.171387
217377_x_at	30.7104	A	0.149658
217378_x_at	1.45541	A	0.991943
217379_at	779.795	P	0.0107422
217380_s_at	0.311569	A	0.850342
217381_s_at	17.7804	A	0.129639
217382_at	0.793368	A	0.533936
217383_at	69.8676	P	0.000732422
217384_x_at	18.2741	A	0.0805664
217385_at	3.45106	A	0.696289
217386_at	14.1703	A	0.219482
217387_at	16.7566	A	0.27417
217388_s_at	44.0155	P	0.0107422
217389_s_at	12.6752	A	0.466064
217390_x_at	29.182	A	0.149658
217391_x_at	12.3214	A	0.633789
217392_at	1.3474	A	0.850342
217393_x_at	297.334	P	0.00805664
217394_at	11.5466	A	0.111572
217395_at	10.3259	A	0.398926
217396_at	11.3242	A	0.366211
217397_at	3.56618	A	0.219482
217398_x_at	10007.6	P	0.000244141
217399_s_at	39.1532	A	0.19458
217400_at	0.494668	A	0.334473
217401_at	2.99068	A	0.567627
217402_at	3.50455	A	0.780518
217403_s_at	60.8026	P	0.00292969
217404_s_at	0.907073	A	0.962402
217405_x_at	4.3056	A	0.633789
217406_at	42.1943	P	0.0302734
217407_x_at	95.9302	P	0.0461426
217408_at	1547.87	P	0.000732422
217409_at	4.63699	A	0.80542
217410_at	4.36513	A	0.665527
217411_s_at	4.31597	A	0.533936
217412_at	1.53335	A	0.753906
217413_s_at	33.1295	A	0.398926
217414_x_at	2.83666	A	0.969727
217415_at	13.7948	A	0.19458
217416_x_at	81.1752	P	0.000732422
217417_at	4.92819	A	0.466064
217418_x_at	15.3517	A	0.246094
217419_x_at	28.3032	A	0.111572
217420_s_at	3.04096	A	0.696289
217421_at	2.351	A	0.976074
217422_s_at	1.04683	A	0.633789
217423_at	10.8595	A	0.171387
217424_at	2.89799	A	0.828613
217425_at	0.737776	A	0.98584
217426_at	2.12285	A	0.870361
217427_s_at	618.447	P	0.0107422
217428_s_at	6.83099	A	0.111572
217429_at	17.6077	A	0.251953
217430_x_at	39.4473	P	0.0107422
217431_x_at	0.390943	A	0.633789
217432_s_at	55.4129	P	0.000244141
217433_at	4.27016	A	0.432373
217434_at	7.85884	A	0.80542
217435_x_at	15.9726	A	0.27417
217436_x_at	1185.81	P	0.00195313
217437_s_at	298.099	P	0.000732422
217438_at	11.7214	A	0.27417
217439_at	19.0069	A	0.219482
217440_at	6.4618	A	0.0952148
217441_at	25.2655	P	0.0107422
217442_at	2.38795	A	0.904785
217443_at	0.352584	A	0.72583
217444_at	25.1903	A	0.303711
217445_s_at	235.302	P	0.000732422
217446_x_at	30.5602	P	0.0461426
217447_at	3.35981	A	0.633789
217448_s_at	164.084	P	0.000732422
217449_at	5.24947	A	0.171387
217450_at	9.7756	A	0.753906
217451_at	0.671609	A	0.888428
217452_s_at	2.25572	A	0.72583
217453_at	17.6494	A	0.246094
217454_at	2.44415	A	0.665527
217455_s_at	20.1383	P	0.0302734
217456_x_at	743.828	P	0.0012207
217457_s_at	151.781	P	0.000732422
217458_at	2.5431	A	0.828613
217459_at	6.07166	A	0.533936
217460_at	13.1667	A	0.149658
217461_x_at	56.4975	A	0.067627
217462_at	18.7813	M	0.0561523
217463_s_at	1.14475	A	0.962402
217464_at	2.71987	A	0.601074
217465_at	75.9747	P	0.000244141
217466_x_at	4451.2	P	0.000244141
217467_at	12.2318	M	0.0561523
217468_at	34.3165	A	0.129639
217469_at	3.22785	A	0.696289
217470_at	1.69701	A	0.665527
217471_at	15.1386	A	0.0952148
217472_at	2.16973	A	0.780518
217473_x_at	73.4423	P	0.0302734
217474_at	20.0214	A	0.0952148
217475_s_at	153.235	P	0.000244141
217476_at	3.14703	A	0.80542
217477_at	9.15519	A	0.5
217478_s_at	1156.37	P	0.000244141
217479_at	1.70025	A	0.466064
217480_x_at	46.026	P	0.0185547
217481_x_at	3.65697	A	0.366211
217482_at	65.3323	P	0.00415039
217483_at	15.9597	A	0.72583
217484_at	16.6691	A	0.129639
217485_x_at	379.239	P	0.000244141
217486_s_at	67.8644	P	0.0302734
217487_x_at	64.1373	P	0.000244141
217488_x_at	2.84476	A	0.72583
217489_s_at	32.9204	P	0.0239258
217490_at	34.8348	P	0.0239258
217491_x_at	5030.57	P	0.000244141
217492_s_at	879.597	P	0.000244141
217493_x_at	14.8012	A	0.633789
217494_s_at	39.662	P	0.0107422
217495_x_at	2.222	A	0.828613
217496_s_at	410.677	P	0.000244141
217497_at	2.63554	A	0.390625
217498_at	1.65172	A	0.633789
217499_x_at	229.12	P	0.000244141
217500_at	9.31261	A	0.665527
217501_at	205.58	P	0.00195313
217502_at	58.7206	A	0.171387
217503_at	36.6026	P	0.0107422
217504_at	5.2384	A	0.665527
217505_at	4.74282	A	0.19458
217506_at	75.1678	P	0.000732422
217507_at	1.89186	A	0.601074
217508_s_at	131.427	P	0.0012207
217509_x_at	40.8504	A	0.246094
217510_at	2.36057	A	0.850342
217511_at	56.7294	A	0.149658
217512_at	2.57099	A	0.633789
217513_at	23.2133	P	0.0185547
217514_at	2.86732	A	0.72583
217515_s_at	4.79372	A	0.780518
217516_x_at	16.541	A	0.665527
217517_x_at	6.84273	A	0.466064
217518_at	35.5338	A	0.149658
217519_at	5.38371	A	0.633789
217520_x_at	132.564	P	0.000732422
217521_at	10.026	A	0.533936
217522_at	5.88468	A	0.303711
217523_at	75.4982	P	0.000732422
217524_x_at	4.2781	A	0.303711
217525_at	4.96376	A	0.432373
217526_at	227.892	P	0.000244141
217527_s_at	338.653	P	0.000732422
217528_at	2.14435	A	0.567627
217529_at	45.5388	P	0.0107422
217530_at	4.50005	A	0.27417
217531_at	0.836274	A	0.870361
217532_x_at	19.1195	A	0.5
217533_x_at	3.73067	A	0.567627
217534_at	3.40677	A	0.633789
217535_at	5.24249	A	0.601074
217536_x_at	6.19813	A	0.432373
217537_x_at	10.3941	A	0.149658
217538_at	29.0001	A	0.111572
217539_at	118.83	P	0.000244141
217540_at	44.0202	P	0.000244141
217541_x_at	49.3108	P	0.00805664
217542_at	177.041	P	0.00292969
217543_s_at	394.239	P	0.000244141
217544_at	34.9563	P	0.0375977
217545_at	20.1613	A	0.398926
217546_at	0.713545	A	0.953857
217547_x_at	32.9824	P	0.000244141
217548_at	33.9932	A	0.129639
217549_at	2.9554	A	0.665527
217550_at	112.064	P	0.00415039
217551_at	9.34639	A	0.19458
217552_x_at	0.622247	A	0.780518
217553_at	96.4473	P	0.000732422
217554_at	17.5221	P	0.00415039
217555_at	33.7629	A	0.0952148
217556_at	10.2773	A	0.149658
217557_s_at	29.8949	A	0.27417
217558_at	2.25349	A	0.398926
217559_at	32.2506	A	0.129639
217560_at	27.448	A	0.067627
217561_at	14.5404	A	0.129639
217562_at	0.760382	A	0.888428
217563_at	20.016	A	0.246094
217564_s_at	52.0827	P	0.000244141
217565_at	3.39224	A	0.665527
217566_s_at	12.0917	A	0.129639
217567_at	1.33295	A	0.828613
217568_at	0.428362	A	0.72583
217569_x_at	13.5323	A	0.111572
217570_x_at	5.7176	A	0.398926
217571_at	4.17059	A	0.457764
217572_at	2.00377	A	0.780518
217573_at	24.9831	A	0.111572
217574_at	0.559215	A	0.932373
217575_s_at	2.60757	A	0.633789
217576_x_at	53.0637	P	0.00585938
217577_at	8.83154	A	0.27417
217578_at	9.29	A	0.366211
217579_x_at	53.8228	P	0.0239258
217580_x_at	51.8968	P	0.00292969
217581_at	2.37376	A	0.904785
217582_at	11.6267	A	0.490723
217583_at	6.07536	A	0.567627
217584_at	40.2869	P	0.0375977
217585_at	5.22741	A	0.398926
217586_x_at	71.3871	P	0.000732422
217587_at	1.31026	A	0.976074
217588_at	42.0138	M	0.0561523
217589_at	3.0343	A	0.567627
217590_s_at	0.919215	A	0.953857
217591_at	150.824	P	0.000732422
217592_at	50.5771	P	0.0185547
217593_at	19.1332	A	0.171387
217594_at	0.449655	A	0.780518
217595_at	53.6249	P	0.000244141
217596_at	78.7627	A	0.129639
217597_x_at	47.6114	A	0.129639
217598_at	74.2436	P	0.00195313
217599_s_at	139.451	P	0.000244141
217600_at	15.4714	A	0.398926
217601_at	77.1759	P	0.00805664
217602_at	56.532	P	0.000732422
217603_at	25.8036	A	0.0805664
217604_at	81.6457	P	0.000732422
217605_at	31.6585	M	0.0561523
217606_at	41.6887	M	0.0561523
217607_x_at	17.0384	P	0.0141602
217608_at	81.8663	P	0.000244141
217609_at	48.5997	P	0.0107422
217610_at	31.1802	A	0.149658
217611_at	11.7018	A	0.466064
217612_at	43.1432	M	0.0561523
217613_at	10.947	A	0.219482
217614_at	26.645	P	0.0185547
217615_at	2.88538	A	0.870361
217616_at	10.3691	A	0.111572
217617_at	3.48292	A	0.567627
217618_x_at	238.63	P	0.000732422
217619_x_at	56.5543	P	0.00805664
217620_s_at	147.929	P	0.0012207
217621_at	0.867524	A	0.5
217622_at	49.9603	P	0.0185547
217623_at	14.7014	A	0.19458
217624_at	25.5404	A	0.067627
217625_x_at	104.226	P	0.000732422
217626_at	1.75485	A	0.753906
217627_at	59.8012	P	0.000732422
217628_at	15.7265	A	0.19458
217629_at	28.6853	P	0.00195313
217630_at	16.7309	P	0.0375977
217631_at	78.666	P	0.0185547
217632_at	70.5432	P	0.00195313
217633_at	21.1504	A	0.366211
217634_at	2.47524	A	0.888428
217635_s_at	77.7593	P	0.0461426
217636_at	1.02311	A	0.904785
217637_at	17.6491	A	0.432373
217638_at	9.10822	A	0.665527
217639_at	22.5598	A	0.27417
217640_x_at	69.4844	P	0.00195313
217641_at	2.35663	A	0.780518
217642_at	2.8687	A	0.665527
217643_x_at	17.9287	A	0.0805664
217644_s_at	35.3678	P	0.000732422
217645_at	75.2264	P	0.000244141
217646_at	26.3277	A	0.19458
217647_at	15.327	A	0.334473
217648_at	22.8428	A	0.398926
217649_at	17.8049	P	0.0107422
217650_x_at	75.6413	P	0.00805664
217651_at	29.5364	M	0.0561523
217652_at	15.1109	A	0.398926
217653_x_at	76.3576	P	0.0185547
217654_at	1.68797	A	0.665527
217655_at	0.711621	A	0.696289
217656_at	25.4009	A	0.27417
217657_at	20.9586	P	0.0461426
217658_at	4.53108	A	0.80542
217659_at	11.8277	A	0.246094
217660_at	28.7169	A	0.27417
217661_x_at	1.72543	A	0.981445
217662_x_at	66.0241	P	0.000244141
217663_at	21.9705	P	0.0239258
217664_at	2.35016	A	0.80542
217665_at	60.0849	P	0.000244141
217666_at	24.509	P	0.0302734
217667_at	24.4799	A	0.067627
217668_at	29.4848	A	0.27417
217669_s_at	1.14253	A	0.969727
217670_at	12.453	A	0.0805664
217671_at	22.0518	P	0.0239258
217672_x_at	87.3706	P	0.0239258
217673_x_at	2614.66	P	0.00292969
217674_at	1.30479	A	0.696289
217675_at	0.763061	A	0.888428
217676_at	14.5873	A	0.27417
217677_at	38.3182	A	0.149658
217678_at	99.9931	P	0.0012207
217679_x_at	151.436	P	0.0012207
217680_x_at	8.6622	A	0.246094
217681_at	3.03554	A	0.828613
217682_at	68.2836	P	0.00585938
217683_at	8.42821	A	0.601074
217684_at	5.98596	A	0.246094
217685_at	29.785	P	0.0239258
217686_at	31.5808	A	0.171387
217687_at	101.364	P	0.000732422
217688_at	21.508	A	0.303711
217689_at	1.75863	A	0.828613
217690_at	80.4195	P	0.0141602
217691_x_at	50.3963	A	0.171387
217692_at	21.2985	A	0.171387
217693_x_at	42.0152	P	0.0461426
217694_at	0.959502	A	0.822998
217695_x_at	28.4103	M	0.0561523
217696_at	11.5277	A	0.567627
217697_at	7.00505	A	0.303711
217698_at	4.63518	A	0.27417
217699_at	13.7594	P	0.0302734
217700_at	3.91555	A	0.72583
217701_x_at	5.95628	A	0.466064
217702_at	1.50181	A	0.72583
217703_x_at	113.376	P	0.0375977
217704_x_at	8.86151	A	0.0805664
217705_at	2.99642	A	0.398926
217706_at	10.7515	A	0.398926
217707_x_at	339.617	P	0.000244141
217708_x_at	4.92194	A	0.432373
217709_at	0.344356	A	0.904785
217710_x_at	2.5894	A	0.828613
217711_at	1.99456	A	0.904785
217712_at	0.367097	A	0.904785
217713_x_at	49.669	P	0.0141602
217714_x_at	156.251	P	0.0185547
217715_x_at	45.2065	P	0.00415039
217716_s_at	1429.56	P	0.000244141
217717_s_at	3365.43	P	0.000244141
217718_s_at	7774.83	P	0.000244141
217719_at	5953.82	P	0.000244141
217720_at	7629.61	P	0.000244141
217721_at	85.8522	P	0.0012207
217722_s_at	4060.27	P	0.000244141
217723_x_at	3.06969	A	0.99585
217724_at	2198.51	P	0.000244141
217725_x_at	1297.18	P	0.000244141
217726_at	1932.09	P	0.000244141
217727_x_at	1237.78	P	0.000244141
217728_at	1059.95	P	0.000244141
217729_s_at	318.592	P	0.000732422
217730_at	862.102	P	0.000244141
217731_s_at	4194.28	P	0.000244141
217732_s_at	4853.95	P	0.000244141
217733_s_at	8037.66	P	0.000244141
217734_s_at	196.648	P	0.00415039
217735_s_at	175.031	P	0.0185547
217736_s_at	1606.84	P	0.000244141
217737_x_at	3424.92	P	0.000244141
217738_at	1044.02	P	0.000244141
