^SAMPLE = GSM169525
!Sample_title = Melanoma cell line D25
!Sample_geo_accession = GSM169525
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D25
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169525/suppl/GSM169525.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169525/suppl/GSM169525.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
206969_at	1.05518	A	0.870361
206970_at	2.38898	A	0.72583
206971_at	56.2071	P	0.0141602
206972_s_at	76.6291	P	0.0141602
206973_at	14.5914	A	0.303711
206974_at	14.488	A	0.466064
206975_at	2.01283	A	0.962402
206976_s_at	1589.41	P	0.000244141
206977_at	0.960317	A	0.904785
206978_at	10.7493	A	0.27417
206979_at	15.081	A	0.303711
206980_s_at	3.72225	A	0.888428
206981_at	6.34627	A	0.753906
206982_at	0.989199	A	0.904785
206983_at	7.9859	A	0.533936
206984_s_at	13.9142	A	0.466064
206985_at	4.1451	A	0.567627
206986_at	24.6585	A	0.129639
206987_x_at	16.0578	A	0.432373
206988_at	7.99791	A	0.601074
206989_s_at	355	P	0.000244141
206990_at	14.1687	A	0.219482
206991_s_at	4.5397	A	0.72583
206992_s_at	262.759	P	0.00195313
206993_at	106.56	P	0.00292969
206994_at	40.0054	A	0.0805664
206995_x_at	1.14498	A	0.780518
206996_x_at	33.7285	A	0.0952148
206997_s_at	19.9082	A	0.432373
206998_x_at	7.9312	A	0.601074
206999_at	190.168	P	0.000732422
207000_s_at	102.895	P	0.0302734
207001_x_at	52.259	P	0.00585938
207002_s_at	5.99682	A	0.80542
207003_at	6.7317	A	0.567627
207004_at	31.0899	P	0.0375977
207005_s_at	20.7342	A	0.219482
207006_s_at	93.3637	A	0.0952148
207007_at	16.6368	A	0.213135
207008_at	10.9807	A	0.149658
207009_at	3.59009	A	0.753906
207010_at	8.54212	A	0.72583
207011_s_at	154.383	P	0.00292969
207012_at	19.2932	A	0.0952148
207013_s_at	23.8446	M	0.0561523
207014_at	8.60241	A	0.303711
207015_s_at	4.27097	A	0.828613
207016_s_at	8.9673	A	0.567627
207017_at	2.14089	A	0.665527
207018_s_at	10.5234	P	0.0375977
207019_s_at	10.1727	A	0.533936
207020_at	23.7607	A	0.246094
207021_at	7.35013	M	0.0561523
207022_s_at	124.89	P	0.0239258
207023_x_at	1024.98	P	0.000732422
207024_at	12.9926	A	0.432373
207025_at	11.6057	A	0.601074
207026_s_at	4.3649	A	0.696289
207027_at	1.06608	A	0.962402
207028_at	3.48244	A	0.981445
207029_at	15.1971	P	0.000732422
207030_s_at	1397.55	P	0.000244141
207031_at	38.5099	P	0.0012207
207032_s_at	3.2753	A	0.72583
207033_at	16.2579	A	0.432373
207034_s_at	10.376	A	0.334473
207035_at	3.58082	A	0.932373
207036_x_at	7.43148	A	0.5
207037_at	15.5258	A	0.27417
207038_at	3420.99	P	0.000244141
207039_at	404.507	P	0.00195313
207040_s_at	3861.62	P	0.000244141
207041_at	21.3195	P	0.00805664
207042_at	16.6307	A	0.246094
207043_s_at	4.57009	A	0.780518
207044_at	13.4135	A	0.398926
207045_at	43.1505	P	0.0461426
207046_at	37.2966	P	0.0239258
207047_s_at	29.2866	A	0.171387
207048_at	38.5991	P	0.0375977
207049_at	1.99048	A	0.753906
207050_at	9.5309	A	0.334473
207051_at	11.2858	A	0.129639
207052_at	18.3157	A	0.219482
207053_at	8.72996	A	0.601074
207054_at	0.282614	A	0.99585
207055_at	8.38729	A	0.567627
207056_s_at	12.2706	A	0.466064
207057_at	6.98071	A	0.303711
207058_s_at	16.5845	A	0.5
207059_at	18.916	A	0.129639
207060_at	323.32	P	0.000244141
207061_at	41.6187	P	0.0375977
207062_at	7.73148	A	0.466064
207063_at	0.854462	A	0.888428
207064_s_at	15.5174	A	0.0805664
207065_at	17.1062	A	0.366211
207066_at	3.02993	A	0.888428
207067_s_at	24.3696	A	0.19458
207068_at	15.4149	A	0.111572
207069_s_at	126.669	P	0.00292969
207070_at	17.9454	A	0.303711
207071_s_at	698.495	P	0.000244141
207072_at	7.58573	A	0.567627
207073_at	3.79821	A	0.80542
207074_s_at	2.73292	A	0.80542
207075_at	1.20007	A	0.932373
207076_s_at	15.9484	A	0.366211
207077_at	4.65077	A	0.633789
207078_at	30.8692	P	0.000244141
207079_s_at	499.673	P	0.000244141
207080_s_at	6.08517	A	0.366211
207081_s_at	321.33	P	0.000244141
207082_at	1.93952	A	0.753906
207083_s_at	18.7005	A	0.466064
207084_at	58.1761	A	0.111572
207085_x_at	2.68298	A	0.888428
207086_x_at	172.401	P	0.000732422
207087_x_at	11.6915	A	0.601074
207088_s_at	654.306	P	0.000244141
207089_at	5.77506	A	0.5
207090_x_at	132.306	A	0.0952148
207091_at	43.5308	P	0.0107422
207092_at	16.2714	A	0.601074
207093_s_at	32.8595	A	0.334473
207094_at	2.30013	A	0.567627
207095_at	15.62	M	0.0561523
207096_at	36.5661	P	0.00805664
207097_s_at	4.03715	A	0.432373
207098_s_at	524.063	P	0.000244141
207099_s_at	130.265	P	0.000732422
207100_s_at	5.52793	A	0.567627
207101_at	3.94185	A	0.601074
207102_at	0.873006	A	0.80542
207103_at	11.2702	P	0.0461426
207104_x_at	26.3855	A	0.533936
207105_s_at	77.0521	P	0.0141602
207106_s_at	21.9005	A	0.27417
207107_at	1.08297	A	0.665527
207108_s_at	153.697	P	0.000732422
207109_at	8.92041	A	0.171387
207110_at	1.72376	A	0.601074
207111_at	14.5036	A	0.601074
207112_s_at	61.3186	P	0.0239258
207113_s_at	16.0516	A	0.27417
207114_at	22.3983	A	0.334473
207115_x_at	35.1122	A	0.19458
207116_s_at	2397.12	P	0.000244141
207117_at	6.49311	A	0.366211
207118_s_at	2.18769	A	0.919434
207119_at	0.709257	A	0.953857
207120_at	2.82349	A	0.533936
207121_s_at	1574.42	P	0.000244141
207122_x_at	98.2039	M	0.0561523
207123_s_at	22.713	P	0.0239258
207124_s_at	370.794	P	0.000244141
207125_at	14.5896	P	0.000244141
207126_x_at	36.6379	A	0.129639
207127_s_at	616.765	P	0.000732422
207128_s_at	28.227	P	0.0302734
207129_at	6.21571	A	0.665527
207130_at	39.2195	P	0.0012207
207131_x_at	34.5212	M	0.0561523
207132_x_at	1775.57	P	0.000244141
207133_x_at	71.743	A	0.129639
207134_x_at	2.71782	A	0.870361
207135_at	17.0043	A	0.129639
207136_at	24.0088	A	0.246094
207137_at	23.9929	A	0.334473
207138_at	9.57539	A	0.601074
207139_at	1.32869	A	0.780518
207140_at	1.60871	A	0.998047
207141_s_at	18.3498	A	0.246094
207142_at	15.4617	P	0.0302734
207143_at	64.001	P	0.00195313
207144_s_at	804.104	P	0.000244141
207145_at	2.10278	A	0.567627
207146_at	18.2556	A	0.665527
207147_at	151.862	P	0.000244141
207148_x_at	282.718	P	0.000732422
207149_at	4.65514	A	0.5
207150_at	5.48742	A	0.72583
207151_at	3.54339	A	0.533936
207152_at	9.12455	A	0.246094
207153_s_at	371.119	P	0.000244141
207154_at	27.697	A	0.303711
207155_at	16.8128	A	0.5
207156_at	58.8521	P	0.0239258
207157_s_at	5397.48	P	0.000244141
207158_at	26.4983	P	0.0375977
207159_x_at	57.8341	P	0.0012207
207160_at	2.53455	A	0.828613
207161_at	0.850897	A	0.850342
207162_s_at	4.81638	A	0.870361
207163_s_at	602.746	P	0.000732422
207164_s_at	40.7064	P	0.0012207
207165_at	854.592	P	0.000244141
207166_at	14.9225	A	0.149658
207167_at	3.15997	A	0.753906
207168_s_at	2073.82	P	0.000244141
207169_x_at	193.383	P	0.000732422
207170_s_at	222.775	P	0.000732422
207172_s_at	2.16338	A	0.828613
207173_x_at	6.98471	A	0.067627
207174_at	2.8497	A	0.5
207175_at	9.59753	A	0.067627
207176_s_at	22.8022	A	0.171387
207177_at	1.52143	A	0.888428
207178_s_at	0.594056	A	0.828613
207179_at	2.04219	A	0.932373
207180_s_at	232.144	P	0.00292969
207181_s_at	143.388	P	0.0141602
207182_at	0.480869	A	0.98584
207183_at	189.366	P	0.00415039
207184_at	38.8942	A	0.149658
207185_at	6.05563	A	0.72583
207186_s_at	178.449	P	0.0239258
207187_at	48.3025	P	0.0302734
207188_at	17.6286	A	0.633789
207189_s_at	24.9649	A	0.466064
207190_at	3.60098	A	0.696289
207191_s_at	4.21633	A	0.533936
207192_at	2.5452	A	0.850342
207193_at	7.64372	A	0.5
207194_s_at	19.779	A	0.0805664
207195_at	0.867119	A	0.865479
207196_s_at	149.007	P	0.00415039
207197_at	8.24909	A	0.633789
207198_s_at	377.957	P	0.000244141
207199_at	37.9889	P	0.0239258
207200_at	3.30139	A	0.828613
207201_s_at	11.8157	A	0.432373
207202_s_at	4.64731	A	0.753906
207203_s_at	4.07615	A	0.80542
207204_at	2.74757	A	0.850342
207205_at	29.6618	A	0.0805664
207206_s_at	17.0846	A	0.149658
207207_at	11.1687	A	0.27417
207208_at	1.14357	A	0.888428
207209_at	20.0179	A	0.432373
207210_at	14.5984	A	0.171387
207211_at	4.30889	A	0.80542
207212_at	23.0931	A	0.633789
207213_s_at	1.58245	A	0.962402
207214_at	18.3203	A	0.246094
207215_at	5.15726	A	0.962402
207216_at	10.1049	A	0.398926
207217_s_at	17.9907	A	0.398926
207218_at	18.3291	P	0.0461426
207219_at	17.5228	P	0.00292969
207220_at	17.356	A	0.129639
207221_at	5.13319	A	0.491211
207222_at	20.0089	M	0.0561523
207223_s_at	136.876	P	0.0012207
207224_s_at	15.818	A	0.366211
207225_at	1.44721	A	0.828613
207226_at	4.564	A	0.80542
207227_x_at	23.7488	P	0.0185547
207228_at	8.56538	A	0.432373
207229_at	28.4422	A	0.067627
207230_at	34.2425	P	0.0375977
207231_at	42.1533	P	0.00585938
207232_s_at	73.3375	P	0.0375977
207233_s_at	5854.82	P	0.000244141
207234_at	27.5848	P	0.00805664
207235_s_at	17.0559	A	0.129639
207236_at	27.3462	A	0.19458
207237_at	3.0181	A	0.943848
207238_s_at	1.0668	A	0.998047
207239_s_at	327.852	P	0.000244141
207240_s_at	1.28316	A	0.696289
207241_at	3.0501	A	0.753906
207242_s_at	19.0263	A	0.398926
207243_s_at	8863.04	P	0.000244141
207244_x_at	15.2042	A	0.366211
207245_at	8.67489	P	0.0375977
207246_at	10.8034	P	0.0461426
207247_s_at	58.8196	P	0.00195313
207248_at	11.5979	A	0.601074
207249_s_at	2.32788	A	0.976074
207250_at	20.8048	A	0.303711
207251_at	1.40607	A	0.976074
207252_at	20.1391	A	0.334473
207253_s_at	139.958	P	0.00195313
207254_at	10.447	A	0.334473
207255_at	12.9123	A	0.398926
207256_at	30.2748	P	0.000244141
207257_at	14.0469	A	0.398926
207258_at	3.11795	A	0.953857
207259_at	1.96457	A	0.780518
207260_at	2.52117	A	0.962402
207261_at	1.07846	A	0.919434
207262_at	0.649646	A	0.633789
207263_x_at	43.5728	P	0.0461426
207264_at	64.3741	P	0.000244141
207265_s_at	1297.99	P	0.000244141
207266_x_at	596.384	P	0.0012207
207267_s_at	21.9853	P	0.0239258
207268_x_at	346.57	P	0.00805664
207269_at	6.30487	A	0.665527
207270_x_at	17.4147	A	0.432373
207271_x_at	2.38521	A	0.850342
207272_at	2.85528	A	0.567627
207273_at	1.78783	A	0.601074
207274_at	14.6485	A	0.466064
207275_s_at	996.6	P	0.000244141
207276_at	0.70791	A	0.98584
207277_at	21.7088	A	0.129639
207278_s_at	13.4227	A	0.366211
207279_s_at	3.2899	A	0.665527
207280_at	11.2431	A	0.466064
207281_x_at	29.4491	A	0.246094
207282_s_at	6.52295	A	0.888428
207283_at	300.98	P	0.000244141
207284_s_at	3.74561	A	0.533936
207285_x_at	2.04501	A	0.780518
207286_at	19.7217	P	0.00585938
207287_at	30.8984	A	0.149658
207288_at	9.19829	A	0.398926
207289_at	26.6837	A	0.303711
207290_at	8.52622	A	0.567627
207291_at	49.8456	A	0.067627
207292_s_at	39.519	A	0.334473
207293_s_at	5.38464	A	0.5
207294_at	9.61928	A	0.27417
207295_at	2.29143	A	0.533936
207296_at	50.6326	P	0.0107422
207298_at	12.6833	A	0.432373
207299_s_at	2.15271	A	0.325439
207300_s_at	42.0508	P	0.0302734
207301_at	3.28745	A	0.753906
207302_at	13.5471	A	0.601074
207303_at	10.2745	M	0.0561523
207304_at	66.2045	P	0.000732422
207305_s_at	832.593	P	0.000244141
207306_at	6.78645	A	0.780518
207307_at	1.76215	A	0.870361
207308_at	4.5234	A	0.533936
207309_at	19.7678	A	0.129639
207310_s_at	6.43611	A	0.80542
207311_at	39.468	P	0.0461426
207312_at	36.858	A	0.219482
207313_x_at	24.9714	P	0.0302734
207314_x_at	8.64712	A	0.466064
207315_at	3.48622	A	0.696289
207316_at	9.65324	A	0.753906
207317_s_at	23.1125	A	0.19458
207318_s_at	459.715	P	0.000244141
207319_s_at	150.389	P	0.000244141
207320_x_at	1335.89	P	0.000244141
207321_s_at	32.9864	A	0.432373
207322_at	10.0816	A	0.219482
207323_s_at	2161.06	P	0.000244141
207324_s_at	1.87624	A	0.80542
207325_x_at	330.571	P	0.000732422
207326_at	4.50692	A	0.303711
207327_at	52.6348	A	0.129639
207328_at	6.76614	A	0.567627
207329_at	1631.01	P	0.000244141
207330_at	23.9818	A	0.219482
207331_at	75.784	P	0.000732422
207332_s_at	3338.83	P	0.000244141
207333_at	2.72572	A	0.753906
207334_s_at	68.2317	P	0.00415039
207335_x_at	1526.7	P	0.00195313
207336_at	70.3532	P	0.0439453
207337_at	347.347	P	0.0185547
207338_s_at	193.027	P	0.000244141
207339_s_at	20.4214	A	0.111572
207341_at	2.92169	A	0.780518
207342_at	2.25677	A	0.665527
207343_at	5.97055	A	0.601074
207344_at	5.45675	A	0.932373
207345_at	19.6078	P	0.0375977
207346_at	32.8871	M	0.0561523
207347_at	78.6246	P	0.000244141
207348_s_at	158.143	P	0.00195313
207349_s_at	13.3046	A	0.171387
207350_s_at	117.521	P	0.000244141
207351_s_at	24.7714	A	0.466064
207352_s_at	16.9031	A	0.466064
207353_s_at	5.06722	A	0.994141
207354_at	5.97775	A	0.432373
207355_at	33.0935	A	0.129639
207356_at	23.3075	A	0.432373
207357_s_at	64.5745	P	0.0239258
207358_x_at	495.86	P	0.000244141
207359_at	19.5007	A	0.219482
207360_s_at	16.4476	A	0.567627
207361_at	22.8123	P	0.00415039
207362_at	15.5313	A	0.111572
207363_at	11.0056	A	0.219482
207364_at	2.3056	A	0.888428
207365_x_at	419.618	P	0.00195313
207366_at	44.8182	A	0.303711
207367_at	2.84306	A	0.780518
207368_at	10.1442	A	0.5
207369_at	12.2846	A	0.129639
207370_at	31.9717	A	0.27417
207371_at	0.57412	A	0.969727
207372_s_at	5.50814	A	0.828613
207373_at	3.01028	A	0.828613
207374_at	7.46636	A	0.432373
207375_s_at	21.5762	A	0.466064
207376_at	12.2102	A	0.696289
207377_at	1.81406	A	0.919434
207378_at	3.12855	A	0.888428
207379_at	34.3018	A	0.0805664
207380_x_at	7.78603	A	0.665527
207381_at	7.96259	A	0.696289
207382_at	19.4881	A	0.0952148
207383_s_at	4.25355	A	0.72583
207384_at	17.4977	A	0.5
207385_at	1.14819	A	0.753906
207386_at	86.6569	P	0.000732422
207387_s_at	171.458	P	0.0012207
207388_s_at	9.46184	A	0.567627
207389_at	46.7161	P	0.0302734
207390_s_at	101.405	P	0.000244141
207391_s_at	495.48	P	0.000244141
207392_x_at	12.8061	A	0.466064
207393_at	3.37744	A	0.828613
207394_at	18.0785	A	0.067627
207395_at	1.60456	A	0.962402
207396_s_at	686.071	P	0.00415039
207397_s_at	1.11492	A	0.850342
207398_at	2.39599	A	0.969727
207399_at	6.41802	A	0.633789
207400_at	7.21561	A	0.334473
207401_at	8.47305	A	0.246094
207402_at	12.6318	A	0.219482
207403_at	31.0602	P	0.0239258
207404_s_at	11.5042	A	0.219482
207405_s_at	190.707	P	0.000244141
207406_at	9.57619	M	0.0561523
207407_x_at	7.68576	A	0.5
207408_at	46.02	A	0.067627
207409_at	0.838467	A	0.943848
207410_s_at	2.63432	A	0.850342
207412_x_at	13.8459	A	0.219482
207413_s_at	27.6355	A	0.398926
207414_s_at	2.67516	A	0.633789
207415_at	6.17292	A	0.398926
207416_s_at	31.4266	P	0.0302734
207417_s_at	11.8024	A	0.27417
207418_s_at	1.91654	A	0.919434
207419_s_at	1.21987	A	0.888428
207420_at	2.07377	A	0.953857
207421_at	2.80642	A	0.633789
207422_at	14.2276	A	0.303711
207423_s_at	20.3286	A	0.246094
207424_at	1.31884	A	0.932373
207425_s_at	87.0059	P	0.0107422
207426_s_at	37.9868	P	0.0239258
207427_at	17.1879	A	0.334473
207428_x_at	237.176	P	0.000244141
207429_at	6.67906	A	0.72583
207430_s_at	3.68469	A	0.633789
207431_s_at	1476.15	P	0.000244141
207432_at	14.7415	A	0.466064
207433_at	16.9338	A	0.067627
207434_s_at	17.7508	A	0.219482
207435_s_at	379.979	P	0.000244141
207436_x_at	196.627	P	0.0141602
207437_at	0.390561	A	0.828613
207438_s_at	662.342	P	0.000244141
207439_s_at	169.316	P	0.000244141
207440_at	66.1069	P	0.00585938
207441_at	1.71143	A	0.870361
207442_at	2.76276	A	0.828613
207443_at	1.6782	A	0.72583
207444_at	7.55323	A	0.72583
207445_s_at	5.73329	A	0.432373
207446_at	21.2574	P	0.00585938
207447_s_at	2.32717	A	0.5
207448_at	3.01046	A	0.943848
207449_s_at	30.5742	P	0.0239258
207450_s_at	2.70291	A	0.828613
207451_at	19.1065	A	0.27417
207452_s_at	1.2159	A	0.870361
207453_s_at	12.2086	A	0.633789
207454_at	1.95815	A	0.904785
207455_at	7.74279	A	0.398926
207456_at	4.1552	A	0.633789
207457_s_at	23.5843	A	0.303711
207458_at	73.1124	A	0.0952148
207459_x_at	6.33098	A	0.696289
207460_at	11.8971	A	0.533936
207461_at	6.58575	A	0.129639
207462_at	3.47072	A	0.466064
207463_x_at	3.13129	A	0.432373
207464_at	32.3172	P	0.0012207
207465_at	0.945679	A	0.919434
207466_at	14.7713	P	0.00805664
207467_x_at	450.555	P	0.000244141
207468_s_at	4.39496	A	0.919434
207469_s_at	2043.07	P	0.000244141
207470_at	4.70649	A	0.303711
207471_at	0.629288	A	0.665527
207472_at	1.46623	A	0.80542
207473_at	22.8846	A	0.246094
207474_at	19.899	P	0.0012207
207475_at	4.17502	A	0.780518
207476_at	4.2172	A	0.696289
207477_at	7.62652	A	0.19458
207478_at	12.2851	A	0.111572
207479_at	0.725936	A	0.962402
207480_s_at	809.214	P	0.000244141
207481_at	6.86627	A	0.780518
207482_at	34.8382	A	0.366211
207483_s_at	729.183	P	0.000244141
207484_s_at	80.6995	P	0.00805664
207485_x_at	92.905	P	0.00292969
207486_x_at	75.7335	P	0.0141602
207487_at	14.6374	P	0.0239258
207488_at	6.54932	A	0.844727
207489_at	9.56763	A	0.466064
207490_at	50.1548	A	0.0952148
207491_at	4.21827	A	0.5
207492_at	39.1089	P	0.0185547
207493_x_at	102.538	P	0.00585938
207494_s_at	105.418	P	0.0375977
207495_at	81.2717	P	0.000732422
207496_at	4.80603	A	0.696289
207497_s_at	18.896	A	0.219482
207498_s_at	41.9745	P	0.0141602
207499_x_at	294.972	P	0.00585938
207500_at	16.5258	A	0.19458
207501_s_at	11.8833	A	0.219482
207502_at	10.8373	A	0.366211
207503_at	3.59475	A	0.780518
207504_at	13.1564	A	0.80542
207505_at	35.3008	A	0.129639
207506_at	48.0536	A	0.111572
207507_s_at	5472.44	P	0.000244141
207508_at	5072.94	P	0.000244141
207509_s_at	26.8505	A	0.129639
207510_at	7.7917	A	0.466064
207511_s_at	175.075	P	0.0302734
207513_s_at	167.371	P	0.000732422
207514_s_at	1.24764	A	0.943848
207515_s_at	550.277	P	0.000244141
207516_at	9.71256	A	0.27417
207517_at	7.73009	A	0.171387
207518_at	16.3642	A	0.219482
207519_at	2.90021	A	0.888428
207520_at	55.1732	P	0.0141602
207521_s_at	3.70257	A	0.633789
207522_s_at	1.95916	A	0.994141
207523_at	2.67789	A	0.72583
207524_at	260.083	P	0.000732422
207525_s_at	214.563	P	0.000244141
207526_s_at	16.6955	P	0.0239258
207527_at	16.7212	A	0.696289
207528_s_at	3.28328	A	0.466064
207529_at	5.69268	A	0.5
207530_s_at	13.3822	A	0.366211
207531_at	18.5659	A	0.27417
207532_at	33.5138	A	0.129639
207533_at	2.86151	A	0.828613
207534_at	9.76089	A	0.5
207535_s_at	128.659	P	0.0302734
207536_s_at	22.0586	A	0.0805664
207537_at	25.7932	A	0.149658
207538_at	12.0591	A	0.239258
207539_s_at	1.07616	A	0.72583
207540_s_at	2.52284	A	0.976074
207541_s_at	1085.83	P	0.000244141
207542_s_at	15.6041	A	0.398926
207543_s_at	1059.64	P	0.000244141
207544_s_at	2.44067	A	0.696289
207545_s_at	70.4966	P	0.000244141
207546_at	7.69016	A	0.533936
207547_s_at	4.91148	A	0.665527
207548_at	2.88579	A	0.888428
207549_x_at	734.031	P	0.000732422
207550_at	1.30893	A	0.888428
207551_s_at	124.874	P	0.00415039
207552_at	11.1582	A	0.5
207553_at	23.4932	A	0.27417
207554_x_at	115.489	P	0.0012207
207555_s_at	36.6558	A	0.219482
207556_s_at	25.4355	A	0.171387
207557_s_at	2.45313	A	0.780518
207558_s_at	15.5725	P	0.0461426
207559_s_at	229.473	P	0.000732422
207560_at	40.9343	M	0.0561523
207561_s_at	6.41562	A	0.398926
207562_at	8.17587	A	0.567627
207563_s_at	306.246	P	0.000244141
207564_x_at	397.321	P	0.000244141
207565_s_at	123.086	P	0.000244141
207566_at	49.4952	A	0.129639
207567_at	3.00668	A	0.601074
207568_at	30.8091	A	0.0952148
207569_at	2.71662	A	0.533936
207570_at	1.13009	A	0.976074
207571_x_at	296.052	P	0.00195313
207572_at	12.5239	M	0.0561523
207573_x_at	2844.34	P	0.000244141
207574_s_at	497.69	P	0.000244141
207575_at	25.3026	P	0.0375977
207576_x_at	8.1489	A	0.72583
207577_at	14.2704	A	0.27417
207578_s_at	84.2107	A	0.111572
207579_at	2.60707	A	0.72583
207580_at	0.842568	A	0.828613
207581_s_at	6.06978	A	0.398926
207582_at	30.5486	A	0.0805664
207583_at	1.39402	A	0.696289
207584_at	0.616152	A	0.72583
207585_s_at	3583.4	P	0.000244141
207586_at	10.8524	A	0.398926
207587_at	1.64637	A	0.850342
207588_at	11.4635	A	0.129639
207589_at	10.1688	A	0.432373
207590_s_at	216.62	P	0.000244141
207591_s_at	12.3106	A	0.111572
207592_s_at	3.60142	A	0.753906
207593_at	34.4654	A	0.111572
207594_s_at	56.7888	P	0.000244141
207595_s_at	117.262	A	0.067627
207596_at	14.6388	P	0.00292969
207597_at	15.8023	A	0.067627
207598_x_at	176.292	P	0.00195313
207599_at	0.754889	A	0.969727
207600_at	1.556	A	0.888428
207601_at	33.375	P	0.0302734
207602_at	25.5296	A	0.213135
207603_at	31.5333	P	0.0302734
207604_s_at	232.912	P	0.000732422
207605_x_at	38.444	A	0.129639
207606_s_at	396.827	P	0.000244141
207607_at	0.470155	A	0.969727
207608_x_at	39.4394	A	0.067627
207609_s_at	2.37585	A	0.850342
207610_s_at	41.6083	P	0.0141602
207611_at	3.94258	A	0.780518
207612_at	1.5056	A	0.969727
207613_s_at	1.34492	A	0.888428
207614_s_at	1385.02	P	0.000244141
207615_s_at	3.97977	A	0.665527
207616_s_at	311.776	P	0.000244141
207617_at	2.73085	A	0.633789
207618_s_at	499.411	P	0.000732422
207619_at	12.513	A	0.466064
207620_s_at	102.603	P	0.00195313
207621_s_at	301.762	P	0.000244141
207622_s_at	1474.09	P	0.000244141
207623_at	3.25806	A	0.567627
207624_s_at	108.21	P	0.000244141
207625_s_at	113.777	P	0.00195313
207626_s_at	42.454	A	0.067627
207627_s_at	56.9591	P	0.0185547
207628_s_at	2087.03	P	0.000244141
