^SAMPLE = GSM748862
!Sample_title = U2OS cells, untreated, 0h, rep3
!Sample_geo_accession = GSM748862
!Sample_status = Public on Aug 01 2011
!Sample_submission_date = Jun 27 2011
!Sample_last_update_date = Aug 01 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = U2OS cells, untreated, 0h
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: U2OS
!Sample_characteristics_ch1 = stress: untreated
!Sample_characteristics_ch1 = time: 0h
!Sample_treatment_protocol_ch1 = Cells were irradiated at 63.25 R/min to a dose of either 5 Gy, using a Keithly model 96035 (15 cc) ion chamber accompanied with a Keithly model 35050A electrometer. Irradiated cells were incubated for selected time periods at 37°C. Mock-irradiated controls were treated identically, excluding the IR treatment.
!Sample_growth_protocol_ch1 = Cells were grown  in DMEM which was routinely supplemented with 10% FCS; Cells were maintained in a humidified, 5% CO2 atmosphere at 37°C.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted from cells using the RNeasyÒ Plus mini kit (Qiagen), in combination with QIAshredderTM columns (Qiagen), according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNAs were prepared according to Affymetrix standard GeneChip® Array Protocols, as instructed in the Affymetrix  GeneChip® Expression analysis technical manual.
!Sample_hyb_protocol = Five ug of fragmented cRNAs were hybridized  for 16 hr at 45°C  to Affymetrix Human Genome U133A 2.0 Arrays; Arrays were washed and stained in the Affymetrix Fluidics Station 450. Hybridization and downstream processing of the arrays were performed as recommended by the manufacturer.
!Sample_scan_protocol = Arrays were scanned using GeneChip® Scanner 3000.
!Sample_description = Expression data from untreated U2OS cells, 0h
!Sample_data_processing = CEL files were processed using Affy Eexpression Console Tool (rma method).
!Sample_platform_id = GPL570
!Sample_contact_name = Ran,,Elkon
!Sample_contact_department = Human Genetics
!Sample_contact_institute = Tel Aviv University
!Sample_contact_address = Ramat Aviv
!Sample_contact_city = Tel Aviv
!Sample_contact_zip/postal_code = 69494
!Sample_contact_country = Israel
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM748nnn/GSM748862/suppl/GSM748862_U.C0c.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM748nnn/GSM748862/suppl/GSM748862_U.C0c.rma.chp.gz
!Sample_series_id = GSE30240
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = rma signal
!sample_table_begin
ID_REF	VALUE
200030_s_at	11.6678
200031_s_at	13.0092
200032_s_at	13.1869
200033_at	11.349
200034_s_at	12.4405
200035_at	8.51023
200036_s_at	12.555
200037_s_at	11.2318
200038_s_at	13.0244
200039_s_at	11.2904
200040_at	10.818
200041_s_at	11.0694
200042_at	10.6143
200043_at	12.0678
200044_at	9.98376
200045_at	9.2812
200046_at	10.1665
200047_s_at	10.5282
200048_s_at	11.1151
200049_at	8.13799
200050_at	9.66599
200051_at	8.68831
200052_s_at	10.3991
200053_at	8.65431
200054_at	8.12683
200055_at	10.1428
200056_s_at	8.79602
200057_s_at	11.3985
200058_s_at	10.2917
200059_s_at	11.9475
200060_s_at	9.98761
200061_s_at	13.5385
200062_s_at	12.8268
200063_s_at	12.9639
200064_at	12.4678
200065_s_at	10.859
200066_at	10.0853
200067_x_at	9.84991
200068_s_at	10.9745
200069_at	7.09431
200070_at	7.34379
200071_at	9.4054
200072_s_at	10.6215
200073_s_at	11.2509
200074_s_at	12.2669
200075_s_at	9.54869
200076_s_at	8.93405
200077_s_at	12.342
200078_s_at	9.58358
200079_s_at	10.8846
200080_s_at	11.8903
200081_s_at	12.8613
200082_s_at	12.7322
200083_at	9.7297
200084_at	10.4979
200085_s_at	11.9289
200086_s_at	11.5548
200087_s_at	10.922
200088_x_at	13.0778
200089_s_at	12.7674
200090_at	10.0243
200091_s_at	12.3537
200092_s_at	13.1584
200093_s_at	11.323
200094_s_at	11.9876
200095_x_at	13.2471
200096_s_at	10.6771
200097_s_at	10.4438
200098_s_at	10.0585
200099_s_at	13.1768
200593_s_at	10.3071
200594_x_at	11.6228
200595_s_at	9.98641
200596_s_at	9.6198
200597_at	5.82971
200598_s_at	9.12966
200599_s_at	10.7185
200600_at	9.96925
200601_at	8.51229
200602_at	7.46771
200603_at	10.1587
200604_s_at	9.05247
200605_s_at	10.2491
200606_at	3.32309
200607_s_at	9.06041
200608_s_at	10.2419
200609_s_at	9.80146
200610_s_at	11.5836
200611_s_at	9.95084
200612_s_at	8.40168
200613_at	11.1272
200614_at	12.5826
200615_s_at	8.70971
200616_s_at	9.91596
200617_at	8.4461
200618_at	10.4755
200619_at	9.98383
200620_at	9.26834
200621_at	9.14286
200622_x_at	7.58831
200623_s_at	8.11929
200624_s_at	9.72645
200625_s_at	11.2512
200626_s_at	9.98391
200627_at	11.9702
200628_s_at	7.69
200629_at	8.705
200630_x_at	9.8332
200631_s_at	10.6231
200632_s_at	9.01488
200633_at	13.0204
200634_at	11.2601
200635_s_at	7.37783
200636_s_at	8.74021
200637_s_at	7.26104
200638_s_at	11.2721
200639_s_at	11.0542
200640_at	11.0651
200641_s_at	10.4744
200642_at	12.2119
200643_at	8.9985
200644_at	10.7052
200645_at	10.0666
200646_s_at	5.04979
200647_x_at	11.5923
200648_s_at	5.14791
200649_at	6.86127
200650_s_at	12.7333
200651_at	12.6088
200652_at	10.8042
200653_s_at	10.8138
200654_at	10.3981
200655_s_at	9.66502
200656_s_at	8.52881
200657_at	12.3752
200658_s_at	11.6815
200659_s_at	10.6329
200660_at	11.1067
200661_at	8.42449
200662_s_at	10.2375
200663_at	11.4488
200664_s_at	8.8585
200665_s_at	11.7961
200666_s_at	9.64626
200667_at	9.22044
200668_s_at	11.4747
200669_s_at	10.4126
200670_at	7.98665
200671_s_at	5.06877
200672_x_at	6.07637
200673_at	11.3638
200674_s_at	13.2884
200675_at	9.37461
200676_s_at	7.08153
200677_at	11.0785
200678_x_at	8.42827
200679_x_at	11.0908
200680_x_at	12.359
200681_at	11.4196
200682_s_at	12.0209
200683_s_at	9.72859
200684_s_at	8.31876
200685_at	4.72837
200686_s_at	9.52826
200687_s_at	9.50686
200688_at	6.28227
200689_x_at	12.7051
200690_at	7.56943
200691_s_at	10.4378
200692_s_at	9.94476
200693_at	11.7059
200694_s_at	8.36276
200695_at	8.69656
200696_s_at	7.48894
200697_at	9.65428
200698_at	10.6834
200699_at	10.7639
200700_s_at	11.0748
200701_at	10.3624
200702_s_at	6.42218
200703_at	11.8172
200704_at	9.72803
200705_s_at	12.5446
200706_s_at	8.35644
200707_at	8.31421
200708_at	10.6276
200709_at	10.0593
200710_at	9.4356
200711_s_at	9.24355
200712_s_at	8.99806
200713_s_at	10.0951
200714_x_at	8.60155
200715_x_at	11.9972
200716_x_at	13.2399
200717_x_at	13.2133
200718_s_at	11.876
200719_at	5.85215
200720_s_at	8.44952
200721_s_at	8.07832
200722_s_at	9.12564
200723_s_at	10.8952
200724_at	5.07103
200725_x_at	12.8809
200726_at	11.6449
200727_s_at	8.39686
200728_at	9.62745
200729_s_at	9.52208
200730_s_at	8.64854
200731_s_at	8.44635
200732_s_at	8.65612
200733_s_at	9.24988
200734_s_at	10.3699
200735_x_at	12.9143
200736_s_at	10.9322
200737_at	9.61394
200738_s_at	11.6971
200739_s_at	9.82755
200740_s_at	10.9756
200741_s_at	13.1344
200742_s_at	6.29177
