^SAMPLE = GSM170844
!Sample_title = Melanoma cell line A06
!Sample_geo_accession = GSM170844
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line A06
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set.
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170844/suppl/GSM170844.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170844/suppl/GSM170844.CHP.gz
!Sample_relation = Affiliated with: GSM700984
!Sample_relation = Affiliated with: GSM804318
!Sample_relation = Affiliated with: GSM804319
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
213820_s_at	22.9827	A	0.219482
213821_s_at	11.5159	A	0.327393
213822_s_at	218.717	P	0.000244141
213823_at	10.2673	A	0.665527
213824_at	11.6522	A	0.303711
213825_at	10.564	A	0.149658
213826_s_at	134.071	P	0.0012207
213827_at	49.3707	A	0.0805664
213828_x_at	9165.19	P	0.000244141
213829_x_at	75.5144	P	0.0239258
213830_at	5.55324	A	0.601074
213831_at	2.13726	A	0.753906
213832_at	18.7588	A	0.246094
213833_x_at	3.35213	A	0.303711
213834_at	7.97799	A	0.334473
213835_x_at	260.303	P	0.000244141
213836_s_at	812.938	P	0.000244141
213837_at	15.4066	P	0.0375977
213838_at	405.324	P	0.000244141
213839_at	270.148	P	0.000732422
213840_s_at	24.884	A	0.27417
213841_at	3.03672	A	0.828613
213842_x_at	1042.87	P	0.00195313
213843_x_at	392.139	P	0.000244141
213844_at	38.1541	P	0.00415039
213845_at	130.863	P	0.0141602
213846_at	370.968	P	0.000244141
213847_at	17.9573	A	0.5
213848_at	82.908	P	0.00195313
213849_s_at	38.45	P	0.000732422
213850_s_at	436.572	P	0.0141602
213851_at	230.552	P	0.0107422
213852_at	548.296	P	0.000244141
213853_at	317.134	P	0.000244141
213854_at	91.7101	P	0.00195313
213855_s_at	17.4759	A	0.366211
213856_at	1.67141	A	0.696289
213857_s_at	819.618	P	0.000244141
213858_at	86.8401	A	0.067627
213859_x_at	244.137	P	0.00415039
213860_x_at	1849.63	P	0.000244141
213861_s_at	154.78	P	0.000732422
213862_at	8.563	A	0.533936
213863_s_at	8.08124	A	0.5
213864_s_at	4569.02	P	0.000244141
213865_at	415.841	P	0.000732422
213866_at	28.6583	A	0.067627
213867_x_at	11168.9	P	0.000244141
213868_s_at	34.3805	P	0.0461426
213869_x_at	6.31505	A	0.366211
213870_at	37.7323	A	0.067627
213871_s_at	4.80233	A	0.828613
213872_at	6014.42	P	0.000244141
213873_at	30.4909	M	0.0537109
213874_at	4.10004	A	0.665527
213875_x_at	382.221	P	0.000244141
213876_x_at	186.533	P	0.00195313
213877_x_at	138.115	P	0.0185547
213878_at	450.34	P	0.000244141
213879_at	329.483	P	0.000732422
213880_at	9.64335	P	0.0461426
213881_x_at	5734.56	P	0.000244141
213882_at	39.3161	P	0.00195313
213883_s_at	719.871	P	0.000244141
213884_s_at	12.4922	A	0.129639
213885_at	37.3551	P	0.00585938
213887_s_at	1488.31	P	0.000244141
213888_s_at	26.2521	A	0.0805664
213889_at	120.415	P	0.0185547
213890_x_at	11251.7	P	0.000244141
213891_s_at	7.90256	A	0.398926
213892_s_at	439.484	P	0.000244141
213893_x_at	435.108	P	0.000244141
213894_at	2.10672	A	0.696289
213895_at	168.416	P	0.00292969
213896_x_at	112.116	P	0.00292969
213897_s_at	1389.08	P	0.000244141
213898_at	33.2718	P	0.0239258
213899_at	199.67	P	0.000244141
213900_at	48.2236	P	0.0302734
213901_x_at	330.48	P	0.000732422
213902_at	1659.26	P	0.000244141
213903_s_at	17.7586	A	0.334473
213904_at	12.9162	A	0.0952148
213905_x_at	7.33305	A	0.334473
213906_at	475.518	P	0.000244141
213907_at	82.4637	P	0.00195313
213908_at	5.48375	A	0.149658
213909_at	18.8565	A	0.19458
213910_at	12.2296	A	0.466064
213911_s_at	7466.08	P	0.000244141
213912_at	1.69613	A	0.828613
213913_s_at	17.4627	A	0.432373
213914_s_at	22.3453	A	0.111572
213915_at	3.1021	A	0.888428
213916_at	80.9274	P	0.0012207
213917_at	3.29529	A	0.72583
213918_s_at	493.795	P	0.000244141
213919_at	46.2789	P	0.0185547
213920_at	11.115	A	0.366211
213921_at	8.81554	A	0.567627
213922_at	30.8657	P	0.0185547
213923_at	902.772	P	0.000244141
213924_at	3.04509	A	0.850342
213925_at	2.93965	A	0.943848
213926_s_at	250.963	P	0.000732422
213927_at	64.7925	P	0.000732422
213928_s_at	25.2906	P	0.00415039
213929_at	8.82765	A	0.111572
213930_at	76.2065	P	0.000732422
213931_at	11.4495	A	0.303711
213932_x_at	3798.89	P	0.00415039
213933_at	21.2994	A	0.27417
213934_s_at	118.951	P	0.000732422
213935_at	89.8234	P	0.00195312
213936_x_at	50.3344	P	0.000732422
213937_s_at	212.619	P	0.000732422
213938_at	2.34821	A	0.780518
213939_s_at	130.771	P	0.000244141
213940_s_at	149.707	P	0.000732422
213941_x_at	8185.73	P	0.000244141
213942_at	3.56114	A	0.5
213943_at	450.789	P	0.000244141
213944_x_at	128.322	P	0.000244141
213945_s_at	11.3841	A	0.19458
213946_s_at	47.0411	A	0.067627
213947_s_at	2.60636	A	0.953857
213948_x_at	51.477	P	0.0012207
213949_s_at	5.57719	A	0.567627
213950_s_at	12.7778	P	0.0185547
213951_s_at	228.095	P	0.000244141
213952_s_at	10.4766	A	0.303711
213953_at	14.0867	A	0.366211
213954_at	35.557	A	0.111572
213955_at	4.50546	A	0.870361
213956_at	175.139	P	0.000732422
213957_s_at	144.363	P	0.000244141
213958_at	4.83179	A	0.533936
213959_s_at	61.8891	P	0.000244141
213960_at	6.5685	A	0.219482
213961_s_at	4.18812	A	0.919434
213962_s_at	14.3363	A	0.432373
213963_s_at	54.9769	P	0.00805664
213964_x_at	11.0942	A	0.067627
213965_s_at	5.77428	A	0.80542
213966_at	2.04026	A	0.567627
213967_at	1.39535	A	0.904785
213968_at	7.80607	A	0.567627
213969_x_at	6840.48	P	0.000244141
213970_at	72.7243	P	0.0185547
213971_s_at	292.908	P	0.000732422
213972_at	10.2872	A	0.432373
213973_at	62.0725	P	0.0239258
213974_at	9.09174	A	0.219482
213975_s_at	18.9044	A	0.129639
213976_at	11.9185	A	0.149658
213977_s_at	136.552	P	0.00805664
213978_at	2.89391	A	0.953857
213979_s_at	520.425	P	0.000244141
213980_s_at	798.942	P	0.000244141
213981_at	23.2162	A	0.366211
213982_s_at	226.473	P	0.000244141
213983_s_at	164.738	P	0.000244141
213984_at	104.828	P	0.000244141
213985_s_at	5.00226	A	0.633789
213986_s_at	129.744	P	0.000244141
213987_s_at	2.22357	A	0.888428
213988_s_at	729.984	P	0.000244141
213989_x_at	149.013	P	0.0141602
213990_s_at	6.24848	A	0.753906
213991_s_at	2.85333	A	0.828613
213992_at	11.9948	A	0.366211
213993_at	8.78892	A	0.567627
213994_s_at	21.8661	A	0.219482
213995_at	431.218	P	0.000244141
213996_at	24.2905	A	0.111572
213997_at	3.8399	A	0.870361
213998_s_at	1599.71	P	0.000244141
213999_at	36.4216	A	0.149658
214000_s_at	7.91222	A	0.246094
214001_x_at	82.854	P	0.00195313
214002_at	31.8461	A	0.0952148
214003_x_at	13102	P	0.000244141
214004_s_at	411.196	P	0.000244141
214005_at	261.243	P	0.000732422
214006_s_at	285.516	P	0.000244141
214007_s_at	1024.78	P	0.000244141
214008_at	54.4017	P	0.00805664
214009_at	85.7984	A	0.111572
214010_s_at	3.26504	A	0.753906
214011_s_at	597.317	P	0.000244141
214012_at	18.2362	P	0.0302734
214013_s_at	2.57569	A	0.696289
214014_at	3.72877	A	0.850342
214015_at	36.4637	A	0.0952148
214016_s_at	560.69	P	0.000244141
214017_s_at	136.753	P	0.00415039
214018_at	17.8661	A	0.466064
214019_at	36.199	A	0.0952148
214020_x_at	57.8496	P	0.0461426
214021_x_at	18.9466	P	0.0239258
214022_s_at	142.772	P	0.000732422
214023_x_at	65.5584	P	0.000732422
214024_s_at	15.4088	A	0.633789
214025_at	13.3068	A	0.303711
214026_s_at	8.87297	A	0.424072
214027_x_at	14.2082	A	0.149658
214028_x_at	135.517	P	0.00585938
214029_at	11.5479	A	0.334473
214030_at	171.847	P	0.000244141
214031_s_at	2.99183	A	0.601074
214032_at	2.58167	A	0.665527
214033_at	3.86136	A	0.219482
214034_at	15.9194	A	0.171387
214035_x_at	411.13	P	0.000244141
214036_at	44.5461	P	0.0107422
214037_s_at	49.7509	P	0.0185547
214038_at	7.24635	A	0.601074
214039_s_at	5342.07	P	0.000244141
214040_s_at	594.274	P	0.000244141
214041_x_at	272.288	P	0.000732422
214042_s_at	1358.08	P	0.000244141
214043_at	2.35252	A	0.665527
214044_at	3.62368	A	0.432373
214045_at	217.721	P	0.000244141
214046_at	4.01212	A	0.398926
214047_s_at	192.386	P	0.000244141
214048_at	25.6434	P	0.0141602
214049_x_at	7.10611	A	0.665527
214050_at	32.1199	M	0.0561523
214051_at	183.226	P	0.000244141
214052_x_at	94.6186	P	0.00195313
214053_at	13.6686	A	0.5
214054_at	16.0174	A	0.398926
214055_x_at	655.705	P	0.000244141
214056_at	92.5914	P	0.0185547
214057_at	61.7585	P	0.000244141
214058_at	9.07911	A	0.0952148
214059_at	21.2734	P	0.0239258
214060_at	85.8794	P	0.00195313
214061_at	137.23	P	0.000244141
214062_x_at	118.31	P	0.0461426
214063_s_at	60.0523	A	0.171387
214064_at	5.61831	A	0.567627
214065_s_at	3.04406	A	0.870361
214066_x_at	38.8635	P	0.00415039
214067_at	4.72272	A	0.80542
214068_at	17.0481	A	0.111572
214069_at	8.03627	A	0.398926
214070_s_at	99.9129	P	0.000244141
214071_at	1.15181	A	0.665527
214072_x_at	27.0054	A	0.219482
214073_at	1736.61	P	0.000244141
214074_s_at	1142.08	P	0.000244141
214075_at	226.86	P	0.000244141
214076_at	28.8323	A	0.219482
214077_x_at	267.256	P	0.000244141
214078_at	47.7556	P	0.00415039
214079_at	530.595	P	0.000244141
214080_x_at	572.431	P	0.00195313
214081_at	12.6495	A	0.067627
214082_at	46.8148	A	0.067627
214083_at	40.4692	A	0.219482
214084_x_at	5.67212	A	0.780518
214085_x_at	87.8075	P	0.00415039
214086_s_at	426.943	P	0.000244141
214087_s_at	3.85005	A	0.72583
214088_s_at	15.0434	A	0.533936
214089_at	1.63166	A	0.888428
214090_at	2.45872	A	0.5
214091_s_at	27.1736	A	0.129639
214092_x_at	287.214	P	0.000244141
214093_s_at	438.196	P	0.000244141
214094_at	67.3368	P	0.00415039
214095_at	295.001	P	0.000244141
214096_s_at	1891.56	P	0.000244141
214097_at	782.088	P	0.000244141
214098_at	10.3523	A	0.19458
214099_s_at	48.1385	A	0.149658
214100_x_at	746.191	P	0.00195313
214101_s_at	179.94	P	0.000732422
214102_at	166.2	P	0.000732422
214103_s_at	6.58136	A	0.80542
214104_at	194.381	P	0.000244141
214105_at	35.0836	M	0.0561523
214106_s_at	143.126	P	0.0012207
214107_x_at	351.079	P	0.000244141
214108_at	55.1459	P	0.000244141
214109_at	106.679	P	0.000244141
214110_s_at	143.287	P	0.000732422
214111_at	4.41491	A	0.72583
214112_s_at	513.586	P	0.000244141
214113_s_at	1191.52	P	0.000244141
214114_x_at	448.777	P	0.00195313
214115_at	20.8709	A	0.398926
214116_at	41.4869	P	0.0107422
214117_s_at	155.892	P	0.0107422
214118_x_at	397.314	P	0.00415039
214119_s_at	2290.39	P	0.000244141
214120_at	4.81354	A	0.5
214121_x_at	85.8857	P	0.00805664
214122_at	9.97148	A	0.780518
214123_s_at	30.8384	A	0.171387
214124_x_at	107.605	P	0.00195313
214125_s_at	5.24942	A	0.753906
214126_at	67.0744	P	0.000244141
214127_s_at	1.87788	A	0.904785
214128_at	1.55877	A	0.80542
214129_at	378.198	P	0.000244141
214130_s_at	199.819	P	0.000244141
214131_at	2.86875	A	0.72583
214132_at	76.1145	P	0.000732422
214133_at	22.8699	A	0.334473
214134_at	2.60649	A	0.953857
214135_at	14.873	A	0.19458
214136_at	40.9389	P	0.000244141
214137_at	29.7863	A	0.171387
214138_at	41.1555	A	0.366211
214139_at	9.20862	A	0.27417
214140_at	67.2809	P	0.000244141
214141_x_at	2906.37	P	0.000244141
214142_at	1.56015	A	0.943848
214143_x_at	7321.6	P	0.000244141
214144_at	91.0418	P	0.000244141
214145_s_at	17.0658	A	0.398926
214146_s_at	1.14579	A	0.80542
214147_at	4.261	A	0.780518
214148_at	24.1148	A	0.219482
214149_s_at	53.6574	P	0.0012207
214150_x_at	1358.98	P	0.00415039
214151_s_at	108.665	P	0.000244141
214152_at	167.989	P	0.00292969
214153_at	34.2967	P	0.00805664
214154_s_at	15.0537	A	0.246094
214155_s_at	328.483	P	0.000244141
214156_at	24.0674	P	0.000244141
214157_at	44.2526	P	0.00415039
214158_s_at	20.899	A	0.19458
214159_at	19.1495	A	0.067627
214160_at	2.20947	A	0.696289
214161_at	39.113	A	0.067627
214162_at	3.17793	A	0.753906
214163_at	52.8744	P	0.00292969
214164_x_at	1058	P	0.000732422
214165_s_at	2.78627	A	0.932373
214166_at	1.00643	A	0.80542
214167_s_at	9456.36	P	0.000244141
214168_s_at	284.347	P	0.000244141
214169_at	45.3363	P	0.0302734
214170_x_at	2079.54	P	0.000244141
214171_s_at	3.72735	A	0.696289
214172_x_at	230.432	P	0.000244141
214173_x_at	1540.1	P	0.000244141
214174_s_at	36.2835	A	0.303711
214175_x_at	263.023	P	0.0012207
214176_s_at	41.3145	A	0.0805664
214177_s_at	100.474	P	0.0461426
214178_s_at	1.41494	A	0.953857
214179_s_at	436.571	P	0.000732422
214180_at	136.196	P	0.000732422
214181_x_at	13.646	A	0.303711
214182_at	886.413	P	0.000244141
214183_s_at	937.246	P	0.000732422
214184_at	12.2172	A	0.219482
214185_at	54.3392	P	0.00292969
214186_s_at	4.16364	A	0.567627
214187_x_at	3.06175	A	0.904785
214188_at	28.899	A	0.19458
214189_s_at	6.6982	A	0.466064
214190_x_at	112.458	P	0.00415039
214191_at	2.78189	A	0.665527
214192_at	1.26733	A	0.943848
214193_s_at	210.752	P	0.000244141
214194_at	163.825	P	0.000732422
214195_at	11.1262	A	0.828613
214196_s_at	292.837	P	0.000244141
214197_s_at	100.291	P	0.0239258
214198_s_at	201.872	P	0.000244141
214199_at	5.47055	A	0.601074
214200_s_at	8.38974	A	0.27417
214201_x_at	97.0117	P	0.00415039
214202_at	129.796	P	0.000732422
214203_s_at	13.1628	A	0.334473
214204_at	0.665445	A	0.850342
214205_x_at	362.264	P	0.000244141
214206_at	1.26832	A	0.943848
214207_s_at	5.42513	A	0.665527
214208_at	18.2943	A	0.696289
214209_s_at	122.595	P	0.00805664
214210_at	128.48	P	0.0012207
214211_at	2524.68	P	0.000244141
214212_x_at	123.974	P	0.00195313
214213_x_at	132.973	A	0.0805664
214214_s_at	2508.83	P	0.000244141
214215_s_at	4.26834	A	0.753906
214216_s_at	74.4995	P	0.00415039
214217_at	1.74246	A	0.533936
214218_s_at	684.228	P	0.000244141
214219_x_at	1.99692	A	0.888428
214220_s_at	149.941	P	0.000244141
214221_at	97.6304	P	0.000732422
214222_at	29.5898	A	0.19458
214223_at	2.24215	A	0.72583
214224_s_at	853.05	P	0.000244141
214225_at	42.3366	P	0.00805664
214226_at	41.8009	A	0.432373
214227_at	2.36616	A	0.953857
214228_x_at	4.51347	A	0.753906
214229_at	2.42622	A	0.780518
214230_at	22.256	P	0.0375977
214231_s_at	96.9806	P	0.000244141
214232_at	61.9041	A	0.067627
214233_at	1.78769	A	0.780518
214234_s_at	20.5212	A	0.0952148
214235_at	32.2777	P	0.0141602
214236_at	27.4291	A	0.19458
214237_x_at	33.7883	A	0.211914
214238_at	26.0762	A	0.246094
214239_x_at	274.87	P	0.000244141
214240_at	12.1903	A	0.303711
214241_at	35.7809	P	0.00415039
214242_at	2.24346	A	0.633789
214243_s_at	7.70179	A	0.366211
214244_s_at	29.2832	A	0.111572
214245_at	32.6867	M	0.0561523
214246_x_at	135.568	P	0.000244141
214247_s_at	394.064	P	0.000244141
214248_s_at	117	P	0.000244141
214249_at	76.8724	P	0.0461426
214250_at	19.6367	A	0.27417
214251_s_at	120.191	P	0.0012207
214252_s_at	304.946	P	0.000732422
214253_s_at	3.39911	A	0.696289
214254_at	11.6291	A	0.27417
214255_at	27.1079	A	0.171387
214256_at	24.1011	A	0.295898
214257_s_at	1781.31	P	0.000244141
214258_x_at	302.298	P	0.00585938
214259_s_at	658.157	P	0.000732422
214260_at	145.801	P	0.00805664
214261_s_at	27.4257	A	0.334473
214262_at	22.4389	A	0.0952148
214263_x_at	516.11	P	0.000732422
214264_s_at	257.412	P	0.000244141
214265_at	13.0916	A	0.432373
214266_s_at	68.2847	P	0.00415039
214267_s_at	10.0075	A	0.633789
214268_s_at	296.775	P	0.000244141
214269_at	3.61619	A	0.80542
214270_s_at	1.68598	A	0.366211
214271_x_at	8120.83	P	0.000732422
214272_at	20.3125	P	0.0461426
214273_x_at	91.9435	P	0.00195313
214274_s_at	664.005	P	0.000244141
214275_at	2.7919	A	0.753906
214276_at	39.0626	A	0.246094
214277_at	42.4561	P	0.0012207
214278_s_at	7.17979	A	0.533936
214279_s_at	51.1331	P	0.00585938
214280_x_at	1611.75	P	0.000244141
214281_s_at	365.773	P	0.000244141
214282_at	1.79596	A	0.601074
214283_at	178.445	P	0.0107422
214284_s_at	1.11041	A	0.919434
214285_at	36.948	P	0.0461426
214286_at	11.3346	A	0.601074
214287_s_at	21.0897	A	0.0952148
214288_s_at	3001.27	P	0.000244141
214289_at	23.0068	A	0.149658
214290_s_at	213.463	P	0.000244141
214291_at	79.1949	P	0.0012207
214292_at	5.22757	A	0.601074
214293_at	137.489	P	0.000732422
214294_at	16.6982	A	0.366211
214295_at	7.17185	A	0.366211
214296_x_at	37.7237	A	0.129639
214297_at	649.172	P	0.000244141
214298_x_at	23.6952	A	0.27417
214299_at	33.1971	P	0.0141602
214300_s_at	55.8579	P	0.0375977
214301_s_at	6.85298	A	0.633789
214302_x_at	2.68169	A	0.976074
214303_x_at	5.95903	A	0.72583
214304_x_at	0.851377	A	0.969727
214305_s_at	768.453	P	0.000244141
214306_at	155.226	P	0.000244141
214307_at	3.96272	A	0.633789
214308_s_at	15.3753	A	0.334473
214309_s_at	3.32257	A	0.825684
214310_s_at	88.7403	P	0.0239258
214311_at	4.89629	A	0.665527
214312_at	32.3145	A	0.129639
214313_s_at	29.07	P	0.00195313
214314_s_at	215.614	P	0.000244141
214315_x_at	457.011	P	0.000244141
214316_x_at	252.975	P	0.000244141
214317_x_at	4187.27	P	0.00292969
214318_s_at	23.5033	P	0.0302734
214319_at	33.4106	P	0.0012207
214320_x_at	23.8293	A	0.0805664
214321_at	920.462	P	0.000732422
214322_at	32.3896	A	0.303711
214323_s_at	715.881	P	0.000244141
214324_at	3.02371	A	0.466064
214325_at	1.52627	A	0.932373
214326_x_at	60.1632	A	0.19458
214327_x_at	8274.6	P	0.000244141
214328_s_at	10844.3	P	0.000244141
214329_x_at	12.5441	P	0.0141602
214330_at	55.3639	P	0.00585938
214331_at	89.4864	P	0.00585938
214332_s_at	33.5447	P	0.0375977
214333_x_at	117.906	A	0.111572
214334_x_at	1343.05	P	0.000732422
214335_at	65.6983	P	0.0461426
214336_s_at	977.56	P	0.000244141
214337_at	30.6189	P	0.0185547
214338_at	29.7797	A	0.366211
214339_s_at	1.40102	A	0.601074
214340_at	16.5038	A	0.5
214341_at	18.5368	A	0.27417
214342_at	20.5038	A	0.149658
214343_s_at	40.0726	P	0.0375977
214344_at	2.57398	A	0.633789
214345_at	33.0198	A	0.149658
214346_at	1.12219	A	0.932373
214347_s_at	5.745	A	0.665527
214348_at	22.0654	A	0.533936
214349_at	88.8035	P	0.0012207
214350_at	8.41366	A	0.149658
214351_x_at	9028.99	P	0.000732422
214352_s_at	1510.9	P	0.000244141
214353_at	23.7943	A	0.219482
214354_x_at	24.409	A	0.129639
214355_x_at	59.4614	A	0.067627
214356_s_at	345.511	P	0.000244141
214357_at	25.6595	A	0.303711
214358_at	72.7687	P	0.0141602
214359_s_at	6382.87	P	0.000244141
214360_at	23.8619	A	0.432373
214361_s_at	48.5062	P	0.0185547
214362_at	1.82301	A	0.888428
214363_s_at	3467.19	P	0.000244141
214364_at	79.0862	P	0.00195313
214365_at	39.2989	A	0.0805664
214366_s_at	1.65953	A	0.932373
214367_at	16.7592	A	0.366211
214368_at	12.7569	A	0.601074
214369_s_at	2.34014	A	0.466064
214370_at	0.717184	A	0.981445
214371_at	1.21549	A	0.888428
214372_x_at	68.1586	A	0.219482
214373_at	30.3301	A	0.219482
214374_s_at	67.6721	P	0.000732422
214375_at	79.0073	P	0.00195313
214376_at	2.36764	A	0.696289
214377_s_at	13.0631	P	0.0107422
214378_at	5.7959	A	0.149658
214379_at	20.1155	A	0.0805664
214380_at	2.39622	A	0.919434
214381_at	1.30752	A	0.991943
214382_at	3.86354	A	0.780518
214383_x_at	486.7	P	0.000244141
214384_s_at	6.89413	A	0.633789
214385_s_at	1.73322	A	0.780518
214386_at	2.49125	A	0.981445
214387_x_at	58.5928	A	0.0805664
214388_at	16.1934	A	0.334473
214389_at	1.74231	A	0.904785
214390_s_at	36.3412	A	0.19458
214391_x_at	3.26728	A	0.80542
214392_at	2.50001	A	0.633789
214393_at	21.8037	M	0.0561523
214394_x_at	5347.83	P	0.0012207
214395_x_at	42.2337	P	0.00585938
214396_s_at	10.7055	A	0.366211
214397_at	8.90241	A	0.111572
214398_s_at	19.7916	A	0.19458
214399_s_at	1.71689	A	0.904785
214400_at	1.79503	A	0.953857
214401_at	5.27986	A	0.567627
214402_s_at	34.5603	A	0.27417
214403_x_at	66.1959	A	0.0952148
214404_x_at	24.8841	A	0.633789
214405_at	6.62535	A	0.533936
214406_s_at	4.53133	A	0.665527
214407_x_at	26.2706	A	0.303711
214408_s_at	11.791	A	0.246094
214409_at	10.0756	A	0.0805664
214410_at	10.7222	A	0.219482
214411_x_at	6.76933	A	0.567627
214412_at	7.50224	A	0.633789
214413_at	5.44256	A	0.601074
214414_x_at	11.3473	A	0.432373
214415_at	9.0348	A	0.27417
214416_at	8.74408	A	0.567627
214417_s_at	15.8079	M	0.0561523
214418_at	5.2046	A	0.828613
214419_s_at	12.5405	A	0.246094
214420_s_at	13.5389	A	0.165771
214421_x_at	20.1797	A	0.111572
214422_at	14.4898	A	0.0805664
214423_x_at	40.5182	P	0.0461426
214424_s_at	8.64932	A	0.633789
214425_at	20.7103	A	0.303711
214426_x_at	194.74	P	0.00415039
214427_at	474.795	P	0.000244141
214428_x_at	37.5143	M	0.0561523
214429_at	805.65	P	0.000732422
214430_at	1194.2	P	0.000244141
214431_at	526.254	P	0.000244141
214432_at	11.2651	A	0.366211
214433_s_at	118.253	P	0.000244141
214434_at	58.8464	P	0.00195313
214435_x_at	689.088	P	0.000244141
214436_at	143.952	P	0.0185547
214437_s_at	968.202	P	0.000244141
214438_at	9.21979	A	0.432373
214439_x_at	7.14936	A	0.398926
214440_at	205.127	P	0.000244141
214441_at	106.44	P	0.00292969
214442_s_at	224.207	P	0.00415039
214443_at	95.7156	P	0.00805664
214444_s_at	99.4355	P	0.00585938
214445_at	3.57952	A	0.5
214446_at	28.527	A	0.0805664
214447_at	79.9489	P	0.00585938
214448_x_at	126.552	M	0.0561523
214449_s_at	555.058	P	0.000244141
214450_at	4.19652	A	0.850342
214451_at	312.07	P	0.000244141
214452_at	77.0569	P	0.0239258
214453_s_at	42.8022	P	0.0185547
214454_at	5.34111	A	0.850342
214455_at	6.14068	A	0.5
214456_x_at	6.16993	A	0.80542
214457_at	28.276	P	0.0185547
214458_at	41.523	A	0.246094
214459_x_at	1123.1	P	0.000244141
214460_at	175.891	P	0.0239258
214461_at	2.79042	A	0.533936
214462_at	200.418	P	0.000244141
214463_x_at	232.79	P	0.0185547
214464_at	336.817	P	0.000244141
