^SAMPLE = GSM169527
!Sample_title = melanoma cell line D20
!Sample_geo_accession = GSM169527
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line D20
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169527/suppl/GSM169527.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169527/suppl/GSM169527.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
204100_at	5.01669	A	0.932373
204101_at	57.6194	A	0.0952148
204102_s_at	4547.43	P	0.000244141
204103_at	5.6967	A	0.72583
204104_at	104.449	P	0.0012207
204105_s_at	76.4908	P	0.0185547
204106_at	78.1489	P	0.0012207
204107_at	243.575	P	0.00195313
204108_at	406.045	P	0.00195313
204109_s_at	227.855	P	0.00195313
204110_at	1.89807	A	0.696289
204111_at	3.20714	A	0.80542
204112_s_at	56.3905	P	0.0141602
204113_at	92.3044	P	0.000732422
204114_at	25.2662	A	0.111572
204115_at	182.138	P	0.000244141
204116_at	13.3129	A	0.303711
204117_at	726.844	P	0.000244141
204118_at	3.35473	A	0.870361
204119_s_at	622.561	P	0.00292969
204120_s_at	74.602	P	0.000244141
204121_at	21.5067	A	0.398926
204122_at	13.0159	A	0.5
204123_at	91.6899	P	0.0375977
204124_at	12.0723	A	0.171387
204125_at	270.051	P	0.00585938
204126_s_at	775.939	P	0.000732422
204127_at	1279.06	P	0.000244141
204128_s_at	764.322	P	0.000244141
204129_at	87.7254	P	0.0012207
204130_at	17.1357	A	0.432373
204131_s_at	139.06	P	0.000244141
204132_s_at	70.9476	P	0.00195313
204133_at	204.713	P	0.000244141
204134_at	41.3499	A	0.334473
204135_at	18.224	A	0.219482
204136_at	76.8758	P	0.000732422
204137_at	1713.31	P	0.000244141
204138_s_at	34.7392	A	0.466064
204139_x_at	36.2013	P	0.0239258
204140_at	499.42	P	0.000244141
204141_at	5219.12	P	0.000244141
204142_at	347.565	P	0.000244141
204143_s_at	384.967	P	0.000244141
204144_s_at	24.8686	P	0.0239258
204145_at	781.269	P	0.000244141
204146_at	1195.15	P	0.000244141
204147_s_at	310.495	P	0.000244141
204148_s_at	149.101	P	0.000244141
204149_s_at	120.206	P	0.000244141
204150_at	34.0388	A	0.366211
204151_x_at	52.4977	P	0.0239258
204152_s_at	3.69804	A	0.888428
204153_s_at	5.33653	A	0.601074
204154_at	21.0591	A	0.19458
204155_s_at	70.9895	P	0.00292969
204156_at	87.1034	P	0.00195313
204157_s_at	67.7894	A	0.111572
204158_s_at	83.9069	A	0.111572
204159_at	1846.14	P	0.000244141
204160_s_at	7.32116	A	0.129639
204161_s_at	13.7196	P	0.0012207
204162_at	1128.57	P	0.000244141
204163_at	19.9371	A	0.0805664
204164_at	171.66	P	0.00195313
204165_at	145.626	P	0.0141602
204166_at	42.4891	A	0.246094
204167_at	149.051	P	0.000244141
204168_at	395.007	P	0.000244141
204169_at	363.707	P	0.00292969
204170_s_at	3596.34	P	0.000244141
204171_at	286.847	P	0.00195313
204172_at	1742.83	P	0.000244141
204173_at	608.511	P	0.0239258
204174_at	12.7662	A	0.466064
204175_at	725.68	P	0.000244141
204176_at	251.828	P	0.000732422
204177_s_at	187.802	P	0.000244141
204178_s_at	274.686	P	0.00415039
204179_at	43.0363	P	0.0302734
204180_s_at	43.0296	P	0.00292969
204181_s_at	95.5155	P	0.0141602
204182_s_at	69.9722	P	0.0185547
204183_s_at	66.1283	A	0.0805664
204184_s_at	51.2631	P	0.00292969
204185_x_at	941.008	P	0.000732422
204186_s_at	506.855	P	0.000244141
204187_at	290.945	P	0.000244141
204188_s_at	129.721	A	0.303711
204189_at	76.8755	A	0.129639
204190_at	152.188	P	0.000244141
204191_at	82.361	P	0.0141602
204192_at	0.880819	A	0.919434
204193_at	370.478	P	0.00805664
204194_at	456.784	P	0.000244141
204195_s_at	160.613	P	0.00292969
204196_x_at	30.8169	A	0.149658
204197_s_at	175.309	P	0.000732422
204198_s_at	178.229	P	0.000244141
204199_at	14.4993	M	0.0561523
204200_s_at	1.27453	A	0.981445
204201_s_at	180.599	P	0.000244141
204202_at	79.6854	P	0.00585938
204203_at	225.422	P	0.000244141
204204_at	101.048	P	0.0012207
204205_at	293.444	P	0.000244141
204206_at	201.353	P	0.00805664
204207_s_at	172.443	P	0.000244141
204208_at	191.576	P	0.000732422
204209_at	440.951	P	0.000244141
204210_s_at	190.088	P	0.000244141
204211_x_at	439.224	P	0.000732422
204212_at	226.452	P	0.000244141
204213_at	23.083	A	0.567627
204214_s_at	1007.17	P	0.000244141
204215_at	534.22	P	0.000244141
204216_s_at	653.82	P	0.000732422
204217_s_at	56.0874	P	0.00805664
204218_at	217.392	P	0.0141602
204219_s_at	2258.53	P	0.000244141
204220_at	2.25052	A	0.780518
204221_x_at	40.9615	P	0.00292969
204222_s_at	164.872	P	0.00585938
204223_at	95.8797	A	0.111572
204224_s_at	274.635	P	0.000244141
204225_at	168.948	P	0.000732422
204226_at	138.294	P	0.000244141
204227_s_at	153.977	P	0.000732422
204228_at	482.474	P	0.0012207
204229_at	30.6557	A	0.432373
204230_s_at	37.376	P	0.0141602
204231_s_at	12.0571	A	0.533936
204232_at	78.9684	P	0.000732422
204233_s_at	395.448	P	0.000732422
204234_s_at	128.621	P	0.000244141
204235_s_at	1457.67	P	0.000244141
204236_at	39.4369	P	0.00415039
204237_at	2003.73	P	0.000244141
204238_s_at	591.766	P	0.00585938
204239_s_at	33.6563	A	0.171387
204240_s_at	784.744	P	0.000244141
204241_at	111.38	P	0.0107422
204242_s_at	68.1459	P	0.00805664
204243_at	230.475	P	0.000244141
204244_s_at	949.318	P	0.000244141
204245_s_at	626.615	P	0.000244141
204246_s_at	899.457	P	0.000244141
204247_s_at	698.045	P	0.000244141
204248_at	256.218	P	0.0012207
204249_s_at	9.36865	A	0.491699
204250_s_at	42.4778	P	0.0239258
204251_s_at	68.8598	P	0.0012207
204252_at	3117.33	P	0.000244141
204253_s_at	46.0843	A	0.129639
204254_s_at	151.265	P	0.0107422
204255_s_at	74.7845	P	0.000244141
204256_at	457.906	P	0.000244141
204257_at	257.165	P	0.00195313
204258_at	496.728	P	0.000244141
204259_at	13.3466	A	0.665527
204260_at	2.6273	A	0.533936
204261_s_at	50.952	A	0.0805664
204262_s_at	141.02	P	0.00415039
204263_s_at	103.293	P	0.0107422
204264_at	179.595	P	0.0012207
204265_s_at	164.027	P	0.00195313
204266_s_at	303.581	P	0.0107422
204267_x_at	324.089	P	0.000244141
204268_at	62.7477	M	0.0561523
204269_at	74.687	P	0.0302734
204270_at	85.7657	P	0.000732422
204271_s_at	3021.47	P	0.000244141
204272_at	5.88375	A	0.432373
204273_at	1191.48	P	0.000244141
204274_at	661.064	P	0.000244141
204275_at	154.088	P	0.000244141
204276_at	161.855	P	0.000244141
204277_s_at	81.1939	P	0.0185547
204278_s_at	199.481	P	0.000244141
204279_at	595.449	P	0.000244141
204280_at	45.524	A	0.334473
204281_at	209.735	P	0.00292969
204282_s_at	114.299	P	0.0141602
204283_at	215.002	P	0.000244141
204284_at	1242.49	P	0.000244141
204285_s_at	351.548	P	0.000244141
204286_s_at	217.846	P	0.00292969
204287_at	63.109	P	0.0375977
204288_s_at	24.1541	A	0.5
204289_at	2.00416	A	0.601074
204290_s_at	232.518	P	0.000244141
204291_at	63.3831	P	0.000732422
204292_x_at	2.9979	A	0.888428
204293_at	108.569	P	0.0141602
204294_at	35.1946	P	0.0461426
204295_at	707.567	P	0.000244141
204296_at	12.6288	A	0.171387
204297_at	825.404	P	0.000244141
204298_s_at	260.332	P	0.0141602
204299_at	349.031	P	0.000244141
204300_at	143.103	P	0.0302734
204301_at	41.4486	A	0.067627
204302_s_at	46.5513	A	0.0952148
204303_s_at	67.2025	P	0.0239258
204304_s_at	87.9459	P	0.0012207
204305_at	145.29	P	0.0239258
204306_s_at	483.57	P	0.000244141
204307_at	34.0315	P	0.0302734
204308_s_at	138.996	P	0.000244141
204309_at	13.0201	A	0.366211
204310_s_at	51.7503	P	0.00805664
204311_at	20.7523	A	0.0952148
204312_x_at	199.844	P	0.00195313
204313_s_at	395.125	P	0.000244141
204314_s_at	229.735	P	0.000732422
204315_s_at	243.845	P	0.00585938
204316_at	68.7722	P	0.0375977
204317_at	300.622	P	0.000732422
204318_s_at	597.984	P	0.000244141
204319_s_at	391.485	P	0.000244141
204320_at	2276.56	P	0.00585938
204321_at	64.5984	P	0.0239258
204322_at	3.27999	A	0.98584
204323_x_at	29.4142	A	0.111572
204324_s_at	110.832	P	0.000244141
204325_s_at	30.0465	P	0.0141602
204326_x_at	582.39	P	0.000244141
204327_s_at	89.0656	P	0.00195313
204328_at	367.679	P	0.000732422
204329_s_at	5.49083	A	0.567627
204330_s_at	83.128	P	0.00292969
204331_s_at	1081.74	P	0.000244141
204332_s_at	1518.87	P	0.000244141
204333_s_at	498.15	P	0.000244141
204334_at	46.7506	P	0.0012207
204335_at	124.625	P	0.000244141
204336_s_at	288.028	P	0.000732422
204337_at	23.295	A	0.466064
204338_s_at	0.927398	A	0.981445
204339_s_at	4.07159	A	0.80542
204340_at	255.981	P	0.000244141
204341_at	252.657	P	0.0012207
204342_at	931.911	P	0.000244141
204343_at	14.4132	A	0.398926
204344_s_at	344.109	P	0.000244141
204345_at	195.624	P	0.00292969
204346_s_at	234.762	P	0.0107422
204347_at	652.803	P	0.000732422
204348_s_at	1199.28	P	0.000244141
204349_at	156.25	P	0.000732422
204350_s_at	267.111	P	0.000732422
204351_at	10.4282	A	0.334473
204352_at	207.972	P	0.000732422
204353_s_at	370.286	P	0.000244141
204354_at	441.022	P	0.000244141
204355_at	448.974	P	0.0012207
204356_at	1.92947	A	0.919434
204357_s_at	95.6224	P	0.00415039
204358_s_at	22.7674	P	0.0375977
204359_at	9.48886	A	0.567627
204360_s_at	157.521	P	0.00195313
204361_s_at	142.38	P	0.000244141
204362_at	397.952	P	0.000244141
204363_at	39.0566	A	0.111572
204364_s_at	17.9204	A	0.111572
204365_s_at	12.9569	A	0.533936
204366_s_at	392.058	P	0.000732422
204367_at	198.961	P	0.00292969
204368_at	25.7774	A	0.219482
204369_at	890.787	P	0.000244141
204370_at	481.431	P	0.000244141
204371_s_at	68.0501	M	0.0561523
204372_s_at	962.919	P	0.000244141
204373_s_at	482.936	P	0.000244141
204374_s_at	65.884	P	0.0185547
204375_at	1.87134	A	0.753906
204376_at	14.6382	A	0.334473
204377_s_at	22.3953	P	0.0107422
204378_at	21.7843	A	0.171387
204379_s_at	3.54378	A	0.828613
204380_s_at	6.43711	A	0.398926
204381_at	47.995	M	0.0561523
204382_at	150.576	P	0.000244141
204383_at	175.741	P	0.0012207
204384_at	83.0382	A	0.067627
204385_at	72.3522	P	0.00585938
204386_s_at	1872.24	P	0.000244141
204387_x_at	215.011	P	0.000244141
204388_s_at	31.1395	M	0.0561523
204389_at	23.5041	P	0.0461426
204390_at	1.00218	A	0.969727
204391_x_at	312.038	P	0.000732422
204392_at	139.802	P	0.0185547
204393_s_at	155.814	P	0.000244141
204394_at	117.808	P	0.000244141
204395_s_at	69.3948	P	0.0302734
204396_s_at	230.165	P	0.000244141
204397_at	8.89669	A	0.533936
204398_s_at	122.615	P	0.00195313
204399_s_at	22.4049	A	0.303711
204400_at	32.813	P	0.00585938
204401_at	275.562	P	0.000732422
204402_at	131.777	P	0.00292969
204403_x_at	497.744	P	0.00195313
204404_at	295.452	P	0.000244141
204405_x_at	764.549	P	0.0012207
204406_at	4.17666	A	0.665527
204407_at	329.595	P	0.00195313
204408_at	300.728	P	0.000732422
204409_s_at	7.11201	A	0.432373
204410_at	11.8643	M	0.0561523
204411_at	5.14548	A	0.780518
204412_s_at	68.4662	P	0.0375977
204413_at	37.0017	P	0.00415039
204414_at	17.4263	A	0.149658
204415_at	194.829	P	0.000244141
204416_x_at	593.637	P	0.00195313
204417_at	151.644	P	0.000244141
204418_x_at	206.196	P	0.0012207
204419_x_at	2.19844	A	0.828613
204420_at	844.256	P	0.000244141
204421_s_at	57.4759	P	0.00585938
204422_s_at	21.5493	A	0.067627
204423_at	348.02	P	0.0141602
204424_s_at	1.64457	A	0.72583
204425_at	118.199	P	0.000732422
204426_at	1621.48	P	0.000244141
204427_s_at	1927.48	P	0.000244141
204428_s_at	49.046	A	0.171387
204429_s_at	42.854	M	0.0561523
204430_s_at	21.0678	A	0.0952148
204431_at	25.4487	A	0.432373
204432_at	44.7855	P	0.00585938
204433_s_at	162.942	P	0.0185547
204434_at	137.336	P	0.0012207
204435_at	156.929	P	0.000244141
204436_at	304.137	P	0.0302734
204437_s_at	54.0435	M	0.0561523
204438_at	8.28803	A	0.533936
204439_at	30.3968	P	0.0141602
204440_at	261.488	P	0.000244141
204441_s_at	597.026	P	0.000732422
204442_x_at	56.2539	A	0.129639
204443_at	46.5205	A	0.149658
204444_at	564.526	P	0.000244141
204445_s_at	26.4352	A	0.0952148
204446_s_at	8.1384	A	0.0952148
204447_at	12.7778	A	0.633789
204448_s_at	165.859	P	0.00195313
204449_at	174.309	P	0.000244141
204450_x_at	29.7622	A	0.27417
204451_at	362.444	P	0.00415039
204452_s_at	72.9238	P	0.00195313
204453_at	205.712	P	0.000244141
204454_at	22.2019	A	0.398926
204455_at	52.6523	P	0.00292969
204456_s_at	28.9648	A	0.432373
204457_s_at	498.092	P	0.000244141
204458_at	160.152	P	0.00415039
204459_at	423.922	P	0.00292969
204460_s_at	423.69	P	0.000244141
204461_x_at	763.627	P	0.000244141
204462_s_at	2.56195	A	0.753906
204463_s_at	4.66602	A	0.466064
204464_s_at	14.3109	A	0.171387
204465_s_at	18.6396	A	0.398926
204466_s_at	2712.56	P	0.000244141
204467_s_at	473.315	P	0.000244141
204468_s_at	5.12873	A	0.5
204469_at	1424.7	P	0.000244141
204470_at	166.53	P	0.000244141
204471_at	60.8646	P	0.00195313
204472_at	790.903	P	0.000244141
204473_s_at	89.7477	P	0.00195313
204474_at	105.839	A	0.067627
204475_at	4126.98	P	0.000244141
204476_s_at	93.0127	P	0.0375977
204477_at	144.428	P	0.000244141
204478_s_at	503.057	P	0.000244141
204479_at	169.494	P	0.00415039
204480_s_at	319.994	P	0.000244141
204481_at	145.851	P	0.00805664
204482_at	6.2681	A	0.633789
204483_at	67.3893	P	0.00585938
204484_at	200.889	P	0.0239258
204485_s_at	244.264	P	0.000244141
204486_at	4.12358	A	0.850342
204487_s_at	3.60456	A	0.753906
204488_at	164.554	P	0.0012207
204489_s_at	1803.42	P	0.000732422
204490_s_at	1104.61	P	0.000244141
204491_at	103.317	P	0.00195313
204492_at	70.4744	P	0.000244141
204493_at	141.22	P	0.000244141
204494_s_at	87.8819	P	0.00415039
204495_s_at	85.5123	P	0.00195313
204496_at	529.831	P	0.000244141
204497_at	126.404	P	0.000732422
204498_s_at	31.5355	A	0.19458
204499_at	2.23917	A	0.828613
204500_s_at	216.354	P	0.000244141
204501_at	2248.68	P	0.000244141
204502_at	111.711	P	0.00292969
204503_at	5.18362	A	0.5
204504_s_at	441.66	P	0.000732422
204505_s_at	40.5843	P	0.0375977
204506_at	62.1538	P	0.000244141
204507_s_at	104.362	P	0.000732422
204508_s_at	10.5022	A	0.5
204509_at	7.00034	A	0.466064
204510_at	477.668	P	0.000244141
204511_at	229.617	P	0.000244141
204512_at	177.337	P	0.000244141
204513_s_at	2.00452	A	0.72583
204514_at	151.005	P	0.0012207
204515_at	6.49477	A	0.111572
204516_at	456.872	P	0.000244141
204517_at	246.441	P	0.000244141
204518_s_at	86.2469	P	0.000732422
204519_s_at	206.259	P	0.000244141
204520_x_at	226.108	P	0.000732422
204521_at	543.159	P	0.000244141
204522_at	101.773	P	0.000732422
204523_at	226.588	P	0.0012207
204524_at	100.179	P	0.00585938
204525_at	50.249	P	0.000244141
204526_s_at	169.057	P	0.000244141
204527_at	864.176	P	0.000244141
204528_s_at	934.578	P	0.000732422
204529_s_at	11.8536	A	0.0952148
204530_s_at	4.66503	A	0.398926
204531_s_at	306.675	P	0.0012207
204532_x_at	38.2061	A	0.0805664
204533_at	27.9066	A	0.432373
204534_at	17.0227	A	0.432373
204535_s_at	33.6677	A	0.0805664
204536_s_at	3.6498	A	0.533936
204537_s_at	2.75226	A	0.5
204538_x_at	1111.85	P	0.000244141
204539_s_at	14.726	A	0.601074
204540_at	35.2075	P	0.0185547
204541_at	67.0131	P	0.00585938
204542_at	541.09	P	0.000732422
204543_at	6.58689	A	0.665527
204544_at	1217.45	P	0.000244141
204545_at	52.4548	M	0.0561523
204546_at	52.4363	P	0.0141602
204547_at	132.272	P	0.000244141
204548_at	1.87391	A	0.870361
204549_at	122.851	P	0.00805664
204550_x_at	104.79	P	0.00195313
204551_s_at	3.49822	A	0.567627
204552_at	53.3068	P	0.000244141
204553_x_at	71.2742	A	0.19458
204554_at	306.332	P	0.000244141
204555_s_at	49.683	P	0.0141602
204556_s_at	181.297	P	0.00415039
204557_s_at	123.036	P	0.000244141
204558_at	229.304	P	0.00195313
204559_s_at	2238.67	P	0.000244141
204560_at	159.596	P	0.00805664
204561_x_at	7.09722	A	0.904785
204562_at	569.635	P	0.000244141
204563_at	4.31844	A	0.398926
204564_at	94.6078	P	0.00585938
204565_at	456.097	P	0.000244141
204566_at	275.665	P	0.000244141
204567_s_at	10.7343	A	0.067627
204568_at	257.166	P	0.000244141
204569_at	215.966	P	0.000244141
204570_at	4.30422	A	0.780518
204571_x_at	902.565	P	0.000244141
204572_s_at	55.1343	P	0.0239258
204573_at	106.567	P	0.00415039
204574_s_at	5.16338	A	0.567627
204575_s_at	14.5682	A	0.466064
204576_s_at	265.297	P	0.000732422
204577_s_at	37.581	P	0.00805664
204578_at	46.6005	P	0.0461426
204579_at	37.2073	A	0.129639
204580_at	11.4678	P	0.0461426
204581_at	24.0268	A	0.0952148
204582_s_at	1.94618	A	0.932373
204583_x_at	7.50983	A	0.753906
204584_at	2480.14	P	0.000244141
204585_s_at	91.7635	A	0.149658
204586_at	3.833	A	0.870361
204587_at	325.249	P	0.00195313
204588_s_at	35.4382	A	0.303711
204589_at	31.9732	P	0.0239258
204590_x_at	66.7629	P	0.0461426
204591_at	378.453	P	0.000244141
204592_at	23.2872	A	0.19458
204593_s_at	498.09	P	0.000732422
204594_s_at	240.599	P	0.000244141
204595_s_at	168.89	P	0.00292969
204596_s_at	105.645	P	0.000732422
204597_x_at	218.67	P	0.000732422
204598_at	44.9897	A	0.219482
204599_s_at	966.179	P	0.000732422
204600_at	287.818	P	0.0185547
204601_at	147.716	P	0.000244141
204602_at	879.359	P	0.000244141
204603_at	601.031	P	0.000244141
204604_at	275.687	P	0.000244141
204605_at	241.747	P	0.000244141
204606_at	6.91795	A	0.466064
204607_at	2.40307	A	0.968506
204608_at	411.558	P	0.000244141
204609_at	12.3063	A	0.0805664
204610_s_at	398.227	P	0.000732422
204611_s_at	112.986	A	0.0805664
204612_at	14.12	A	0.303711
204613_at	40.0898	P	0.0107422
204614_at	2443.18	P	0.000244141
204615_x_at	1347.38	P	0.000732422
204616_at	862.19	P	0.000732422
204617_s_at	469.176	P	0.000732422
204618_s_at	359.787	P	0.000244141
204619_s_at	224.64	P	0.000244141
204620_s_at	817.361	P	0.000244141
204621_s_at	116.964	P	0.0375977
204622_x_at	166.736	P	0.000732422
204623_at	26.1051	A	0.067627
204624_at	34.5275	P	0.00805664
204625_s_at	228.826	P	0.00585938
204626_s_at	162.194	P	0.000732422
204627_s_at	835.247	P	0.000244141
204628_s_at	307.307	P	0.000244141
204629_at	492.714	P	0.00415039
204630_s_at	599.726	P	0.000244141
204631_at	19.9978	P	0.0375977
204632_at	143.752	P	0.0012207
204633_s_at	962.753	P	0.000732422
204634_at	283.243	P	0.000244141
204635_at	434.572	P	0.000732422
204636_at	1.91044	A	0.919434
204637_at	1.08052	A	0.962402
204638_at	1289.18	P	0.000244141
204639_at	308.107	P	0.0012207
204640_s_at	246.47	P	0.000244141
204641_at	666.432	P	0.000244141
204642_at	3.03271	A	0.432373
204643_s_at	263.852	P	0.00195313
204644_at	21.8332	A	0.067627
204645_at	227.111	P	0.000244141
204646_at	142.031	P	0.000732422
204647_at	212.299	P	0.000244141
204648_at	31.3837	A	0.067627
204649_at	336.914	P	0.000732422
204650_s_at	42.7956	M	0.0561523
204651_at	100.983	P	0.000244141
204652_s_at	133.15	P	0.0012207
204653_at	1404.89	P	0.000244141
204654_s_at	110.47	P	0.000244141
204655_at	34.6794	A	0.129639
204656_at	28.9602	A	0.303711
204657_s_at	36.4474	A	0.219482
204658_at	566.286	P	0.000244141
204659_s_at	191.311	P	0.000244141
204660_at	3.43079	A	0.888428
204661_at	16.1357	A	0.5
204662_at	329.552	P	0.0012207
204663_at	55.3256	P	0.00585938
204664_at	0.997193	A	0.981445
204665_at	29.916	P	0.000244141
204666_s_at	73.403	P	0.000732422
204667_at	5.25171	A	0.366211
204668_at	106.238	P	0.0012207
204669_s_at	78.2944	P	0.0107422
204670_x_at	788.762	P	0.000244141
204671_s_at	87.0747	P	0.000244141
204672_s_at	48.8194	P	0.00195313
204673_at	25.4649	A	0.5
204674_at	3.59973	A	0.870361
204675_at	390.074	P	0.000244141
204676_at	216.301	P	0.0012207
204677_at	1.70943	A	0.919434
204678_s_at	12.3278	A	0.303711
204679_at	29.3906	A	0.0952148
204680_s_at	19.1164	A	0.111572
204681_s_at	85.3369	P	0.000244141
204682_at	40.2801	P	0.0185547
204683_at	19.8638	A	0.149658
204684_at	40.9973	A	0.0805664
204685_s_at	3.60978	A	0.533936
204686_at	8.86799	A	0.432373
204687_at	12.4681	A	0.334473
204688_at	939.872	P	0.000244141
204689_at	281.874	P	0.00195313
204690_at	478.81	P	0.000244141
204691_x_at	111.617	P	0.0185547
204692_at	82.5453	A	0.129639
204693_at	79.3662	M	0.0561523
204694_at	22.7893	A	0.149658
204695_at	186.18	P	0.00292969
204696_s_at	85.5986	P	0.00585938
204697_s_at	3.64709	A	0.303711
204698_at	388.136	P	0.000244141
204699_s_at	232.143	P	0.00292969
204700_x_at	251.163	P	0.000732422
204701_s_at	32.1769	A	0.19458
204702_s_at	176.821	P	0.000244141
204703_at	136.926	P	0.000244141
204704_s_at	1.25522	A	0.533936
204705_x_at	2.54384	A	0.943848
204706_at	154.212	P	0.000732422
204707_s_at	10.2927	A	0.633789
204708_at	2.10114	A	0.753906
204709_s_at	702.398	P	0.000244141
204710_s_at	682.525	P	0.000732422
204711_at	123.303	A	0.0805664
204712_at	8.74916	A	0.366211
204713_s_at	6.95364	A	0.696289
204714_s_at	30.3478	A	0.219482
204715_at	246.681	P	0.000732422
204716_at	127.452	P	0.00195313
204717_s_at	25.0812	P	0.0461426
204718_at	22.3197	A	0.111572
204719_at	12.7345	P	0.000732422
204720_s_at	143.016	P	0.000244141
204721_s_at	3.43279	A	0.432373
204722_at	1.29494	A	0.601074
204723_at	1.48023	A	0.989258
204724_s_at	240.479	P	0.0012207
204725_s_at	231.667	P	0.00292969
204726_at	13.1259	A	0.19458
204727_at	93.4275	P	0.000732422
204728_s_at	161.015	P	0.000244141
204729_s_at	68.3109	P	0.0375977
204730_at	12.9783	A	0.129639
204731_at	150.978	P	0.000732422
204732_s_at	53.2825	P	0.000244141
204733_at	32.9383	A	0.19458
204734_at	6.93971	A	0.533936
204735_at	76.1128	P	0.0141602
204736_s_at	154.965	P	0.00292969
204737_s_at	1.43934	A	0.943848
204738_s_at	8.98562	A	0.149658
204739_at	109.413	P	0.000244141
204740_at	15.4301	A	0.149658
204741_at	58.6188	P	0.0375977
204742_s_at	50.1898	P	0.000732422
204743_at	33.8289	A	0.219482
204744_s_at	1339.04	P	0.000244141
204745_x_at	329.295	P	0.0012207
204746_s_at	72.4394	A	0.0805664
204747_at	263.527	P	0.0012207
204748_at	5.83756	A	0.5
204749_at	10.1157	A	0.366211
204750_s_at	0.445868	A	0.969727
204751_x_at	8.25541	P	0.0375977
