^SAMPLE = GSM748818
!Sample_title = G361 cells, untreated, 3h, rep1
!Sample_geo_accession = GSM748818
!Sample_status = Public on Aug 01 2011
!Sample_submission_date = Jun 27 2011
!Sample_last_update_date = Aug 01 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = G361 cells, untreated, 3h
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: G361
!Sample_characteristics_ch1 = stress: untreated
!Sample_characteristics_ch1 = time: 3h
!Sample_treatment_protocol_ch1 = Cells were irradiated at 63.25 R/min to a dose of either 5 Gy, using a Keithly model 96035 (15 cc) ion chamber accompanied with a Keithly model 35050A electrometer. Irradiated cells were incubated for selected time periods at 37°C. Mock-irradiated controls were treated identically, excluding the IR treatment.
!Sample_growth_protocol_ch1 = Cells were grown  in DMEM which was routinely supplemented with 10% FCS; Cells were maintained in a humidified, 5% CO2 atmosphere at 37°C.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted from cells using the RNeasyÒ Plus mini kit (Qiagen), in combination with QIAshredderTM columns (Qiagen), according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNAs were prepared according to Affymetrix standard GeneChip® Array Protocols, as instructed in the Affymetrix  GeneChip® Expression analysis technical manual.
!Sample_hyb_protocol = Five ug of fragmented cRNAs were hybridized  for 16 hr at 45°C  to Affymetrix Human Genome U133A 2.0 Arrays; Arrays were washed and stained in the Affymetrix Fluidics Station 450. Hybridization and downstream processing of the arrays were performed as recommended by the manufacturer.
!Sample_scan_protocol = Arrays were scanned using GeneChip® Scanner 3000.
!Sample_description = Expression data from untreated G361 cells, 3h
!Sample_data_processing = CEL files were processed using Affy Eexpression Console Tool (rma method).
!Sample_platform_id = GPL570
!Sample_contact_name = Ran,,Elkon
!Sample_contact_department = Human Genetics
!Sample_contact_institute = Tel Aviv University
!Sample_contact_address = Ramat Aviv
!Sample_contact_city = Tel Aviv
!Sample_contact_zip/postal_code = 69494
!Sample_contact_country = Israel
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM748nnn/GSM748818/suppl/GSM748818_G.C3.a.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM748nnn/GSM748818/suppl/GSM748818_G.C3a.rma.chp.gz
!Sample_series_id = GSE30240
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = rma signal
!sample_table_begin
ID_REF	VALUE
200030_s_at	12.4095
200031_s_at	12.2753
200032_s_at	12.8611
200033_at	11.619
200034_s_at	12.491
200035_at	8.7154
200036_s_at	12.4737
200037_s_at	11.6886
200038_s_at	12.9291
200039_s_at	10.9407
200040_at	11.0479
200041_s_at	10.8799
200042_at	10.6959
200043_at	11.2238
200044_at	9.80859
200045_at	9.00951
200046_at	9.89089
200047_s_at	10.4319
200048_s_at	11.1329
200049_at	7.7367
200050_at	9.89965
200051_at	8.04986
200052_s_at	10.4443
200053_at	8.04615
200054_at	7.85758
200055_at	10.3099
200056_s_at	9.20193
200057_s_at	11.5929
200058_s_at	9.84156
200059_s_at	12.0833
200060_s_at	9.86751
200061_s_at	12.5409
200062_s_at	13.0119
200063_s_at	12.9642
200064_at	12.738
200065_s_at	10.3434
200066_at	9.62542
200067_x_at	10.1407
200068_s_at	11.7847
200069_at	8.67037
200070_at	7.57886
200071_at	9.38287
200072_s_at	10.6427
200073_s_at	10.8934
200074_s_at	12.3413
200075_s_at	8.46785
200076_s_at	9.34735
200077_s_at	12.2476
200078_s_at	10.022
200079_s_at	10.8862
200080_s_at	11.5111
200081_s_at	12.883
200082_s_at	12.8891
200083_at	8.21889
200084_at	10.8353
200085_s_at	11.1548
200086_s_at	11.2663
200087_s_at	10.9561
200088_x_at	13.3576
200089_s_at	12.6632
200090_at	10.9236
200091_s_at	11.3384
200092_s_at	13.1502
200093_s_at	10.5581
200094_s_at	12.0173
200095_x_at	13.3083
200096_s_at	10.8261
200097_s_at	10.6716
200098_s_at	10.785
200099_s_at	12.9063
200593_s_at	10.3374
200594_x_at	11.0285
200595_s_at	10.1839
200596_s_at	8.89555
200597_at	8.14769
200598_s_at	9.24396
200599_s_at	11.4772
200600_at	10.3409
200601_at	9.2296
200602_at	8.9329
200603_at	11.1506
200604_s_at	10.2207
200605_s_at	11.1112
200606_at	4.98059
200607_s_at	8.4776
200608_s_at	10.1427
200609_s_at	10.5355
200610_s_at	11.4811
200611_s_at	10.2274
200612_s_at	8.86879
200613_at	10.4613
200614_at	12.5018
200615_s_at	8.30657
200616_s_at	8.99668
200617_at	8.96895
200618_at	9.46322
200619_at	10.119
200620_at	9.86832
200621_at	9.17538
200622_x_at	6.84048
200623_s_at	7.72452
200624_s_at	9.9805
200625_s_at	11.6555
200626_s_at	10.6839
200627_at	12.2636
200628_s_at	8.51394
200629_at	10.1549
200630_x_at	8.16912
200631_s_at	10.9617
200632_s_at	8.18882
200633_at	13.2701
200634_at	10.6932
200635_s_at	5.91552
200636_s_at	8.01768
200637_s_at	5.33376
200638_s_at	11.972
200639_s_at	11.8873
200640_at	12.0993
200641_s_at	10.8127
200642_at	11.8693
200643_at	8.47449
200644_at	10.9039
200645_at	9.79861
200646_s_at	6.13759
200647_x_at	11.7115
200648_s_at	6.59514
200649_at	8.40953
200650_s_at	13.3398
200651_at	12.7142
200652_at	10.7947
200653_s_at	11.2297
200654_at	10.9047
200655_s_at	11.1021
200656_s_at	9.17626
200657_at	12.6398
200658_s_at	10.7912
200659_s_at	9.30143
200660_at	10.5482
200661_at	9.87324
200662_s_at	11.0049
200663_at	12.6154
200664_s_at	9.02341
200665_s_at	12.0266
200666_s_at	10.1116
200667_at	9.76704
200668_s_at	10.9838
200669_s_at	9.57231
200670_at	7.89541
200671_s_at	5.29799
200672_x_at	6.78696
200673_at	11.157
200674_s_at	13.4485
200675_at	10.4188
200676_s_at	7.03676
200677_at	11.4881
200678_x_at	9.29735
200679_x_at	10.3874
200680_x_at	12.5736
200681_at	12.1083
200682_s_at	11.2502
200683_s_at	9.18402
200684_s_at	8.31264
200685_at	6.62526
200686_s_at	9.84701
200687_s_at	9.2265
200688_at	6.17271
200689_x_at	12.8959
200690_at	8.39501
200691_s_at	11.684
200692_s_at	10.7177
200693_at	11.5335
200694_s_at	9.20927
200695_at	8.66929
200696_s_at	10.9551
200697_at	9.52038
200698_at	10.1947
200699_at	10.3547
200700_s_at	10.5515
200701_at	10.2953
200702_s_at	6.34392
200703_at	11.6149
200704_at	10.6648
200705_s_at	12.6439
200706_s_at	9.49786
200707_at	8.31794
200708_at	10.0389
200709_at	11.9438
200710_at	8.51967
200711_s_at	10.0267
200712_s_at	8.76293
200713_s_at	10.8489
200714_x_at	9.22318
200715_x_at	12.3798
200716_x_at	13.3456
200717_x_at	13.2922
200718_s_at	11.9291
200719_at	7.24211
200720_s_at	7.78567
200721_s_at	7.5755
200722_s_at	8.62227
200723_s_at	11.2142
200724_at	4.26431
200725_x_at	12.8498
200726_at	11.8603
200727_s_at	7.91983
200728_at	9.72087
200729_s_at	9.12195
200730_s_at	10.2314
200731_s_at	9.79139
200732_s_at	11.0759
200733_s_at	10.1585
200734_s_at	9.52113
200735_x_at	12.4319
200736_s_at	11.0458
200737_at	11.1005
200738_s_at	12.615
200739_s_at	8.32151
200740_s_at	10.726
200741_s_at	12.927
200742_s_at	8.51573
200743_s_at	10.5728
200744_s_at	9.93719
200745_s_at	10.79
200746_s_at	11.2143
200747_s_at	7.48331
200748_s_at	12.6793
200749_at	10.0884
200750_s_at	12.3585
200751_s_at	9.4221
200752_s_at	7.01
200753_x_at	9.56585
200754_x_at	12.2599
200755_s_at	11.0586
200756_x_at	9.84337
200757_s_at	10.7848
200758_s_at	9.27927
200759_x_at	9.2621
200760_s_at	9.11154
200761_s_at	9.75566
200762_at	10.2679
200763_s_at	13.1357
200764_s_at	9.75799
200765_x_at	11.2793
200766_at	7.67682
200767_s_at	6.31326
200768_s_at	10.4469
200769_s_at	7.76846
200770_s_at	8.81633
200771_at	9.97258
200772_x_at	11.1016
200773_x_at	11.821
200774_at	11.0475
200775_s_at	12.1291
200776_s_at	9.60842
200777_s_at	10.7752
200778_s_at	9.56925
200779_at	10.7485
200780_x_at	12.4331
200781_s_at	12.981
200782_at	11.315
200783_s_at	9.35365
200784_s_at	5.68246
200785_s_at	4.53998
200786_at	12.0687
200787_s_at	9.45253
200788_s_at	10.818
200789_at	8.86084
200790_at	11.3758
200791_s_at	10.8723
200792_at	11.996
200793_s_at	9.17201
200794_x_at	11.1744
200795_at	2.98046
200796_s_at	4.70073
200797_s_at	10.2615
200798_x_at	9.28168
200799_at	9.96805
200800_s_at	9.18018
200801_x_at	13.5356
200802_at	9.94297
200803_s_at	9.89024
200804_at	9.86338
200805_at	7.90947
200806_s_at	11.8633
200807_s_at	13.0351
200808_s_at	7.52338
200809_x_at	13.3084
200810_s_at	10.2219
200811_at	8.60439
200812_at	11.4605
200813_s_at	6.98603
200814_at	9.20167
200815_s_at	8.84769
200816_s_at	8.62147
200817_x_at	13.1726
200818_at	11.5199
200819_s_at	13.3443
200820_at	10.659
200821_at	9.91316
200822_x_at	11.9276
200823_x_at	12.043
200824_at	9.38922
200825_s_at	9.22851
200826_at	12.1852
200827_at	7.9132
200828_s_at	10.7049
200829_x_at	10.7948
200830_at	10.4878
200831_s_at	9.54866
200832_s_at	10.9123
200833_s_at	11.4015
200834_s_at	13.0205
200835_s_at	5.43645
200836_s_at	7.85377
200837_at	10.5982
200838_at	8.88895
200839_s_at	9.72654
200840_at	12.0985
200841_s_at	6.38392
200842_s_at	8.32052
200843_s_at	9.06774
200844_s_at	11.739
200845_s_at	10.5252
200846_s_at	9.92565
200847_s_at	10.5641
200848_at	8.49122
200849_s_at	9.20904
200850_s_at	11.4668
200851_s_at	9.52059
200852_x_at	8.94668
200853_at	12.4975
200854_at	6.52575
200855_at	5.2279
200856_x_at	4.76129
200857_s_at	5.90983
200858_s_at	12.1553
200859_x_at	8.76426
200860_s_at	9.25837
200861_at	7.4457
200862_at	9.58567
200863_s_at	11.2088
200864_s_at	7.66763
200865_at	2.50162
200866_s_at	9.13669
200867_at	8.18042
200868_s_at	8.32913
200869_at	12.9825
200870_at	11.4031
200871_s_at	11.2805
200872_at	12.1986
200873_s_at	11.987
200874_s_at	7.49416
200875_s_at	12.0556
200876_s_at	11.3757
200877_at	12.1849
200878_at	7.96525
200879_s_at	3.1247
200880_at	9.91875
200881_s_at	10.7782
200882_s_at	11.3023
200883_at	10.0463
200884_at	7.27626
200885_at	7.86887
200886_s_at	11.8961
200887_s_at	9.54081
200888_s_at	11.5146
