model_id,method,cluster,tissue
ach-000310,Louvain_k30,0,peripheral_nervous_system
ach-002475,Louvain_k30,0,blood
ach-000643,Louvain_k30,3,breast
ach-000234,Louvain_k30,8,kidney
ach-003267,Louvain_k30,5,soft_tissue
ach-001498,Louvain_k30,2,lymphocyte
ach-000896,Louvain_k30,3,urinary_tract
ach-003451,Louvain_k30,5,kidney
ach-000203,Louvain_k30,0,peripheral_nervous_system
ach-001607,Louvain_k30,3,bile_duct
ach-002706,Louvain_k30,3,gastric
ach-001441,Louvain_k30,7,eye
ach-000112,Louvain_k30,9,blood
ach-000874,Louvain_k30,2,blood
ach-000186,Louvain_k30,3,lung
ach-002780,Louvain_k30,0,bone
ach-000677,Louvain_k30,5,lung
ach-000055,Louvain_k30,0,central_nervous_system
ach-000485,Louvain_k30,6,gastric
ach-000672,Louvain_k30,5,lung
ach-001150,Louvain_k30,5,bone
ach-000287,Louvain_k30,2,lymphocyte
ach-000784,Louvain_k30,1,esophagus
ach-000530,Louvain_k30,0,lung
ach-002024,Louvain_k30,10,colorectal
ach-000380,Louvain_k30,2,plasma_cell
ach-001737,Louvain_k30,2,blood
ach-001400,Louvain_k30,1,cervix
ach-001054,Louvain_k30,0,central_nervous_system
ach-001695,Louvain_k30,1,upper_aerodigestive
ach-000009,Louvain_k30,6,colorectal
ach-000491,Louvain_k30,10,colorectal
ach-001703,Louvain_k30,2,lymphocyte
ach-000002,Louvain_k30,9,blood
ach-001568,Louvain_k30,7,skin
ach-001449,Louvain_k30,2,lymphocyte
ach-000993,Louvain_k30,8,uterus
ach-002680,Louvain_k30,5,central_nervous_system
ach-000877,Louvain_k30,2,lymphocyte
ach-000711,Louvain_k30,1,breast
ach-001515,Louvain_k30,1,cervix
ach-002847,Louvain_k30,5,unknown
ach-000702,Louvain_k30,2,lymphocyte
ach-001020,Louvain_k30,0,soft_tissue
ach-000600,Louvain_k30,8,kidney
ach-003266,Louvain_k30,2,soft_tissue
ach-000354,Louvain_k30,3,pancreas
ach-000012,Louvain_k30,3,lung
ach-000689,Louvain_k30,5,soft_tissue
ach-002668,Louvain_k30,9,blood
ach-002533,Louvain_k30,8,kidney
ach-000459,Louvain_k30,8,kidney
ach-002050,Louvain_k30,5,unknown
ach-003120,Louvain_k30,10,lung
ach-001413,Louvain_k30,5,urinary_tract
ach-000686,Louvain_k30,8,liver
ach-000342,Louvain_k30,6,colorectal
ach-000208,Louvain_k30,5,central_nervous_system
ach-000360,Louvain_k30,6,colorectal
ach-000249,Louvain_k30,6,colorectal
ach-001368,Louvain_k30,0,esophagus
ach-000231,Louvain_k30,5,central_nervous_system
ach-002074,Louvain_k30,10,lung
ach-000945,Louvain_k30,5,lung
ach-000662,Louvain_k30,3,lung
ach-002458,Louvain_k30,7,skin
ach-001378,Louvain_k30,3,pancreas
ach-001029,Louvain_k30,0,bone
ach-001817,Louvain_k30,5,bone
ach-002846,Louvain_k30,7,skin
ach-000248,Louvain_k30,4,breast
ach-000943,Louvain_k30,6,colorectal
ach-000751,Louvain_k30,9,blood
ach-001696,Louvain_k30,1,upper_aerodigestive
ach-002936,Louvain_k30,0,soft_tissue
ach-001016,Louvain_k30,5,central_nervous_system
ach-000282,Louvain_k30,5,lung
ach-003438,Louvain_k30,5,central_nervous_system
ach-002215,Louvain_k30,2,lymphocyte
ach-000261,Louvain_k30,5,lung
ach-000164,Louvain_k30,0,pancreas
ach-001793,Louvain_k30,5,soft_tissue
ach-000262,Louvain_k30,8,kidney
ach-000158,Louvain_k30,2,lymphocyte
ach-000773,Louvain_k30,2,lymphocyte
ach-000722,Louvain_k30,6,colorectal
ach-000857,Louvain_k30,3,breast
ach-001129,Louvain_k30,9,blood
ach-001619,Louvain_k30,3,bile_duct
ach-000184,Louvain_k30,5,fibroblast
ach-000329,Louvain_k30,5,central_nervous_system
ach-001569,Louvain_k30,7,skin
ach-002544,Louvain_k30,0,gastric
ach-002675,Louvain_k30,9,blood
ach-000814,Louvain_k30,7,skin
ach-002499,Louvain_k30,8,breast
ach-001493,Louvain_k30,2,lymphocyte
ach-001701,Louvain_k30,1,upper_aerodigestive
ach-000197,Louvain_k30,2,blood
ach-000545,Louvain_k30,1,urinary_tract
ach-000949,Louvain_k30,6,gastric
ach-000124,Louvain_k30,2,lymphocyte
ach-000560,Louvain_k30,10,gastric
ach-000897,Louvain_k30,5,thyroid
ach-001626,Louvain_k30,1,upper_aerodigestive
ach-000619,Louvain_k30,1,upper_aerodigestive
ach-001973,Louvain_k30,7,skin
ach-001340,Louvain_k30,8,ovary
ach-000546,Louvain_k30,1,upper_aerodigestive
ach-001709,Louvain_k30,2,lymphocyte
ach-002018,Louvain_k30,7,eye
ach-000153,Louvain_k30,5,lung
ach-000526,Louvain_k30,5,fibroblast
ach-000116,Louvain_k30,8,ovary
ach-000815,Louvain_k30,2,lymphocyte
ach-001270,Louvain_k30,5,soft_tissue
ach-002523,Louvain_k30,5,liver
ach-000324,Louvain_k30,8,ovary
ach-001949,Louvain_k30,7,skin
ach-001561,Louvain_k30,5,lung
ach-000842,Louvain_k30,6,colorectal
ach-000898,Louvain_k30,6,gastric
ach-000517,Louvain_k30,3,pancreas
ach-001980,Louvain_k30,7,skin
ach-001415,Louvain_k30,1,urinary_tract
ach-000681,Louvain_k30,3,lung
ach-001310,Louvain_k30,5,kidney
ach-000070,Louvain_k30,2,blood
ach-000484,Louvain_k30,8,kidney
ach-003426,Louvain_k30,5,gastric
ach-000108,Louvain_k30,3,pancreas
ach-000808,Louvain_k30,5,bile_duct
ach-000656,Louvain_k30,2,lymphocyte
ach-000166,Louvain_k30,9,blood
ach-000997,Louvain_k30,6,colorectal
ach-000866,Louvain_k30,10,lung
ach-000819,Louvain_k30,5,central_nervous_system
ach-000226,Louvain_k30,2,lymphocyte
ach-000087,Louvain_k30,0,bone
ach-000340,Louvain_k30,5,fibroblast
ach-002005,Louvain_k30,7,skin
ach-001680,Louvain_k30,2,lymphocyte
ach-000758,Louvain_k30,3,gastric
ach-000196,Louvain_k30,4,breast
ach-003141,Louvain_k30,5,muscle
ach-000258,Louvain_k30,6,breast
ach-000163,Louvain_k30,5,thyroid
ach-000076,Louvain_k30,9,blood
ach-000509,Louvain_k30,2,lymphocyte
ach-001193,Louvain_k30,0,bone
ach-000571,Louvain_k30,5,central_nervous_system
ach-000391,Louvain_k30,0,bone
ach-000293,Louvain_k30,8,uterus
ach-003138,Louvain_k30,5,central_nervous_system
ach-000532,Louvain_k30,6,colorectal
ach-000584,Louvain_k30,8,ovary
ach-001690,Louvain_k30,1,upper_aerodigestive
ach-000586,Louvain_k30,10,lung
ach-000944,Louvain_k30,2,lymphocyte
ach-003149,Louvain_k30,5,muscle
ach-000561,Louvain_k30,1,esophagus
ach-001648,Louvain_k30,1,prostate
ach-000394,Louvain_k30,10,lung
ach-000954,Louvain_k30,8,uterus
ach-000204,Louvain_k30,2,plasma_cell
ach-000160,Louvain_k30,0,soft_tissue
ach-003460,Louvain_k30,2,lymphocyte
ach-000989,Louvain_k30,6,colorectal
ach-001347,Louvain_k30,1,upper_aerodigestive
ach-000691,Louvain_k30,4,breast
ach-000268,Louvain_k30,6,bile_duct
ach-001209,Louvain_k30,2,lymphocyte
ach-003456,Louvain_k30,5,skin
ach-000119,Louvain_k30,5,fibroblast
ach-000379,Louvain_k30,3,lung
ach-001341,Louvain_k30,1,cervix
ach-000714,Louvain_k30,2,plasma_cell
ach-000937,Louvain_k30,2,blood
ach-000763,Louvain_k30,2,plasma_cell
ach-002834,Louvain_k30,5,bone
ach-001673,Louvain_k30,3,bile_duct
ach-000326,Louvain_k30,9,blood
ach-000300,Louvain_k30,8,kidney
ach-002994,Louvain_k30,9,blood
ach-000901,Louvain_k30,5,lung
ach-000816,Louvain_k30,0,lung
ach-000641,Louvain_k30,9,blood
ach-000511,Louvain_k30,5,lung
ach-002077,Louvain_k30,10,lung
ach-000583,Louvain_k30,2,lymphocyte
ach-000836,Louvain_k30,1,upper_aerodigestive
ach-000975,Louvain_k30,5,lung
ach-000109,Louvain_k30,3,lung
ach-000467,Louvain_k30,6,colorectal
ach-000712,Louvain_k30,10,lung
ach-000671,Louvain_k30,6,liver
ach-000523,Louvain_k30,0,lung
ach-000864,Louvain_k30,0,uterus
ach-000726,Louvain_k30,1,esophagus
ach-000136,Louvain_k30,0,peripheral_nervous_system
ach-002067,Louvain_k30,5,bone
ach-000440,Louvain_k30,2,lymphocyte
ach-002539,Louvain_k30,6,colorectal
ach-001461,Louvain_k30,6,colorectal
ach-000890,Louvain_k30,5,lung
ach-001692,Louvain_k30,1,upper_aerodigestive
ach-000027,Louvain_k30,5,central_nervous_system
ach-000562,Louvain_k30,3,lung
ach-000748,Louvain_k30,5,bone
ach-001669,Louvain_k30,2,blood
ach-000834,Louvain_k30,1,urinary_tract
ach-000565,Louvain_k30,6,colorectal
ach-000449,Louvain_k30,0,soft_tissue
ach-000399,Louvain_k30,10,lung
ach-002080,Louvain_k30,0,peripheral_nervous_system
ach-000770,Louvain_k30,9,blood
ach-000710,Louvain_k30,6,lung
ach-000507,Louvain_k30,6,gastric
ach-000066,Louvain_k30,3,lung
ach-000022,Louvain_k30,6,pancreas
ach-001668,Louvain_k30,0,embryo
ach-000334,Louvain_k30,2,lymphocyte
ach-000374,Louvain_k30,1,breast
ach-000519,Louvain_k30,2,blood
ach-000908,Louvain_k30,6,gastric
ach-002003,Louvain_k30,7,skin
ach-000574,Louvain_k30,8,ovary
ach-000148,Louvain_k30,5,breast
ach-002461,Louvain_k30,7,skin
ach-000646,Louvain_k30,8,ovary
ach-000314,Louvain_k30,5,lung
ach-001705,Louvain_k30,1,breast
ach-000040,Louvain_k30,5,central_nervous_system
ach-001057,Louvain_k30,2,lymphocyte
ach-000430,Louvain_k30,5,ovary
ach-001041,Louvain_k30,7,skin
ach-001988,Louvain_k30,7,skin
ach-001977,Louvain_k30,5,lung
ach-000370,Louvain_k30,5,central_nervous_system
ach-001630,Louvain_k30,8,ovary
ach-000437,Louvain_k30,5,central_nervous_system
ach-000498,Louvain_k30,9,blood
ach-001392,Louvain_k30,4,breast
ach-000503,Louvain_k30,1,upper_aerodigestive
ach-002778,Louvain_k30,5,bone
ach-000328,Louvain_k30,5,central_nervous_system
ach-000403,Louvain_k30,3,colorectal
ach-000400,Louvain_k30,6,colorectal
ach-000224,Louvain_k30,5,fibroblast
ach-000318,Louvain_k30,1,esophagus
ach-003472,Louvain_k30,8,thyroid
ach-001430,Louvain_k30,0,bone
ach-000928,Louvain_k30,8,uterus
ach-000893,Louvain_k30,3,lung
ach-000889,Louvain_k30,2,plasma_cell
ach-000799,Louvain_k30,7,skin
ach-001623,Louvain_k30,5,central_nervous_system
ach-000736,Louvain_k30,6,gastric
ach-000876,Louvain_k30,4,breast
ach-001232,Louvain_k30,5,central_nervous_system
ach-001618,Louvain_k30,9,blood
ach-001828,Louvain_k30,2,lymphocyte
ach-002650,Louvain_k30,1,lung
ach-000235,Louvain_k30,3,pancreas
ach-000381,Louvain_k30,6,colorectal
ach-001993,Louvain_k30,2,blood
ach-001301,Louvain_k30,0,peripheral_nervous_system
ach-000854,Louvain_k30,2,plasma_cell
ach-000187,Louvain_k30,10,lung
ach-000543,Louvain_k30,5,central_nervous_system
ach-000569,Louvain_k30,5,lung
ach-000668,Louvain_k30,1,breast
ach-000134,Louvain_k30,5,fibroblast
ach-000924,Louvain_k30,3,lung
ach-003473,Louvain_k30,5,soft_tissue
ach-001450,Louvain_k30,2,lymphocyte
ach-000296,Louvain_k30,6,colorectal
ach-002034,Louvain_k30,10,lung
ach-002781,Louvain_k30,5,bone
ach-000713,Louvain_k30,8,ovary
ach-001360,Louvain_k30,1,cervix
ach-002921,Louvain_k30,4,breast
ach-000273,Louvain_k30,5,central_nervous_system
ach-001715,Louvain_k30,5,bone
ach-001617,Louvain_k30,2,lymphocyte
ach-000639,Louvain_k30,10,lung
ach-000590,Louvain_k30,3,lung
ach-000553,Louvain_k30,3,lung
ach-000084,Louvain_k30,9,blood
ach-000094,Louvain_k30,3,pancreas
ach-000361,Louvain_k30,5,liver
ach-000719,Louvain_k30,8,ovary
ach-001396,Louvain_k30,4,breast
ach-001848,Louvain_k30,3,bile_duct
ach-000339,Louvain_k30,5,lung
ach-002048,Louvain_k30,0,soft_tissue
ach-000218,Louvain_k30,9,blood
ach-002486,Louvain_k30,8,ovary
ach-002711,Louvain_k30,5,upper_aerodigestive
ach-000789,Louvain_k30,10,lung
ach-000413,Louvain_k30,5,fibroblast
ach-000125,Louvain_k30,5,fibroblast
ach-000180,Louvain_k30,5,fibroblast
ach-000215,Louvain_k30,5,central_nervous_system
ach-001001,Louvain_k30,5,bone
ach-000407,Louvain_k30,5,uterus
ach-002170,Louvain_k30,10,lung
ach-002027,Louvain_k30,8,uterus
ach-001132,Louvain_k30,2,lymphocyte
ach-001278,Louvain_k30,0,ovary
ach-000032,Louvain_k30,2,blood
ach-003108,Louvain_k30,2,lymphocyte
ach-001419,Louvain_k30,4,breast
ach-000494,Louvain_k30,5,ovary
ach-000865,Louvain_k30,1,esophagus
ach-000439,Louvain_k30,9,blood
ach-001523,Louvain_k30,1,skin
ach-001983,Louvain_k30,7,skin
ach-000024,Louvain_k30,2,plasma_cell
ach-000674,Louvain_k30,6,gastric
ach-000670,Louvain_k30,0,lung
ach-000599,Louvain_k30,3,pancreas
ach-000263,Louvain_k30,9,blood
ach-003191,Louvain_k30,5,bone
ach-000303,Louvain_k30,6,gastric
ach-001551,Louvain_k30,5,skin
ach-002795,Louvain_k30,0,soft_tissue
ach-000793,Louvain_k30,6,gastric
ach-002511,Louvain_k30,7,skin
ach-000286,Louvain_k30,6,colorectal
ach-000250,Louvain_k30,8,kidney
ach-000139,Louvain_k30,3,pancreas
ach-001735,Louvain_k30,2,blood
ach-002013,Louvain_k30,7,eye
ach-001389,Louvain_k30,5,breast
ach-001183,Louvain_k30,1,urinary_tract
ach-000551,Louvain_k30,9,blood
ach-003101,Louvain_k30,2,lymphocyte
ach-001163,Louvain_k30,0,kidney
ach-000037,Louvain_k30,5,soft_tissue
ach-000744,Louvain_k30,4,lung
ach-000420,Louvain_k30,8,liver
ach-000336,Louvain_k30,9,blood
ach-000486,Louvain_k30,1,urinary_tract
ach-000679,Louvain_k30,6,esophagus
ach-001557,Louvain_k30,5,lung
ach-000247,Louvain_k30,6,gastric
ach-000947,Louvain_k30,0,ovary
ach-000807,Louvain_k30,5,central_nervous_system
ach-000476,Louvain_k30,8,liver
ach-000525,Louvain_k30,10,lung
ach-003154,Louvain_k30,5,lung
ach-001148,Louvain_k30,2,lymphocyte
ach-003455,Louvain_k30,7,skin
ach-000853,Louvain_k30,0,lung
ach-000083,Louvain_k30,5,fibroblast
ach-000479,Louvain_k30,5,central_nervous_system
ach-000230,Louvain_k30,5,fibroblast
ach-001664,Louvain_k30,6,gastric
ach-002705,Louvain_k30,3,gastric
ach-002937,Louvain_k30,8,kidney
ach-000955,Louvain_k30,6,colorectal
ach-000049,Louvain_k30,5,kidney
ach-000675,Louvain_k30,3,lung
ach-000199,Louvain_k30,5,fibroblast
ach-000193,Louvain_k30,2,plasma_cell
ach-001686,Louvain_k30,2,lymphocyte
ach-000538,Louvain_k30,0,gastric
ach-002490,Louvain_k30,10,lung
ach-001683,Louvain_k30,4,breast
ach-001990,Louvain_k30,7,skin
ach-001438,Louvain_k30,5,testis
ach-001647,Louvain_k30,9,blood
ach-002043,Louvain_k30,1,upper_aerodigestive
ach-001649,Louvain_k30,1,prostate
ach-000155,Louvain_k30,3,pancreas
ach-000270,Louvain_k30,3,pancreas
ach-003106,Louvain_k30,2,lymphocyte
ach-003177,Louvain_k30,5,soft_tissue
ach-000683,Louvain_k30,1,colorectal
ach-002017,Louvain_k30,7,eye
ach-000655,Louvain_k30,5,central_nervous_system
ach-000145,Louvain_k30,5,soft_tissue
ach-001495,Louvain_k30,8,uterus
ach-000188,Louvain_k30,1,upper_aerodigestive
ach-003458,Louvain_k30,7,skin
ach-000080,Louvain_k30,2,blood
ach-000146,Louvain_k30,9,blood
ach-000415,Louvain_k30,1,upper_aerodigestive
ach-001518,Louvain_k30,8,uterus
ach-002290,Louvain_k30,9,blood
ach-000891,Louvain_k30,5,lung
ach-001625,Louvain_k30,1,upper_aerodigestive
ach-001985,Louvain_k30,5,skin
ach-000895,Louvain_k30,6,colorectal
ach-000851,Louvain_k30,4,lung
ach-000824,Louvain_k30,1,esophagus
ach-000506,Louvain_k30,10,lung
ach-001427,Louvain_k30,0,bone
ach-000540,Louvain_k30,5,fibroblast
ach-000061,Louvain_k30,2,lymphocyte
ach-000185,Louvain_k30,5,fibroblast
ach-000568,Louvain_k30,4,breast
ach-000707,Louvain_k30,2,lymphocyte
ach-000603,Louvain_k30,10,lung
ach-000983,Louvain_k30,9,blood
ach-000541,Louvain_k30,2,plasma_cell
ach-000680,Louvain_k30,6,colorectal
ach-002460,Louvain_k30,7,skin
ach-000111,Louvain_k30,4,breast
ach-002463,Louvain_k30,5,eye
ach-000369,Louvain_k30,9,blood
ach-002928,Louvain_k30,7,skin
ach-000618,Louvain_k30,1,upper_aerodigestive
ach-000470,Louvain_k30,6,colorectal
ach-003150,Louvain_k30,5,central_nervous_system
ach-002039,Louvain_k30,1,pancreas
ach-000118,Louvain_k30,3,pancreas
ach-000614,Louvain_k30,7,skin
ach-001338,Louvain_k30,0,peripheral_nervous_system
ach-000432,Louvain_k30,2,blood
ach-000556,Louvain_k30,1,cervix
ach-001804,Louvain_k30,5,soft_tissue
ach-001386,Louvain_k30,10,lung
ach-001060,Louvain_k30,2,lymphocyte
ach-001525,Louvain_k30,1,cervix
ach-001539,Louvain_k30,2,lymphocyte
ach-000014,Louvain_k30,7,skin
ach-002785,Louvain_k30,5,soft_tissue
ach-000637,Louvain_k30,1,esophagus
ach-002693,Louvain_k30,0,peripheral_nervous_system
ach-001855,Louvain_k30,6,bile_duct
ach-000455,Louvain_k30,5,central_nervous_system
ach-000389,Louvain_k30,5,central_nervous_system
ach-002710,Louvain_k30,5,peripheral_nervous_system
ach-000129,Louvain_k30,0,lung
ach-000490,Louvain_k30,1,cervix
ach-000434,Louvain_k30,5,lung
ach-001086,Louvain_k30,3,cervix
ach-002042,Louvain_k30,1,thyroid
ach-000597,Louvain_k30,0,soft_tissue
ach-000756,Louvain_k30,5,central_nervous_system
ach-000396,Louvain_k30,5,urinary_tract
ach-003148,Louvain_k30,5,central_nervous_system
ach-000089,Louvain_k30,6,colorectal
ach-002478,Louvain_k30,2,lymphocyte
ach-000371,Louvain_k30,2,lymphocyte
ach-000265,Louvain_k30,0,pancreas
ach-000132,Louvain_k30,8,ovary
ach-000216,Louvain_k30,3,esophagus
ach-000613,Louvain_k30,5,bone
ach-000855,Louvain_k30,1,esophagus
ach-000906,Louvain_k30,5,ovary
ach-000348,Louvain_k30,5,skin
ach-001100,Louvain_k30,2,lymphocyte
ach-000238,Louvain_k30,1,upper_aerodigestive
ach-000237,Louvain_k30,5,ovary
ach-003099,Louvain_k30,1,upper_aerodigestive
ach-000393,Louvain_k30,5,liver
ach-003107,Louvain_k30,2,lymphocyte
ach-000623,Louvain_k30,5,central_nervous_system
ach-000359,Louvain_k30,5,bone
ach-001028,Louvain_k30,0,soft_tissue
ach-000621,Louvain_k30,5,breast
ach-001641,Louvain_k30,1,upper_aerodigestive
ach-000056,Louvain_k30,2,lymphocyte
ach-000483,Louvain_k30,5,liver
ach-003308,Louvain_k30,5,unknown
ach-000514,Louvain_k30,10,lung
ach-000051,Louvain_k30,0,soft_tissue
ach-003433,Louvain_k30,6,pancreas
ach-000043,Louvain_k30,5,fibroblast
ach-000936,Louvain_k30,1,ovary
ach-000716,Louvain_k30,5,thyroid
ach-000988,Louvain_k30,8,uterus
ach-000952,Louvain_k30,4,prostate
ach-001350,Louvain_k30,1,thyroid
ach-000065,Louvain_k30,9,blood
ach-000609,Louvain_k30,5,central_nervous_system
ach-001411,Louvain_k30,1,urinary_tract
ach-000504,Louvain_k30,5,central_nervous_system
ach-002677,Louvain_k30,2,lymphocyte
ach-000956,Louvain_k30,10,prostate
ach-001712,Louvain_k30,5,bone
ach-000652,Louvain_k30,6,pancreas
ach-000414,Louvain_k30,3,lung
ach-000472,Louvain_k30,1,upper_aerodigestive
ach-000007,Louvain_k30,6,colorectal
ach-000446,Louvain_k30,5,peripheral_nervous_system
ach-003071,Louvain_k30,10,lung
ach-000386,Louvain_k30,9,blood
ach-001850,Louvain_k30,5,bile_duct
ach-000755,Louvain_k30,4,breast
ach-001503,Louvain_k30,2,lymphocyte
ach-000028,Louvain_k30,4,breast
ach-000665,Louvain_k30,5,lung
ach-001679,Louvain_k30,2,lymphocyte
ach-000078,Louvain_k30,0,peripheral_nervous_system
ach-002046,Louvain_k30,5,uterus
ach-000397,Louvain_k30,8,uterus
ach-003145,Louvain_k30,5,embryo
ach-000229,Louvain_k30,5,fibroblast
ach-002925,Louvain_k30,7,eye
ach-000518,Louvain_k30,1,upper_aerodigestive
ach-001566,Louvain_k30,7,skin
ach-000252,Louvain_k30,6,colorectal
ach-000572,Louvain_k30,7,skin
ach-001605,Louvain_k30,5,central_nervous_system
ach-002522,Louvain_k30,5,lung
ach-000277,Louvain_k30,4,breast
ach-001239,Louvain_k30,7,skin
ach-000786,Louvain_k30,2,lymphocyte
ach-000803,Louvain_k30,10,lung
ach-001970,Louvain_k30,7,skin
ach-002038,Louvain_k30,6,ovary
ach-000537,Louvain_k30,8,liver
ach-002660,Louvain_k30,6,colorectal
ach-002806,Louvain_k30,5,central_nervous_system
ach-000419,Louvain_k30,2,plasma_cell
ach-002782,Louvain_k30,5,soft_tissue
ach-000724,Louvain_k30,1,urinary_tract
ach-000522,Louvain_k30,5,urinary_tract
ach-001549,Louvain_k30,10,lung
ach-000706,Louvain_k30,3,lung
ach-000737,Louvain_k30,10,lung
ach-000548,Louvain_k30,1,upper_aerodigestive
ach-001839,Louvain_k30,6,bile_duct
ach-001799,Louvain_k30,5,soft_tissue
ach-001573,Louvain_k30,9,blood
ach-002946,Louvain_k30,9,blood
ach-000425,Louvain_k30,7,skin
ach-003103,Louvain_k30,2,lymphocyte
ach-000375,Louvain_k30,0,kidney
ach-000753,Louvain_k30,5,urinary_tract
ach-000275,Louvain_k30,5,fibroblast
ach-000735,Louvain_k30,1,upper_aerodigestive
ach-000654,Louvain_k30,2,lymphocyte
ach-001067,Louvain_k30,0,central_nervous_system
ach-000170,Louvain_k30,1,prostate
ach-001394,Louvain_k30,1,breast
ach-001433,Louvain_k30,0,soft_tissue
ach-000404,Louvain_k30,7,skin
ach-000882,Louvain_k30,7,skin
ach-001509,Louvain_k30,1,upper_aerodigestive
ach-000210,Louvain_k30,0,bone
ach-000254,Louvain_k30,1,upper_aerodigestive
ach-000604,Louvain_k30,9,blood
ach-000090,Louvain_k30,3,prostate
ach-000195,Louvain_k30,9,blood
ach-001791,Louvain_k30,5,soft_tissue
ach-001650,Louvain_k30,3,cervix
ach-000605,Louvain_k30,1,esophagus
ach-000458,Louvain_k30,1,skin
ach-003121,Louvain_k30,10,lung
ach-003125,Louvain_k30,5,soft_tissue
ach-002084,Louvain_k30,7,skin
ach-000004,Louvain_k30,9,blood
ach-000251,Louvain_k30,3,lung
ach-000241,Louvain_k30,9,blood
ach-001194,Louvain_k30,8,kidney
ach-001987,Louvain_k30,5,skin
ach-002055,Louvain_k30,2,lymphocyte
ach-002689,Louvain_k30,5,bone
ach-001443,Louvain_k30,5,thyroid
ach-000688,Louvain_k30,5,ovary
ach-000405,Louvain_k30,2,blood
ach-000821,Louvain_k30,2,plasma_cell
ach-001677,Louvain_k30,2,lymphocyte
ach-002526,Louvain_k30,1,lung
ach-001627,Louvain_k30,1,prostate
ach-000951,Louvain_k30,4,lung
ach-001036,Louvain_k30,9,blood
ach-002792,Louvain_k30,7,soft_tissue
ach-000547,Louvain_k30,1,urinary_tract
ach-000826,Louvain_k30,3,lung
ach-001986,Louvain_k30,7,skin
ach-001147,Louvain_k30,2,lymphocyte
ach-002927,Louvain_k30,7,eye
ach-002470,Louvain_k30,0,bone
ach-000162,Louvain_k30,2,lymphocyte
ach-003139,Louvain_k30,5,muscle
ach-001751,Louvain_k30,0,soft_tissue
ach-000018,Louvain_k30,5,urinary_tract
ach-000721,Louvain_k30,0,breast
ach-000003,Louvain_k30,6,colorectal
ach-000092,Louvain_k30,5,lung
ach-000669,Louvain_k30,3,lung
ach-001099,Louvain_k30,0,soft_tissue
ach-000648,Louvain_k30,8,lung
ach-000950,Louvain_k30,6,colorectal
ach-000050,Louvain_k30,2,plasma_cell
ach-001106,Louvain_k30,2,blood
ach-002051,Louvain_k30,10,lung
ach-000367,Louvain_k30,5,lung
ach-000589,Louvain_k30,4,lung
ach-000564,Louvain_k30,2,plasma_cell
ach-001522,Louvain_k30,7,skin
ach-000831,Louvain_k30,8,uterus
ach-000424,Louvain_k30,0,bone
ach-000409,Louvain_k30,8,ovary
ach-000616,Louvain_k30,5,gastric
ach-000628,Louvain_k30,1,lung
ach-000512,Louvain_k30,2,plasma_cell
ach-000232,Louvain_k30,5,central_nervous_system
ach-000820,Louvain_k30,6,colorectal
ach-001295,Louvain_k30,0,eye
ach-001164,Louvain_k30,0,soft_tissue
ach-000806,Louvain_k30,2,lymphocyte
ach-002524,Louvain_k30,8,ovary
ach-000645,Louvain_k30,5,lung
ach-000099,Louvain_k30,0,peripheral_nervous_system
ach-000902,Louvain_k30,4,breast
ach-000649,Louvain_k30,8,kidney
ach-000086,Louvain_k30,5,lung
ach-000149,Louvain_k30,0,peripheral_nervous_system
ach-002538,Louvain_k30,6,colorectal
ach-000142,Louvain_k30,1,urinary_tract
ach-002535,Louvain_k30,3,colorectal
ach-000227,Louvain_k30,0,peripheral_nervous_system
ach-000697,Louvain_k30,2,lymphocyte
ach-000942,Louvain_k30,2,blood
ach-000264,Louvain_k30,3,lung
ach-000809,Louvain_k30,1,esophagus
ach-000093,Louvain_k30,3,pancreas
ach-000100,Louvain_k30,0,soft_tissue
ach-001445,Louvain_k30,1,upper_aerodigestive
ach-000060,Louvain_k30,3,pancreas
