0
ensg00000002079
ensg00000018607
ensg00000020219
ensg00000042304
ensg00000060303
ensg00000067601
ensg00000073905
ensg00000078319
ensg00000080947
ensg00000082929
ensg00000083622
ensg00000088340
ensg00000093100
ensg00000093134
ensg00000099251
ensg00000099725
ensg00000099869
ensg00000100058
ensg00000100068
ensg00000100101
ensg00000100181
ensg00000101278
ensg00000103200
ensg00000103472
ensg00000103832
ensg00000104970
ensg00000105501
ensg00000105694
ensg00000105988
ensg00000106133
ensg00000106540
ensg00000106610
ensg00000108442
ensg00000108448
ensg00000108452
ensg00000108516
ensg00000108785
ensg00000108958
ensg00000111780
ensg00000111788
ensg00000112096
ensg00000115934
ensg00000116652
ensg00000117242
ensg00000117507
ensg00000118903
ensg00000118976
ensg00000118990
ensg00000119440
ensg00000119660
ensg00000120555
ensg00000120664
ensg00000121089
ensg00000121388
ensg00000122043
ensg00000122548
ensg00000122872
ensg00000123009
ensg00000123201
ensg00000123447
ensg00000123870
ensg00000123965
ensg00000124224
ensg00000124399
ensg00000124549
ensg00000124593
ensg00000124835
ensg00000124915
ensg00000125122
ensg00000125385
ensg00000125462
ensg00000125514
ensg00000125631
ensg00000125695
ensg00000125804
ensg00000125899
ensg00000125997
ensg00000126952
ensg00000127589
ensg00000127957
ensg00000128254
ensg00000128262
ensg00000128438
ensg00000128692
ensg00000129816
ensg00000129845
ensg00000130600
ensg00000130612
ensg00000131002
ensg00000131007
ensg00000131152
ensg00000131401
ensg00000131484
ensg00000131538
ensg00000131548
ensg00000131797
ensg00000131885
ensg00000131982
ensg00000132204
ensg00000132832
ensg00000132967
ensg00000133475
ensg00000133519
ensg00000133624
ensg00000134297
ensg00000134612
ensg00000135477
ensg00000135502
ensg00000136149
ensg00000136275
ensg00000136315
ensg00000137808
ensg00000137970
ensg00000139239
ensg00000139656
ensg00000141028
ensg00000141979
ensg00000142163
ensg00000142539
ensg00000143429
ensg00000144158
ensg00000144188
ensg00000144785
ensg00000145063
ensg00000145075
ensg00000145835
ensg00000146001
ensg00000146049
ensg00000146521
ensg00000146556
ensg00000146666
ensg00000146677
ensg00000146722
ensg00000147753
ensg00000147761
ensg00000148362
ensg00000149443
ensg00000149531
ensg00000149656
ensg00000150175
ensg00000150276
ensg00000150732
ensg00000151303
ensg00000151631
ensg00000151963
ensg00000152117
ensg00000152931
ensg00000153113
ensg00000153363
ensg00000153923
ensg00000154198
ensg00000154316
ensg00000154608
ensg00000154874
ensg00000154898
ensg00000155070
ensg00000156755
ensg00000157021
ensg00000157306
ensg00000157965
ensg00000158482
ensg00000158483
ensg00000158731
ensg00000159186
ensg00000159239
ensg00000159247
ensg00000159712
ensg00000159860
ensg00000159904
ensg00000160172
ensg00000160766
ensg00000161103
ensg00000161132
ensg00000161133
ensg00000161149
ensg00000161912
ensg00000162685
ensg00000162699
ensg00000162840
ensg00000162888
ensg00000162913
ensg00000162947
ensg00000162997
ensg00000163016
ensg00000163081
ensg00000163098
ensg00000163364
ensg00000163597
ensg00000163612
ensg00000163915
ensg00000164385
ensg00000164393
ensg00000164616
ensg00000164621
ensg00000164669
ensg00000164740
ensg00000164845
ensg00000165121
ensg00000165178
ensg00000165511
ensg00000165874
ensg00000166007
ensg00000166013
ensg00000166104
ensg00000166408
ensg00000166492
ensg00000166530
ensg00000166693
ensg00000166763
ensg00000166770
ensg00000166787
ensg00000166917
ensg00000166984
ensg00000167046
ensg00000167390
ensg00000167459
ensg00000167494
ensg00000167747
ensg00000167774
ensg00000167798
ensg00000167912
ensg00000167920
ensg00000168122
ensg00000168126
ensg00000168129
ensg00000168367
ensg00000168405
ensg00000168630
ensg00000168746
ensg00000168852
ensg00000168967
ensg00000168992
ensg00000169040
ensg00000169075
ensg00000169164
ensg00000169253
ensg00000169325
ensg00000169662
ensg00000169668
ensg00000169763
ensg00000169789
ensg00000169807
ensg00000169811
ensg00000169849
ensg00000170089
ensg00000170161
ensg00000170356
ensg00000170409
ensg00000170629
ensg00000170688
ensg00000170827
ensg00000170858
ensg00000170919
ensg00000170983
ensg00000171084
ensg00000171101
ensg00000171483
ensg00000171658
ensg00000171671
ensg00000171889
ensg00000171987
ensg00000171999
ensg00000172014
ensg00000172148
ensg00000172186
ensg00000172250
ensg00000172283
ensg00000172294
ensg00000172297
ensg00000172342
ensg00000172460
ensg00000172746
ensg00000172799
ensg00000172900
ensg00000172912
ensg00000172965
ensg00000172971
ensg00000172974
ensg00000173077
ensg00000173209
ensg00000173231
ensg00000173295
ensg00000173357
ensg00000173366
ensg00000173727
ensg00000173810
ensg00000173811
ensg00000173862
ensg00000173867
ensg00000173954
ensg00000173966
ensg00000174028
ensg00000174171
ensg00000174325
ensg00000174353
ensg00000174365
ensg00000174370
ensg00000174384
ensg00000174403
ensg00000174407
ensg00000174408
ensg00000174418
ensg00000174495
ensg00000174572
ensg00000174677
ensg00000174678
ensg00000174680
ensg00000174715
ensg00000174899
ensg00000174912
ensg00000174930
ensg00000174977
ensg00000175061
ensg00000175147
ensg00000175170
ensg00000175302
ensg00000175319
ensg00000175509
ensg00000175604
ensg00000175611
ensg00000175658
ensg00000175676
ensg00000175728
ensg00000175730
ensg00000175741
ensg00000175746
ensg00000175749
ensg00000175772
ensg00000175773
ensg00000175779
ensg00000175800
ensg00000175841
ensg00000175886
ensg00000175967
ensg00000176007
ensg00000176043
ensg00000176054
ensg00000176115
ensg00000176124
ensg00000176134
ensg00000176183
ensg00000176236
ensg00000176243
ensg00000176268
ensg00000176289
ensg00000176312
ensg00000176318
ensg00000176320
ensg00000176343
ensg00000176349
ensg00000176378
ensg00000176515
ensg00000176584
ensg00000176593
ensg00000176605
ensg00000176654
ensg00000176659
ensg00000176700
ensg00000176716
ensg00000176728
ensg00000176748
ensg00000176752
ensg00000176753
ensg00000176754
ensg00000176761
ensg00000176812
ensg00000176826
ensg00000176840
ensg00000176855
ensg00000176857
ensg00000176868
ensg00000176882
ensg00000176904
ensg00000176912
ensg00000176923
ensg00000176933
ensg00000176951
ensg00000176970
ensg00000176984
ensg00000176998
ensg00000177112
ensg00000177133
ensg00000177173
ensg00000177197
ensg00000177233
ensg00000177234
ensg00000177261
ensg00000177306
ensg00000177335
ensg00000177337
ensg00000177338
ensg00000177340
ensg00000177350
ensg00000177359
ensg00000177369
ensg00000177400
ensg00000177406
ensg00000177410
ensg00000177418
ensg00000177447
ensg00000177452
ensg00000177553
ensg00000177586
ensg00000177590
ensg00000177596
ensg00000177640
ensg00000177699
ensg00000177725
ensg00000177736
ensg00000177738
ensg00000177757
ensg00000177770
ensg00000177776
ensg00000177788
ensg00000177800
ensg00000177803
ensg00000177822
ensg00000177855
ensg00000177946
ensg00000177993
ensg00000178055
ensg00000178081
ensg00000178082
ensg00000178107
ensg00000178130
ensg00000178146
ensg00000178162
ensg00000178243
ensg00000178248
ensg00000178412
ensg00000178429
ensg00000178457
ensg00000178458
ensg00000178464
ensg00000178503
ensg00000178556
ensg00000178596
ensg00000178631
ensg00000178636
ensg00000178654
ensg00000178660
ensg00000178715
ensg00000178722
ensg00000178723
ensg00000178734
ensg00000178762
ensg00000178803
ensg00000178836
ensg00000178977
ensg00000179028
ensg00000179031
ensg00000179038
ensg00000179066
ensg00000179073
ensg00000179082
ensg00000179101
ensg00000179131
ensg00000179136
ensg00000179141
ensg00000179157
ensg00000179170
ensg00000179219
ensg00000179253
ensg00000179277
ensg00000179342
ensg00000179362
ensg00000179381
ensg00000179406
ensg00000179420
ensg00000179428
ensg00000179443
ensg00000179447
ensg00000179452
ensg00000179460
ensg00000179523
ensg00000179571
ensg00000179577
ensg00000179611
ensg00000179676
ensg00000179743
ensg00000179755
ensg00000179766
ensg00000179799
ensg00000179818
ensg00000179840
ensg00000179899
ensg00000179935
ensg00000179967
ensg00000179978
ensg00000179994
ensg00000179997
ensg00000180015
ensg00000180019
ensg00000180066
ensg00000180068
ensg00000180105
ensg00000180139
ensg00000180150
ensg00000180152
ensg00000180172
ensg00000180178
ensg00000180189
ensg00000180211
ensg00000180221
ensg00000180229
ensg00000180230
ensg00000180259
ensg00000180279
ensg00000180284
ensg00000180385
ensg00000180389
ensg00000180409
ensg00000180422
ensg00000180437
ensg00000180438
ensg00000180458
ensg00000180525
ensg00000180539
ensg00000180581
ensg00000180610
ensg00000180662
ensg00000180663
ensg00000180673
ensg00000180712
ensg00000180714
